taxonid,assessment_id,assessment_date,year_published,iucn_assessment_url,iucn_citation,scientific_name,main_common_name,category,population_trend,number_of_mature_individuals,estimated_area_of_occupancy,estimated_extent_of_occurrence,taxon_rank,parent_taxonid,child_infrarank_taxonids,taxon_class,spatial_package,spatial_category,taxon_group,spatial_lookup_taxonid,spatial_lookup_source,iucn_has_ranges,iucn_has_points,category_iucn
2703,9469632,2011-07-22T01:00:00.000+01:00,2011,https://www.iucnredlist.org/species/2703/9469632,"Clark, S. 2011. Beddomeia mesibovi. The IUCN Red List of Threatened Species 2011: e.T2703A9469632. Accessed on 26 June 2026.",Beddomeia mesibovi,,VU,Unknown,,,85,species,,[],GASTROPODA,FW_MOLLUSCS,VU,"Crustaceans, Molluscs (not comprehensive)",2703,self,True,False,VU
2704,9469859,2011-07-22T01:00:00.000+01:00,2011,https://www.iucnredlist.org/species/2704/9469859,"Clark, S. 2011. Beddomeia minima. The IUCN Red List of Threatened Species 2011: e.T2704A9469859. Accessed on 26 June 2026.",Beddomeia minima,,VU,Unknown,,,170,species,,[],GASTROPODA,FW_MOLLUSCS,VU,"Crustaceans, Molluscs (not comprehensive)",2704,self,True,False,VU
2711,9470374,2011-07-22T01:00:00.000+01:00,2011,https://www.iucnredlist.org/species/2711/9470374,"Clark, S. 2011. Beddomeia topsiae. The IUCN Red List of Threatened Species 2011: e.T2711A9470374. Accessed on 26 June 2026.",Beddomeia topsiae,,VU,Unknown,,,60,species,,[],GASTROPODA,FW_MOLLUSCS,VU,"Crustaceans, Molluscs (not comprehensive)",2711,self,True,False,VU
2713,9470828,2011-07-22T01:00:00.000+01:00,2011,https://www.iucnredlist.org/species/2713/9470828,"Clark, S. 2011. Beddomeia tumida. The IUCN Red List of Threatened Species 2011: e.T2713A9470828. Accessed on 26 June 2026.",Beddomeia tumida,,CR,Unknown,,,465,species,,[],GASTROPODA,FW_MOLLUSCS,CR,"Crustaceans, Molluscs (not comprehensive)",2713,self,True,False,CR
2715,9471044,2011-07-22T01:00:00.000+01:00,2011,https://www.iucnredlist.org/species/2715/9471044,"Clark, S. 2011. Beddomeia waterhouseae. The IUCN Red List of Threatened Species 2011: e.T2715A9471044. Accessed on 26 June 2026.",Beddomeia waterhouseae,,VU,Unknown,,,50,species,,[],GASTROPODA,FW_MOLLUSCS,VU,"Crustaceans, Molluscs (not comprehensive)",2715,self,True,False,VU
2725,9472146,2009-12-18T00:00:00.000+00:00,2010,https://www.iucnredlist.org/species/2725/9472146,"Haase, M. & Reischütz, P. 2010. Belgrandiella austriana. The IUCN Red List of Threatened Species 2010: e.T2725A9472146. Accessed on 26 June 2026.",Belgrandiella austriana,Ursprungs-Zwergquellschnecke,CR,Decreasing,,4,4,species,,[],GASTROPODA,FW_MOLLUSCS,CR,"Crustaceans, Molluscs (not comprehensive)",2725,self,True,False,CR
2726,9472338,2010-02-02T00:00:00.000+00:00,2010,https://www.iucnredlist.org/species/2726/9472338,"Reischütz, P. 2010. Belgrandiella fuchsi. The IUCN Red List of Threatened Species 2010: e.T2726A9472338. Accessed on 26 June 2026.",Belgrandiella fuchsi,Kugelige Zwergquellschnecke,VU,Decreasing,,,600,species,,[],GASTROPODA,FW_MOLLUSCS,VU,"Crustaceans, Molluscs (not comprehensive)",2726,self,True,False,VU
2728,9472571,2009-12-09T00:00:00.000+00:00,2010,https://www.iucnredlist.org/species/2728/9472571,"Haase, M. & Reischütz, P. 2010. Belgrandiella parreyssii. The IUCN Red List of Threatened Species 2010: e.T2728A9472571. Accessed on 26 June 2026.",Belgrandiella parreyssii,Thermen Zwergquellschnecke,CR,Decreasing,,9,9,species,,[],GASTROPODA,FW_MOLLUSCS,CR,"Crustaceans, Molluscs (not comprehensive)",2728,self,True,False,CR
2729,9472799,2009-12-14T00:00:00.000+00:00,2010,https://www.iucnredlist.org/species/2729/9472799,"Reischütz, P. 2010. Belgrandiella styriaca. The IUCN Red List of Threatened Species 2010: e.T2729A9472799. Accessed on 26 June 2026.",Belgrandiella styriaca,Mixnitzer Zwergquellschnecke,CR,Decreasing,,4,,species,,[],GASTROPODA,FW_MOLLUSCS,CR,"Crustaceans, Molluscs (not comprehensive)",2729,self,True,False,CR
2732,9473080,2009-12-15T00:00:00.000+00:00,2010,https://www.iucnredlist.org/species/2732/9473080,"Reischütz, P. & Haase, M. 2010. Belgrandiella ganslmayri. The IUCN Red List of Threatened Species 2010: e.T2732A9473080. Accessed on 26 June 2026.",Belgrandiella ganslmayri,Weyer-Zwergquellschnecke,CR,Decreasing,,4,4,species,,[],GASTROPODA,FW_MOLLUSCS,CR,"Crustaceans, Molluscs (not comprehensive)",2732,self,True,False,CR
