taxonid,assessment_id,assessment_date,year_published,iucn_assessment_url,iucn_citation,scientific_name,main_common_name,category,population_trend,number_of_mature_individuals,estimated_area_of_occupancy,estimated_extent_of_occurrence,taxon_rank,parent_taxonid,child_infrarank_taxonids,taxon_class,spatial_package,spatial_category,taxon_group,spatial_lookup_taxonid,spatial_lookup_source,iucn_has_ranges,iucn_has_points,category_iucn
22679770,154611660,2019-07-16T01:00:00.000+01:00,2019,https://www.iucnredlist.org/species/22679770/154611660,BirdLife International 2019. Dendrocygna arborea. The IUCN Red List of Threatened Species 2019: e.T22679770A154611660. Accessed on 19 June 2026.,Dendrocygna arborea,West Indian Whistling-duck,NT,Decreasing,6000-15000,,1260000,species,,[],AVES,BIRDS,,Birds,22679770,self,True,False,NT
22679814,119403602,2017-10-01T01:00:00.000+01:00,2017,https://www.iucnredlist.org/species/22679814/119403602,BirdLife International 2017. Oxyura leucocephala. The IUCN Red List of Threatened Species 2017: e.T22679814A119403602. Accessed on 19 June 2026.,Oxyura leucocephala,White-headed Duck,EN,Decreasing,5300-8700,,14100000,species,,[],AVES,BIRDS,,Birds,22679814,self,True,False,EN
22679820,181759055,2021-02-03T00:00:00.000+00:00,2021,https://www.iucnredlist.org/species/22679820/181759055,BirdLife International 2021. Oxyura maccoa. The IUCN Red List of Threatened Species 2021: e.T22679820A181759055. Accessed on 19 June 2026.,Oxyura maccoa,Maccoa Duck,EN,Decreasing,4800-5700,,8300000,species,,[],AVES,BIRDS,,Birds,22679820,self,True,False,EN
22679869,228564177,2023-07-18T01:00:00.000+01:00,2023,https://www.iucnredlist.org/species/22679869/228564177,BirdLife International 2023. Anser cygnoid. The IUCN Red List of Threatened Species 2023: e.T22679869A228564177. Accessed on 19 June 2026.,Anser cygnoid,Swan Goose,EN,Decreasing,36000-43500,,865000,species,,[],AVES,BIRDS,,Birds,22679869,self,True,False,EN
22679886,132300164,2018-08-06T01:00:00.000+01:00,2018,https://www.iucnredlist.org/species/22679886/132300164,BirdLife International 2018. Anser erythropus. The IUCN Red List of Threatened Species 2018: e.T22679886A132300164. Accessed on 19 June 2026.,Anser erythropus,Lesser White-fronted Goose,VU,Decreasing,16000-27000,,7060000,species,,[],AVES,BIRDS,,Birds,22679886,self,True,False,VU
22679929,194369606,2021-01-14T00:00:00.000+00:00,2021,https://www.iucnredlist.org/species/22679929/194369606,BirdLife International 2021. Branta sandvicensis. The IUCN Red List of Threatened Species 2021: e.T22679929A194369606. Accessed on 19 June 2026.,Branta sandvicensis,Hawaiian Goose,NT,Increasing,1700-2200,2564,50700,species,,[],AVES,BIRDS,,Birds,22679929,self,True,False,NT
22679954,154473642,2025-05-01T01:00:00.000+01:00,2025,https://www.iucnredlist.org/species/22679954/154473642,BirdLife International 2025. Branta ruficollis. The IUCN Red List of Threatened Species 2025: e.T22679954A154473642. Accessed on 19 June 2026.,Branta ruficollis,Red-breasted Goose,VU,Decreasing,"19000-48000, 33000",,1156000,species,,[],AVES,BIRDS,,Birds,22679954,self,True,False,VU
22679961,208106800,2021-09-22T01:00:00.000+01:00,2022,https://www.iucnredlist.org/species/22679961/208106800,BirdLife International 2022. Cyanochen cyanoptera. The IUCN Red List of Threatened Species 2022: e.T22679961A208106800. Accessed on 19 June 2026.,Cyanochen cyanoptera,Blue-winged Goose,NT,Decreasing,3000-7000,,370000,species,,[],AVES,BIRDS,,Birds,22679961,self,True,False,NT
22680021,132052989,2018-08-09T01:00:00.000+01:00,2018,https://www.iucnredlist.org/species/22680021/132052989,BirdLife International 2018. Tadorna cristata. The IUCN Red List of Threatened Species 2018: e.T22680021A132052989. Accessed on 19 June 2026.,Tadorna cristata,Crested Shelduck,CR,Unknown,1-49,,14,species,,[],AVES,BIRDS,,Birds,22680021,self,True,False,CR
22680038,132524158,2018-08-07T01:00:00.000+01:00,2018,https://www.iucnredlist.org/species/22680038/132524158,BirdLife International 2018. Tachyeres leucocephalus. The IUCN Red List of Threatened Species 2018: e.T22680038A132524158. Accessed on 19 June 2026.,Tachyeres leucocephalus,White-headed Steamerduck,VU,Decreasing,3400-3700,,130000,species,,[],AVES,BIRDS,,Birds,22680038,self,True,False,VU
22680064,244637841,2024-07-18T01:00:00.000+01:00,2024,https://www.iucnredlist.org/species/22680064/244637841,BirdLife International 2024. Asarcornis scutulata. The IUCN Red List of Threatened Species 2024: e.T22680064A244637841. Accessed on 19 June 2026.,Asarcornis scutulata,White-winged Duck,CR,Decreasing,150-450,,2620000,species,,[],AVES,BIRDS,,Birds,22680064,self,True,False,CR
22680121,214275489,2022-06-28T01:00:00.000+01:00,2022,https://www.iucnredlist.org/species/22680121/214275489,BirdLife International 2022. Hymenolaimus malacorhynchos. The IUCN Red List of Threatened Species 2022: e.T22680121A214275489. Accessed on 19 June 2026.,Hymenolaimus malacorhynchos,Blue Duck,EN,Decreasing,1500-2499,,199000,species,,[],AVES,BIRDS,,Birds,22680121,self,True,False,EN
22680136,276957459,2025-05-15T01:00:00.000+01:00,2025,https://www.iucnredlist.org/species/22680136/276957459,BirdLife International 2025. Speculanas specularis. The IUCN Red List of Threatened Species 2025: e.T22680136A276957459. Accessed on 19 June 2026.,Speculanas specularis,Spectacled Duck,NT,Decreasing,2500-9999,,1040000,species,,[],AVES,BIRDS,,Birds,22680136,self,True,False,NT
22680199,221561950,2023-07-04T01:00:00.000+01:00,2023,https://www.iucnredlist.org/species/22680199/221561950,BirdLife International 2023. Anas wyvilliana. The IUCN Red List of Threatened Species 2023: e.T22680199A221561950. Accessed on 19 June 2026.,Anas wyvilliana,Hawaiian Duck,VU,Increasing,700-999,1860,2800,species,,[],AVES,BIRDS,,Birds,22680199,self,True,False,VU
22680203,130697270,2018-08-06T01:00:00.000+01:00,2018,https://www.iucnredlist.org/species/22680203/130697270,BirdLife International 2018. Anas laysanensis. The IUCN Red List of Threatened Species 2018: e.T22680203A130697270. Accessed on 19 June 2026.,Anas laysanensis,Laysan Duck,CR,Increasing,500-680,,2,species,,[],AVES,BIRDS,,Birds,22680203,self,True,False,CR
22680225,196314602,2021-02-09T00:00:00.000+00:00,2021,https://www.iucnredlist.org/species/22680225/196314602,BirdLife International 2021. Anas melleri. The IUCN Red List of Threatened Species 2021: e.T22680225A196314602. Accessed on 19 June 2026.,Anas melleri,Meller's Duck,EN,Decreasing,1300-3300,,261000,species,,[],AVES,BIRDS,,Birds,22680225,self,True,False,EN
22680252,196544442,2022-08-31T01:00:00.000+01:00,2022,https://www.iucnredlist.org/species/22680252/196544442,BirdLife International 2022. Anas bernieri. The IUCN Red List of Threatened Species 2022: e.T22680252A196544442. Accessed on 19 June 2026.,Anas bernieri,Madagascar Teal,EN,Decreasing,630-1900,,310000,species,,[],AVES,BIRDS,,Birds,22680252,self,True,False,EN
22680280,194816119,2021-01-20T00:00:00.000+00:00,2021,https://www.iucnredlist.org/species/22680280/194816119,BirdLife International 2021. Anas aucklandica. The IUCN Red List of Threatened Species 2021: e.T22680280A194816119. Accessed on 19 June 2026.,Anas aucklandica,Auckland Teal,NT,Stable,"330-1700, 1000-1700",356,1000,species,,[],AVES,BIRDS,,Birds,22680280,self,True,False,NT
22680339,205917761,2022-08-04T01:00:00.000+01:00,2022,https://www.iucnredlist.org/species/22680339/205917761,BirdLife International 2022. Marmaronetta angustirostris. The IUCN Red List of Threatened Species 2022: e.T22680339A205917761. Accessed on 19 June 2026.,Marmaronetta angustirostris,Marbled Duck,NT,Decreasing,10000-42000,,13500000,species,,[],AVES,BIRDS,,Birds,22680339,self,True,False,NT
22680344,254934109,2024-10-01T01:00:00.000+01:00,2025,https://www.iucnredlist.org/species/22680344/254934109,BirdLife International 2025. Rhodonessa caryophyllacea. The IUCN Red List of Threatened Species 2025: e.T22680344A254934109. Accessed on 19 June 2026.,Rhodonessa caryophyllacea,Pink-headed Duck,CR,Unknown,0-49,,0-108800,species,,[],AVES,BIRDS,,Birds,22680344,self,True,False,CR
22680358,205288455,2021-08-18T01:00:00.000+01:00,2021,https://www.iucnredlist.org/species/22680358/205288455,BirdLife International 2021. Aythya ferina. The IUCN Red List of Threatened Species 2021: e.T22680358A205288455. Accessed on 19 June 2026.,Aythya ferina,Common Pochard,VU,Decreasing,760000-790000,,548000,species,,[],AVES,BIRDS,,Birds,22680358,self,True,False,VU
22680373,152620862,2019-06-12T01:00:00.000+01:00,2019,https://www.iucnredlist.org/species/22680373/152620862,BirdLife International 2019. Aythya nyroca. The IUCN Red List of Threatened Species 2019: e.T22680373A152620862. Accessed on 19 June 2026.,Aythya nyroca,Ferruginous Duck,NT,Decreasing,,,25200000,species,,[],AVES,BIRDS,,Birds,22680373,self,True,False,NT
22680380,221364107,2022-10-04T01:00:00.000+01:00,2023,https://www.iucnredlist.org/species/22680380/221364107,BirdLife International 2023. Aythya innotata. The IUCN Red List of Threatened Species 2023: e.T22680380A221364107. Accessed on 19 June 2026.,Aythya innotata,Madagascar Pochard,CR,Stable,"30-50,45","4-16,4",25,species,,[],AVES,BIRDS,,Birds,22680380,self,True,False,CR
22680384,154436811,2019-08-15T01:00:00.000+01:00,2019,https://www.iucnredlist.org/species/22680384/154436811,BirdLife International 2019. Aythya baeri. The IUCN Red List of Threatened Species 2019: e.T22680384A154436811. Accessed on 19 June 2026.,Aythya baeri,Baer's Pochard,CR,Decreasing,150-700,,2270000,species,,[],AVES,BIRDS,,Birds,22680384,self,True,False,CR
22680405,132525971,2018-08-07T01:00:00.000+01:00,2018,https://www.iucnredlist.org/species/22680405/132525971,BirdLife International 2018. Somateria mollissima. The IUCN Red List of Threatened Species 2018: e.T22680405A132525971. Accessed on 19 June 2026.,Somateria mollissima,Common Eider,NT,Unknown,,,59900000,species,,[],AVES,BIRDS,,Birds,22680405,self,True,False,NT
22680412,180227232,2020-09-04T01:00:00.000+01:00,2020,https://www.iucnredlist.org/species/22680412/180227232,BirdLife International 2020. Somateria fischeri. The IUCN Red List of Threatened Species 2020: e.T22680412A180227232. Accessed on 19 June 2026.,Somateria fischeri,Spectacled Eider,NT,Decreasing,250000,,348000,species,,[],AVES,BIRDS,,Birds,22680412,self,True,False,NT
22680415,132527232,2018-08-07T01:00:00.000+01:00,2018,https://www.iucnredlist.org/species/22680415/132527232,BirdLife International 2018. Polysticta stelleri. The IUCN Red List of Threatened Species 2018: e.T22680415A132527232. Accessed on 19 June 2026.,Polysticta stelleri,Steller's Eider,VU,Decreasing,,,9240000,species,,[],AVES,BIRDS,,Birds,22680415,self,True,False,VU
22680427,132528200,2018-08-07T01:00:00.000+01:00,2018,https://www.iucnredlist.org/species/22680427/132528200,BirdLife International 2018. Clangula hyemalis. The IUCN Red List of Threatened Species 2018: e.T22680427A132528200. Accessed on 19 June 2026.,Clangula hyemalis,Long-tailed Duck,VU,Decreasing,,,60100000,species,,[],AVES,BIRDS,,Birds,22680427,self,True,False,VU
22680482,143756439,2019-02-01T00:00:00.000+00:00,2019,https://www.iucnredlist.org/species/22680482/143756439,BirdLife International 2019. Mergus octosetaceus. The IUCN Red List of Threatened Species 2019: e.T22680482A143756439. Accessed on 19 June 2026.,Mergus octosetaceus,Brazilian Merganser,CR,Decreasing,50-249,,1380000,species,,[],AVES,BIRDS,,Birds,22680482,self,True,False,CR
22680488,244637355,2025-01-24T00:00:00.000+00:00,2025,https://www.iucnredlist.org/species/22680488/244637355,BirdLife International 2025. Mergus squamatus. The IUCN Red List of Threatened Species 2025: e.T22680488A244637355. Accessed on 19 June 2026.,Mergus squamatus,Scaly-sided Merganser,EN,Decreasing,2000-3500,,648000,species,,[],AVES,BIRDS,,Birds,22680488,self,True,False,EN
22680556,211931315,2021-12-13T00:00:00.000+00:00,2022,https://www.iucnredlist.org/species/22680556/211931315,BirdLife International 2022. Turnix melanogaster. The IUCN Red List of Threatened Species 2022: e.T22680556A211931315. Accessed on 19 June 2026.,Turnix melanogaster,Black-breasted Buttonquail,VU,Decreasing,"3000-6500, 4800",,85000,species,,[],AVES,BIRDS,,Birds,22680556,self,True,False,VU
22680572,210960314,2021-11-18T00:00:00.000+00:00,2022,https://www.iucnredlist.org/species/22680572/210960314,BirdLife International 2022. Turnix olivii. The IUCN Red List of Threatened Species 2022: e.T22680572A210960314. Accessed on 19 June 2026.,Turnix olivii,Buff-breasted Buttonquail,CR,Unknown,"1-249, 1-49",,30200,species,,[],AVES,BIRDS,,Birds,22680572,self,True,False,CR
