taxonid,assessment_id,assessment_date,year_published,iucn_assessment_url,iucn_citation,scientific_name,main_common_name,category,population_trend,number_of_mature_individuals,estimated_area_of_occupancy,estimated_extent_of_occurrence,taxon_rank,parent_taxonid,child_infrarank_taxonids,taxon_class,spatial_package,spatial_category,taxon_group,iucn_has_ranges,iucn_has_points,category_iucn,lon,lat,centroid_source,centroid_rank,centroid_count,range_component_count,range_cluster_count,range_cluster_component_count,range_cluster_buffer_km,range_cluster_area_share,spatial_presence,spatial_presence_label,spatial_seasonal,spatial_seasonal_label,spatial_lookup_taxonid,spatial_lookup_source,computed_range_area_km2,computed_range_component_area_km2,range_component_area_km2,observation_point_count,source_paths,spatial_citation,spatial_year,iucn_dataset_citation,iucn_data_last_updated,spatial_credit
136709,115585199,2018-05-07T01:00:00.000+01:00,2020,https://www.iucnredlist.org/species/136709/115585199,"Louis Jr, E.E., Bailey, C.A., Raharivololona, B., Schwitzer, C., Wilmet, L. & Roos, C. 2020. Lepilemur tymerlachsoni. The IUCN Red List of Threatened Species 2020: e.T136709A115585199. Accessed on 24 June 2026.",Lepilemur tymerlachsoni,Nosy Be Sportive Lemur,CR,Decreasing,,,72,species,,[],MAMMALIA,MAMMALS,CR,Mammals,True,False,CR,48.31841798629885,-13.371105753803871,range_polygon,1,1,1,1,1,200,1.0,1,Extant,1,Resident,136709,self,50.78211454584036,50.78211454584036,50.78211454584036,,MAMMALS_PART1.shp,IUCN (International Union for Conservation of Nature),2020,,,IUCN (International Union for Conservation of Nature) 2020. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on .
136711,242891442,2023-08-17T01:00:00.000+01:00,2025,https://www.iucnredlist.org/species/136711/242891442,"Chipps, A., Gazzard, A., Handika, H. & Rowe, K.C. 2025. Crocidura musseri. The IUCN Red List of Threatened Species 2025: e.T136711A242891442. Accessed on 24 June 2026.",Crocidura musseri,Mossy Forest Shrew,VU,Unknown,,,1988,species,,[],MAMMALIA,MAMMALS,VU,Mammals,True,False,VU,120.33442394036929,-1.2699566832789355,range_polygon,1,1,1,1,1,200,1.0,1,Extant,1,Resident,136711,self,1984.0225870336449,1984.0225870336449,1984.0225870336449,,MAMMALS_PART1.shp,IUCN (International Union for Conservation of Nature),2024,,,IUCN (International Union for Conservation of Nature) 2024. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on .
136714,78324608,2016-03-01T00:00:00.000+00:00,2016,https://www.iucnredlist.org/species/136714/78324608,"Roach, N. 2016. Tympanoctomys loschalchalerosorum. The IUCN Red List of Threatened Species 2016: e.T136714A78324608. Accessed on 24 June 2026.",Tympanoctomys loschalchalerosorum,Chalchalero Viscacha Rat,CR,Decreasing,,,30,species,,[],MAMMALIA,MAMMALS,CR,Mammals,True,False,CR,-65.52064389471482,-30.689968336983487,range_polygon,1,1,1,1,1,200,1.0,1,Extant,1,Resident,136714,self,18.971286007465153,18.971286007465153,18.971286007465153,,MAMMALS_PART2.shp,IUCN SSC Small Mammal Specialist Group,2016,,,IUCN SSC Small Mammal Specialist Group 2016. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on .
136715,115211818,2016-07-12T01:00:00.000+01:00,2016,https://www.iucnredlist.org/species/136715/115211818,"Clayton, E. 2016. Melomys caurinus (errata version published in 2017). The IUCN Red List of Threatened Species 2016: e.T136715A115211818. Accessed on 24 June 2026.",Melomys caurinus,Short-tailed Talaud Melomys,EN,Decreasing,,,1577,species,,[],MAMMALIA,MAMMALS,EN,Mammals,True,False,EN,126.77678258089651,4.253360721405041,range_polygon,1,1,2,1,2,200,1.0,1,Extant,1,Resident,136715,self,931.6727063383684,931.6727063383684,931.6727063383684,,MAMMALS_PART1.shp,IUCN (International Union for Conservation of Nature),2008,,,IUCN (International Union for Conservation of Nature) 2008. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on .
136717,210336199,2015-01-26T00:00:00.000+00:00,2022,https://www.iucnredlist.org/species/136717/210336199,"Ludwig, G., de Melo, F.R., Martins, W.P., Miranda, J.M.D., Lynch Alfaro, J.W., Alonso, A.C., dos Santos, M.C. & Rímoli, J. 2022. Sapajus nigritus (amended version of 2021 assessment). The IUCN Red List of Threatened Species 2022: e.T136717A210336199. Accessed on 24 June 2026.",Sapajus nigritus,Black-horned Capuchin,NT,Decreasing,,,,species,,"[160945956, 160946025]",MAMMALIA,MAMMALS,NT,Mammals,True,False,NT,-48.79492862532928,-23.739644388689914,range_polygon,1,1,1,1,1,200,1.0,1,Extant,1,Resident,136717,self,880151.6874456521,880151.6874456521,880151.6874456521,,MAMMALS_PART1.shp,IUCN (International Union for Conservation of Nature),2018,,,IUCN (International Union for Conservation of Nature) 2018. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on .
136731,115585357,2018-05-07T01:00:00.000+01:00,2020,https://www.iucnredlist.org/species/136731/115585357,"Louis Jr, E.E., Bailey, C.A., Raharivololona, B., Schwitzer, C., Ratsimbazafy, J. & Wilmet, L. 2020. Lepilemur ankaranensis. The IUCN Red List of Threatened Species 2020: e.T136731A115585357. Accessed on 24 June 2026.",Lepilemur ankaranensis,Ankarana Sportive Lemur,EN,Decreasing,,,2350,species,,[],MAMMALIA,MAMMALS,EN,Mammals,True,False,EN,49.282711173650526,-12.881097648213045,range_polygon,1,1,1,1,1,200,1.0,1,Extant,1,Resident,136731,self,1569.1303641593222,1569.1303641593222,1569.1303641593222,,MAMMALS_PART1.shp,IUCN (International Union for Conservation of Nature),2020,,,IUCN (International Union for Conservation of Nature) 2020. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on .
136732,21957010,2015-06-15T01:00:00.000+01:00,2016,https://www.iucnredlist.org/species/136732/21957010,"Leary, T., Seri, L., Flannery, T., Wright, D., Hamilton, S., Helgen, K., Singadan, R., Menzies, J., Allison, A. & James, R. 2016. Dendrolagus notatus. The IUCN Red List of Threatened Species 2016: e.T136732A21957010. Accessed on 24 June 2026.",Dendrolagus notatus,Ifola,EN,Decreasing,,,,species,,[],MAMMALIA,MAMMALS,EN,Mammals,True,False,EN,144.1586682522648,-6.099196891692991,range_polygon,1,1,1,1,1,200,1.0,1,Extant,1,Resident,136732,self,85059.85238392619,85059.85238392619,85059.85238392619,,MAMMALS_PART2.shp,IUCN (International Union for Conservation of Nature),2008,,,IUCN (International Union for Conservation of Nature) 2008. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on .
136739,22035711,2019-07-09T01:00:00.000+01:00,2020,https://www.iucnredlist.org/species/136739/22035711,"Milne, D.J. 2020. Hipposideros inornatus. The IUCN Red List of Threatened Species 2020: e.T136739A22035711. Accessed on 24 June 2026.",Hipposideros inornatus,Arnhem Leaf-nosed Bat,VU,Decreasing,,,6680,species,,[],MAMMALIA,MAMMALS,VU,Mammals,True,False,VU,132.59383849866975,-12.921071490178935,range_polygon,1,1,1,1,1,200,1.0,1,Extant,1,Resident,136739,self,6625.8298898311505,6625.8298898311505,6625.8298898311505,,MAMMALS_PART1.shp,IUCN (International Union for Conservation of Nature),2008,,,IUCN (International Union for Conservation of Nature) 2008. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on .
136743,22180165,2015-03-01T00:00:00.000+00:00,2015,https://www.iucnredlist.org/species/136743/22180165,"Solari, S. & Martínez-Cerón, J. 2015. Caenolestes condorensis. The IUCN Red List of Threatened Species 2015: e.T136743A22180165. Accessed on 24 June 2026.",Caenolestes condorensis,Andean Caenolestid,VU,Unknown,1000,,,species,,[],MAMMALIA,MAMMALS,VU,Mammals,True,False,VU,-78.34041594395116,-3.5146454381242833,range_polygon,1,1,1,1,1,200,1.0,1,Extant,1,Resident,136743,self,70.8430832750592,70.8430832750592,70.8430832750592,,MAMMALS_PART1.shp,IUCN (International Union for Conservation of Nature),2008,,,IUCN (International Union for Conservation of Nature) 2008. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on .
136750,61979453,2014-11-17T00:00:00.000+00:00,2015,https://www.iucnredlist.org/species/136750/61979453,"Timmins, R.J. & Duckworth, J.W. 2015. Moschus cupreus. The IUCN Red List of Threatened Species 2015: e.T136750A61979453. Accessed on 24 June 2026.",Moschus cupreus,Kashmir Muskdeer,EN,Decreasing,,,,species,,[],MAMMALIA,MAMMALS,EN,Mammals,True,False,EN,74.5859627640783,35.37251783610137,range_polygon,1,1,1,1,1,200,1.0,1,Extant,1,Resident,136750,self,127745.31902157517,127745.31902157517,127745.31902157517,,MAMMALS_PART1.shp,IUCN (International Union for Conservation of Nature),2008,,,IUCN (International Union for Conservation of Nature) 2008. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on .
136754,22036556,2014-10-24T01:00:00.000+01:00,2016,https://www.iucnredlist.org/species/136754/22036556,"Mancina, C. 2016. Lasiurus insularis. The IUCN Red List of Threatened Species 2016: e.T136754A22036556. Accessed on 24 June 2026.",Lasiurus insularis,Cuban Yellow Bat,VU,Unknown,,700,217994,species,,[],MAMMALIA,MAMMALS,VU,Mammals,True,False,VU,-78.92896485906792,21.609997685338616,range_polygon,1,1,2,1,2,200,1.0,1,Extant,1,Resident,136754,self,106623.90025808937,106623.90025808937,106623.90025808937,,MAMMALS_PART1.shp,IUCN (International Union for Conservation of Nature),2008,,,IUCN (International Union for Conservation of Nature) 2008. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on .
136761,115585671,2018-05-10T01:00:00.000+01:00,2020,https://www.iucnredlist.org/species/136761/115585671,"LaFleur, M. & Bornbusch, S. 2020. Lepilemur hubbardorum. The IUCN Red List of Threatened Species 2020: e.T136761A115585671. Accessed on 24 June 2026.",Lepilemur hubbardorum,Hubbard's Sportive Lemur,EN,Decreasing,,,276,species,,[],MAMMALIA,MAMMALS,EN,Mammals,True,False,EN,44.67686553215758,-22.845087044135386,range_polygon,1,1,1,1,1,200,1.0,1,Extant,1,Resident,136761,self,210.65271721687304,210.65271721687304,210.65271721687304,,MAMMALS_PART1.shp,IUCN (International Union for Conservation of Nature),2020,,,IUCN (International Union for Conservation of Nature) 2020. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on .
136762,22367250,2016-07-11T01:00:00.000+01:00,2018,https://www.iucnredlist.org/species/136762/22367250,"Pacheco, V. & Barriga, C. 2018. Thomasomys hudsoni. The IUCN Red List of Threatened Species 2018: e.T136762A22367250. Accessed on 24 June 2026.",Thomasomys hudsoni,,VU,Unknown,,,12787.94,species,,[],MAMMALIA,MAMMALS,VU,Mammals,True,False,VU,-79.29863414034638,-3.12453310237993,range_polygon,1,1,1,1,1,200,1.0,1,Extant,1,Resident,136762,self,12682.358301546135,12682.358301546135,12682.358301546135,,MAMMALS_PART2.shp,IUCN SSC Small Mammal Specialist Group,2018,,,IUCN SSC Small Mammal Specialist Group 2018. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on .
136763,22431006,2016-02-01T00:00:00.000+00:00,2016,https://www.iucnredlist.org/species/136763/22431006,"Wright, D & Leary, T. 2016. Pogonomys fergussoniensis. The IUCN Red List of Threatened Species 2016: e.T136763A22431006. Accessed on 24 June 2026.",Pogonomys fergussoniensis,D’entrecasteaux Archipelago Pogonomys,EN,Decreasing,,,4922,species,,[],MAMMALIA,MAMMALS,EN,Mammals,True,False,EN,150.68372640388057,-9.644972432215576,range_polygon,1,1,3,1,3,200,1.0,1,Extant,1,Resident,136763,self,2061.578497096568,2061.578497096568,2061.578497096568,,MAMMALS_PART1.shp,IUCN (International Union for Conservation of Nature),2016,,,IUCN (International Union for Conservation of Nature) 2016. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on .
136765,209552009,2018-07-05T01:00:00.000+01:00,2020,https://www.iucnredlist.org/species/136765/209552009,"Fukui, D. & Sano, A. 2020. Nyctalus furvus (errata version published in 2021). The IUCN Red List of Threatened Species 2020: e.T136765A209552009. Accessed on 24 June 2026.",Nyctalus furvus,Japanese Noctule,EN,Decreasing,,340-460,126702,species,,[],MAMMALIA,MAMMALS,EN,Mammals,True,False,EN,141.53248889288278,39.96951610314703,range_polygon,1,1,5,1,5,200,1.0,1,Extant,1,Resident,136765,self,11546.394239024528,11546.394239024528,11546.394239024528,,MAMMALS_PART2.shp,IUCN (International Union for Conservation of Nature),2020,,,IUCN (International Union for Conservation of Nature) 2020. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on .
136767,115585814,2019-11-08T00:00:00.000+00:00,2020,https://www.iucnredlist.org/species/136767/115585814,"Eppley, T.M.E. & Patel, E. 2020. Avahi betsileo. The IUCN Red List of Threatened Species 2020: e.T136767A115585814. Accessed on 24 June 2026.",Avahi betsileo,Betsileo Woolly Lemur,EN,Decreasing,,,1463,species,,[],MAMMALIA,MAMMALS,EN,Mammals,True,False,EN,47.62783874478232,-20.407094435577473,range_polygon,1,1,1,1,1,200,1.0,1,Extant,1,Resident,136767,self,966.673431604322,966.673431604322,966.673431604322,,MAMMALS_PART1.shp,IUCN (International Union for Conservation of Nature),2020,,,IUCN (International Union for Conservation of Nature) 2020. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on .
136768,22036300,2020-07-14T01:00:00.000+01:00,2020,https://www.iucnredlist.org/species/136768/22036300,"Waldien, D.L. & Carino, A. 2020. Eonycteris robusta. The IUCN Red List of Threatened Species 2020: e.T136768A22036300. Accessed on 24 June 2026.",Eonycteris robusta,Philippine Dawn Bat,VU,Decreasing,,,551104,species,,[],MAMMALIA,MAMMALS,VU,Mammals,True,False,VU,121.08159649426467,17.516435579674013,range_polygon,1,1,19,1,19,200,1.0,1,Extant,1,Resident,136768,self,114644.584998562,114644.584998562,114644.584998562,,MAMMALS_PART2.shp,IUCN (International Union for Conservation of Nature),2008,,,IUCN (International Union for Conservation of Nature) 2008. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on .
136771,115585939,2018-05-07T01:00:00.000+01:00,2020,https://www.iucnredlist.org/species/136771/115585939,"Louis Jr, E.E., Bailey, C.A., Sefczek, T.M., Raharivololona, B., Schwitzer, C., Ratsimbazafy, J., Wilmet, L. & Radespiel, U. 2020. Lepilemur grewcockorum. The IUCN Red List of Threatened Species 2020: e.T136771A115585939. Accessed on 24 June 2026.",Lepilemur grewcockorum,Grewcock's Sportive Lemur,CR,Decreasing,,,143,species,,[],MAMMALIA,MAMMALS,CR,Mammals,True,False,CR,47.692427359776,-15.186578577060157,range_polygon,1,1,1,1,1,200,1.0,1,Extant,1,Resident,136771,self,135.61245578859058,135.61245578859058,135.61245578859058,,MAMMALS_PART2.shp,IUCN (International Union for Conservation of Natuure),2020,,,IUCN (International Union for Conservation of Natuure) 2020. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on .
136773,246874942,2016-05-05T01:00:00.000+01:00,2016,https://www.iucnredlist.org/species/136773/246874942,"Wright, D. & Leary, T. 2016. Uromys boeadii (errata version published in 2023). The IUCN Red List of Threatened Species 2016: e.T136773A246874942. Accessed on 24 June 2026.",Uromys boeadii,Biak Giant Rat,CR,Decreasing,,,,species,,[],MAMMALIA,MAMMALS,CR,Mammals,True,False,CR,135.99569457548924,-0.9974724468429215,range_polygon,1,1,1,1,1,200,1.0,1,Extant,1,Resident,136773,self,1898.7278845501037,1898.7278845501037,1898.7278845501037,,MAMMALS_PART2.shp,IUCN (International Union for Conservation of Nature),2023,,,IUCN (International Union for Conservation of Nature) 2023. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on .
136776,22034516,2020-12-21T00:00:00.000+00:00,2021,https://www.iucnredlist.org/species/136776/22034516,"Sheherazade & Waldien, D.L. 2021. Harpyionycteris celebensis. The IUCN Red List of Threatened Species 2021: e.T136776A22034516. Accessed on 24 June 2026.",Harpyionycteris celebensis,Sulawesi Harpy Fruit Bat,NT,Decreasing,,,,species,,[],MAMMALIA,MAMMALS,NT,Mammals,True,False,NT,121.1166456168731,-2.008544968141674,range_polygon,1,1,2,1,2,200,1.0,1,Extant,1,Resident,136776,self,169412.70978228355,169412.70978228355,169412.70978228355,,MAMMALS_PART2.shp,IUCN (International Union for Conservation of Nature),2008,,,IUCN (International Union for Conservation of Nature) 2008. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on .
136777,22032828,2014-10-21T01:00:00.000+01:00,2016,https://www.iucnredlist.org/species/136777/22032828,"Mancina, C. 2016. Natalus primus. The IUCN Red List of Threatened Species 2016: e.T136777A22032828. Accessed on 24 June 2026.",Natalus primus,Cuban Greater Funnel-eared Bat,VU,Decreasing,,,13324,species,,[],MAMMALIA,MAMMALS,VU,Mammals,True,False,VU,-84.37787352404789,21.90568557834069,range_polygon,1,1,1,1,1,200,1.0,1,Extant,1,Resident,136777,self,894.3803404994754,894.3803404994754,894.3803404994754,,MAMMALS_PART1.shp,IUCN (International Union for Conservation of Nature),2016,,,IUCN (International Union for Conservation of Nature) 2016. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on .
136787,190430767,2015-01-26T00:00:00.000+00:00,2021,https://www.iucnredlist.org/species/136787/190430767,"Cornejo, F.M., Boubli, J.P., Alves, S.L., Bicca-Marques, J.C., Cortés-Ortiz, L., Calouro, A.M. & de Melo, F.R. 2021. Alouatta puruensis (amended version of 2020 assessment). The IUCN Red List of Threatened Species 2021: e.T136787A190430767. Accessed on 24 June 2026.",Alouatta puruensis,Purús Red Howler Monkey,VU,Decreasing,,,,species,,[],MAMMALIA,MAMMALS,VU,Mammals,True,False,VU,-64.1557588377605,-8.400732548229938,range_polygon,1,1,1,1,1,200,1.0,1,Extant,1,Resident,136787,self,1044735.2691784337,1044735.2691784337,1044735.2691784337,,MAMMALS_PART2.shp,IUCN (International Union for Conservation of Nature),2020,,,IUCN (International Union for Conservation of Nature) 2020. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on .
136791,17961368,2018-03-20T00:00:00.000+00:00,2019,https://www.iucnredlist.org/species/136791/17961368,"Davenport, T.R.B. 2019. Rungwecebus kipunji. The IUCN Red List of Threatened Species 2019: e.T136791A17961368. Accessed on 24 June 2026.",Rungwecebus kipunji,Kipunji,EN,Decreasing,,67.5,3518,species,,[],MAMMALIA,MAMMALS,EN,Mammals,True,False,EN,33.67626308151635,-9.127926761207323,range_polygon,1,1,3,1,3,200,1.0,1,Extant,1,Resident,136791,self,55.71574140481136,55.71574140481136,55.71574140481136,,MAMMALS_PART2.shp,IUCN (International Union for Conservation of Nature),2019,,,IUCN (International Union for Conservation of Nature) 2019. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on .
136796,115586218,2018-07-30T01:00:00.000+01:00,2020,https://www.iucnredlist.org/species/136796/115586218,"Radespiel, U., Rakotondravony, R., Randrianambinina, B., Rasoloharijaona, S. & Wilmet, L. 2020. Lepilemur otto. The IUCN Red List of Threatened Species 2020: e.T136796A115586218. Accessed on 24 June 2026.",Lepilemur otto,Otto's Sportive Lemur,EN,Decreasing,,,3770,species,,[],MAMMALIA,MAMMALS,EN,Mammals,True,False,EN,47.408668411111144,-15.775485195854738,range_polygon,1,1,1,1,1,200,1.0,1,Extant,1,Resident,136796,self,3495.4952529039047,3495.4952529039047,3495.4952529039047,,MAMMALS_PART2.shp,IUCN (International Union for Conservation of Nature),2020,,,IUCN (International Union for Conservation of Nature) 2020. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on .
136804,192401067,2015-01-26T00:00:00.000+00:00,2021,https://www.iucnredlist.org/species/136804/192401067,"Messias, M.R., Valença-Montenegro, M.M. & Ferrari, S.F. 2021. Mico rondoni (amended version of 2019 assessment). The IUCN Red List of Threatened Species 2021: e.T136804A192401067. Accessed on 24 June 2026.",Mico rondoni,Rondon’s Marmoset,VU,Decreasing,,,,species,,[],MAMMALIA,MAMMALS,VU,Mammals,True,False,VU,-63.418073396846346,-9.568727677777483,range_polygon,1,1,1,1,1,200,1.0,1,Extant,1,Resident,136804,self,70570.22049504294,70570.22049504294,70570.22049504294,,MAMMALS_PART1.shp,IUCN (International Union for Conservation of Nature),2010,,,IUCN (International Union for Conservation of Nature) 2010. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on .
136807,22042779,2019-10-14T01:00:00.000+01:00,2020,https://www.iucnredlist.org/species/136807/22042779,"Parnaby, H. & Brescia, F. 2020. Nyctophilus nebulosus. The IUCN Red List of Threatened Species 2020: e.T136807A22042779. Accessed on 24 June 2026.",Nyctophilus nebulosus,New Caledonia Long-eared Bat,CR,Decreasing,150-250,4-8,78-100,species,,[],MAMMALIA,MAMMALS,CR,Mammals,True,False,CR,166.5110340116667,-22.169730489195683,range_polygon,1,1,1,1,1,200,1.0,1,Extant,1,Resident,136807,self,0.06422613499186676,0.06422613499186676,0.06422613499186676,,MAMMALS_PART1.shp,IUCN (International Union for Conservation of Nature),2008,,,IUCN (International Union for Conservation of Nature) 2008. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on .
136808,254613406,2024-08-27T01:00:00.000+01:00,2025,https://www.iucnredlist.org/species/136808/254613406,"Woinarski, J.C.Z. & Burbidge, A.A. 2025. Pseudomys calabyi. The IUCN Red List of Threatened Species 2025: e.T136808A254613406. Accessed on 24 June 2026.",Pseudomys calabyi,Kakadu Pebble-mouse,VU,Decreasing,15000,"92-5000,1000",30179,species,,[],MAMMALIA,MAMMALS,VU,Mammals,True,False,VU,132.1415278313076,-12.994113848003238,range_polygon,1,1,1,1,1,200,1.0,1,Extant,1,Resident,136808,self,32814.13600751936,32814.13600751936,32814.13600751936,,MAMMALS_PART1.shp,sRedList Working Group,2024,,,sRedList Working Group 2024. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on .
136812,21956889,2015-06-15T01:00:00.000+01:00,2016,https://www.iucnredlist.org/species/136812/21956889,"Leary, T., Seri, L., Flannery, T., Wright, D., Hamilton, S., Helgen, K., Singadan, R., Menzies, J., Allison, A., James, R., Aplin, K., Salas, L. & Dickman, C. 2016. Dendrolagus stellarum. The IUCN Red List of Threatened Species 2016: e.T136812A21956889. Accessed on 24 June 2026.",Dendrolagus stellarum,Seri’s Tree Kangaroo,VU,Decreasing,,,,species,,[],MAMMALIA,MAMMALS,VU,Mammals,True,False,VU,139.2685686335982,-4.445765607135032,range_polygon,1,1,1,1,1,200,1.0,1,Extant,1,Resident,136812,self,46956.33015377958,46956.33015377958,46956.33015377958,,MAMMALS_PART1.shp,IUCN (International Union for Conservation of Nature),2008,,,IUCN (International Union for Conservation of Nature) 2008. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on .
136819,166602959,2018-08-28T01:00:00.000+01:00,2020,https://www.iucnredlist.org/species/136819/166602959,"Douangboubpha , B. 2020. Hipposideros khaokhouayensis (amended version of 2019 assessment). The IUCN Red List of Threatened Species 2020: e.T136819A166602959. Accessed on 24 June 2026.",Hipposideros khaokhouayensis,Phou Khao Khouay Leaf-nosed Bat,VU,Decreasing,8000-10000,,,species,,[],MAMMALIA,MAMMALS,VU,Mammals,True,False,VU,102.80673893310004,18.888232716360484,range_polygon,1,1,2,1,2,200,1.0,1,Extant,1,Resident,136819,self,17924.98827864007,17924.98827864007,17924.98827864007,,MAMMALS_PART1.shp,IUCN (International Union for Conservation of Nature),2019,,,IUCN (International Union for Conservation of Nature) 2019. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on .
136820,22044073,2016-04-25T01:00:00.000+01:00,2019,https://www.iucnredlist.org/species/136820/22044073,"Monadjem, A., Andriafidison, D., Cardiff, S.G., Hutson, A.M., Jenkins, R.K.B., Kofoky, A., Racey, P.A., Ranivo, J., Ratrimomanarivo, F.H. & Razafimanahaka, J. 2019. Laephotis malagasyensis. The IUCN Red List of Threatened Species 2019: e.T136820A22044073. Accessed on 24 June 2026.",Laephotis malagasyensis,Isalo Serotine,VU,Unknown,,1905,7301,species,,[],MAMMALIA,MAMMALS,VU,Mammals,True,False,VU,45.28395350096068,-22.480478964475644,range_polygon,1,1,1,1,1,200,1.0,1,Extant,1,Resident,136820,self,7019.38761913118,7019.38761913118,7019.38761913118,,MAMMALS_PART1.shp,IUCN (International Union for Conservation of Nature),2018,,,IUCN (International Union for Conservation of Nature) 2018. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on .
136821,22385642,2017-01-17T00:00:00.000+00:00,2018,https://www.iucnredlist.org/species/136821/22385642,"Timm, R., Lacher, T. & Álvarez-Castañeda, S.T. 2018. Reithrodontomys bakeri. The IUCN Red List of Threatened Species 2018: e.T136821A22385642. Accessed on 24 June 2026.",Reithrodontomys bakeri,Baker's Small-toothed Harvest Mouse,EN,Decreasing,,,4894.45,species,,[],MAMMALIA,MAMMALS,EN,Mammals,True,False,EN,-99.78540244003167,17.58192892408993,range_polygon,1,1,1,1,1,200,1.0,1,Extant,1,Resident,136821,self,4876.47133336856,4876.47133336856,4876.47133336856,,MAMMALS_PART1.shp,IUCN SSC Small Mammal Specialist Group,2017,,,IUCN SSC Small Mammal Specialist Group 2017. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on .
136823,209552552,2018-07-25T01:00:00.000+01:00,2020,https://www.iucnredlist.org/species/136823/209552552,"Fukui, D. 2020. Cnephaeus japonensis (errata version published in 2021). The IUCN Red List of Threatened Species 2020: e.T136823A209552552. Accessed on 24 June 2026.",Cnephaeus japonensis,Japanese Serotine,VU,Decreasing,,1880,29244,species,,[],MAMMALIA,MAMMALS,VU,Mammals,True,False,VU,137.6888841141841,36.31043972581088,range_polygon,1,1,7,1,7,200,1.0,1,Extant,1,Resident,136823,self,1402.0085126071187,1402.0085126071187,1402.0085126071187,,MAMMALS_PART1.shp,IUCN (International Union for Conservation of Nature),2020,,,IUCN (International Union for Conservation of Nature) 2020. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on .
136824,22043871,2016-01-11T00:00:00.000+00:00,2016,https://www.iucnredlist.org/species/136824/22043871,"Solari, S. 2016. Natalus jamaicensis. The IUCN Red List of Threatened Species 2016: e.T136824A22043871. Accessed on 24 June 2026.",Natalus jamaicensis,Jamaican Greater Funnel-eared Bat,CR,Decreasing,,8,13506,species,,[],MAMMALIA,MAMMALS,CR,Mammals,True,False,CR,-77.31100768852485,18.155729017523765,range_polygon,1,1,3,1,3,200,1.0,1,Extant,1,Resident,136824,self,11048.822475021721,11048.822475021721,11048.822475021721,,MAMMALS_PART1.shp,IUCN (International Union for Conservation of Nature),2008,,,IUCN (International Union for Conservation of Nature) 2008. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on .
