taxonid,assessment_id,assessment_date,year_published,iucn_assessment_url,iucn_citation,scientific_name,main_common_name,category,population_trend,number_of_mature_individuals,estimated_area_of_occupancy,estimated_extent_of_occurrence,taxon_rank,parent_taxonid,child_infrarank_taxonids,taxon_class,spatial_package,spatial_category,taxon_group,spatial_lookup_taxonid,spatial_lookup_source,iucn_has_ranges,iucn_has_points,category_iucn
6494,43526147,2013-06-21T01:00:00.000+01:00,2013,https://www.iucnredlist.org/species/6494/43526147,"Wallace, B.P., Tiwari, M. & Girondot, M. 2013. Dermochelys coriacea. The IUCN Red List of Threatened Species 2013: e.T6494A43526147. Accessed on 21 June 2026.",Dermochelys coriacea,Leatherback Turtle,VU,Decreasing,,,,species,,[],REPTILIA,REPTILES,VU,"Other (Reptiles, Amphib., Crust.)",6494,self,True,False,VU
6638,115082920,2014-07-20T01:00:00.000+01:00,2016,https://www.iucnredlist.org/species/6638/115082920,"Daltry, J.C. 2016. Diploglossus montisserrati (errata version published in 2017). The IUCN Red List of Threatened Species 2016: e.T6638A115082920. Accessed on 21 June 2026.",Diploglossus montisserrati,Montserrat Galliwasp,CR,Unknown,,4,4,species,,[],REPTILIA,REPTILES,CR,"Other (Reptiles, Amphib., Crust.)",6638,self,True,False,CR
6714,207979535,2023-02-20T00:00:00.000+00:00,2024,https://www.iucnredlist.org/species/6714/207979535,"Miaud, C., Cheylan, M., Duguet, R. & IUCN SSC Amphibian Specialist Group 2024. Discoglossus montalentii. The IUCN Red List of Threatened Species 2024: e.T6714A207979535. Accessed on 21 June 2026.",Discoglossus montalentii,Discoglosse Corse,NT,Decreasing,,1216,6921,species,,[],AMPHIBIA,AMPHIBIANS,NT,"Other (Reptiles, Amphib., Crust.)",6714,self,True,False,NT
6715,177694004,2020-06-19T01:00:00.000+01:00,2021,https://www.iucnredlist.org/species/6715/177694004,IUCN SSC Amphibian Specialist Group 2021. Latonia nigriventer. The IUCN Red List of Threatened Species 2021: e.T6715A177694004. Accessed on 21 June 2026.,Latonia nigriventer,Hula Painted Frog,CR,Decreasing,50-250,8-12,8-12,species,,[],AMPHIBIA,AMPHIBIANS,CR,"Other (Reptiles, Amphib., Crust.)",6715,self,True,False,CR
6764,12803303,2010-06-01T01:00:00.000+01:00,2010,https://www.iucnredlist.org/species/6764/12803303,"Eversole, A.G. 2010. Distocambarus youngineri. The IUCN Red List of Threatened Species 2010: e.T6764A12803303. Accessed on 21 June 2026.",Distocambarus youngineri,Newberry Burrowing Crayfish,VU,Decreasing,1-1000,,1656,species,,[],MALACOSTRACA,FW_CRAYFISH,VU,"Other (Reptiles, Amphib., Crust.)",6764,self,True,False,VU
7040,101743329,2017-02-23T00:00:00.000+00:00,2018,https://www.iucnredlist.org/species/7040/101743329,"Paltridge, R., Catt, G., Cowan, M., Gaikhorst, G., How, R., Zichy-Woinarski, J.C., Cogger, H. & Teale, R. 2018. Liopholis kintorei. The IUCN Red List of Threatened Species 2018: e.T7040A101743329. Accessed on 21 June 2026.",Liopholis kintorei,Great Desert Skink,VU,Decreasing,4999-9999,,,species,,[],REPTILIA,REPTILES,VU,"Other (Reptiles, Amphib., Crust.)",7040,self,True,False,VU
7142,172793582,2020-06-24T01:00:00.000+01:00,2021,https://www.iucnredlist.org/species/7142/172793582,IUCN SSC Amphibian Specialist Group 2021. Eleutherodactylus jasperi. The IUCN Red List of Threatened Species 2021: e.T7142A172793582. Accessed on 21 June 2026.,Eleutherodactylus jasperi,Golden Coqui,CR,Unknown,0-49,,,species,,[],AMPHIBIA,AMPHIBIANS,CR,"Other (Reptiles, Amphib., Crust.)",7142,self,True,False,CR
7143,3137506,2020-10-07T01:00:00.000+01:00,2021,https://www.iucnredlist.org/species/7143/3137506,IUCN SSC Amphibian Specialist Group 2021. Eleutherodactylus cavernicola. The IUCN Red List of Threatened Species 2021: e.T7143A3137506. Accessed on 21 June 2026.,Eleutherodactylus cavernicola,Portland Ridge Frog,CR,Decreasing,,,82.1,species,,[],AMPHIBIA,AMPHIBIANS,CR,"Other (Reptiles, Amphib., Crust.)",7143,self,True,False,CR
7144,3137640,2020-06-12T01:00:00.000+01:00,2021,https://www.iucnredlist.org/species/7144/3137640,IUCN SSC Amphibian Specialist Group 2021. Eleutherodactylus fuscus. The IUCN Red List of Threatened Species 2021: e.T7144A3137640. Accessed on 21 June 2026.,Eleutherodactylus fuscus,Jamaican Ear-spotted Frog,EN,Decreasing,,,511.87,species,,[],AMPHIBIA,AMPHIBIANS,EN,"Other (Reptiles, Amphib., Crust.)",7144,self,True,False,EN
7145,3137776,2020-07-10T01:00:00.000+01:00,2021,https://www.iucnredlist.org/species/7145/3137776,IUCN SSC Amphibian Specialist Group 2021. Eleutherodactylus junori. The IUCN Red List of Threatened Species 2021: e.T7145A3137776. Accessed on 21 June 2026.,Eleutherodactylus junori,Rock Pocket Frog,CR,Decreasing,,,18.2,species,,[],AMPHIBIA,AMPHIBIANS,CR,"Other (Reptiles, Amphib., Crust.)",7145,self,True,False,CR
7146,172793731,2020-06-16T01:00:00.000+01:00,2021,https://www.iucnredlist.org/species/7146/172793731,IUCN SSC Amphibian Specialist Group 2021. Eleutherodactylus karlschmidti. The IUCN Red List of Threatened Species 2021: e.T7146A172793731. Accessed on 21 June 2026.,Eleutherodactylus karlschmidti,Webbed-footed Coqui,CR,Unknown,0-49,,,species,,[],AMPHIBIA,AMPHIBIANS,CR,"Other (Reptiles, Amphib., Crust.)",7146,self,True,False,CR
7147,3137920,2020-09-17T01:00:00.000+01:00,2022,https://www.iucnredlist.org/species/7147/3137920,IUCN SSC Amphibian Specialist Group 2022. Eleutherodactylus semipalmatus. The IUCN Red List of Threatened Species 2022: e.T7147A3137920. Accessed on 21 June 2026.,Eleutherodactylus semipalmatus,Tiburon Streamfrog,CR,Decreasing,,8,72.2,species,,[],AMPHIBIA,AMPHIBIANS,CR,"Other (Reptiles, Amphib., Crust.)",7147,self,True,False,CR
7148,3138071,2020-06-19T01:00:00.000+01:00,2021,https://www.iucnredlist.org/species/7148/3138071,IUCN SSC Amphibian Specialist Group 2021. Eleutherodactylus sisyphodemus. The IUCN Red List of Threatened Species 2021: e.T7148A3138071. Accessed on 21 June 2026.,Eleutherodactylus sisyphodemus,Leaf Mimic Frog,CR,Decreasing,249,,55.17,species,,[],AMPHIBIA,AMPHIBIANS,CR,"Other (Reptiles, Amphib., Crust.)",7148,self,True,False,CR
7149,172755657,2020-06-30T01:00:00.000+01:00,2021,https://www.iucnredlist.org/species/7149/172755657,IUCN SSC Amphibian Specialist Group 2021. Eleutherodactylus cooki. The IUCN Red List of Threatened Species 2021: e.T7149A172755657. Accessed on 21 June 2026.,Eleutherodactylus cooki,Cave Coqui,EN,Decreasing,,,313.3,species,,[],AMPHIBIA,AMPHIBIANS,EN,"Other (Reptiles, Amphib., Crust.)",7149,self,True,False,EN
7150,172793860,2020-08-05T01:00:00.000+01:00,2021,https://www.iucnredlist.org/species/7150/172793860,IUCN SSC Amphibian Specialist Group 2021. Eleutherodactylus eneidae. The IUCN Red List of Threatened Species 2021: e.T7150A172793860. Accessed on 21 June 2026.,Eleutherodactylus eneidae,Eneida's Coqui,CR,Unknown,0-49,,,species,,[],AMPHIBIA,AMPHIBIANS,CR,"Other (Reptiles, Amphib., Crust.)",7150,self,True,False,CR
7455,62803818,2020-09-25T01:00:00.000+01:00,2023,https://www.iucnredlist.org/species/7455/62803818,IUCN SSC Amphibian Specialist Group 2023. Eleutherodactylus principalis. The IUCN Red List of Threatened Species 2023: e.T7455A62803818. Accessed on 21 June 2026.,Eleutherodactylus principalis,Oriente Greenish-yellow Frog,EN,Decreasing,,,940.8,species,,[],AMPHIBIA,AMPHIBIANS,EN,"Other (Reptiles, Amphib., Crust.)",7455,self,True,False,EN
7709,155088836,2010-08-01T01:00:00.000+01:00,2011,https://www.iucnredlist.org/species/7709/155088836,"van Dijk, P.P. & Rhodin, A.G.J. 2011. Emydoidea blandingii (errata version published in 2019). The IUCN Red List of Threatened Species 2011: e.T7709A155088836. Accessed on 21 June 2026.",Emydoidea blandingii,Blanding's Turtle,EN,Decreasing,,,,species,,[],REPTILIA,REPTILES,EN,"Other (Reptiles, Amphib., Crust.)",7709,self,True,False,EN
7735,12845257,2010-06-01T01:00:00.000+01:00,2010,https://www.iucnredlist.org/species/7735/12845257,"Doran, N. & Horwitz, P. 2010. Engaeus australis. The IUCN Red List of Threatened Species 2010: e.T7735A12845257. Accessed on 21 June 2026.",Engaeus australis,Lilly Pilly Burrowing Crayfish,NT,Unknown,,,517,species,,[],MALACOSTRACA,FW_CRAYFISH,NT,"Other (Reptiles, Amphib., Crust.)",7735,self,True,False,NT
7744,12847300,2010-06-01T01:00:00.000+01:00,2010,https://www.iucnredlist.org/species/7744/12847300,"Doran, N. & Horwitz, P. 2010. Engaeus disjuncticus. The IUCN Red List of Threatened Species 2010: e.T7744A12847300. Accessed on 21 June 2026.",Engaeus disjuncticus,,EN,Unknown,,,1586,species,,[],MALACOSTRACA,FW_CRAYFISH,EN,"Other (Reptiles, Amphib., Crust.)",7744,self,True,False,EN
7823,18979328,2015-07-22T01:00:00.000+01:00,2021,https://www.iucnredlist.org/species/7823/18979328,"Rodriguez, C., Mayer, G.C. & Tolson, P.J. 2021. Chilabothrus monensis. The IUCN Red List of Threatened Species 2021: e.T7823A18979328. Accessed on 21 June 2026.",Chilabothrus monensis,Mona Island Boa,NT,Stable,,,57-63,species,,[],REPTILIA,REPTILES,NT,"Other (Reptiles, Amphib., Crust.)",7823,self,True,False,NT
7826,18979286,2015-07-21T01:00:00.000+01:00,2021,https://www.iucnredlist.org/species/7826/18979286,"Gibson, R., Hedges, S.B. & Wilson, B.S. 2021. Chilabothrus subflavus. The IUCN Red List of Threatened Species 2021: e.T7826A18979286. Accessed on 21 June 2026.",Chilabothrus subflavus,Jamaican Boa,VU,Decreasing,,,13505,species,,[],REPTILIA,REPTILES,VU,"Other (Reptiles, Amphib., Crust.)",7826,self,True,False,VU
7829,18979910,2015-07-22T01:00:00.000+01:00,2021,https://www.iucnredlist.org/species/7829/18979910,"Platenberg, R. 2021. Chilabothrus granti. The IUCN Red List of Threatened Species 2021: e.T7829A18979910. Accessed on 21 June 2026.",Chilabothrus granti,Virgin Islands Boa,EN,Decreasing,,,2063,species,,[],REPTILIA,REPTILES,EN,"Other (Reptiles, Amphib., Crust.)",7829,self,True,False,EN
8005,12881238,2008-06-30T01:00:00.000+01:00,2008,https://www.iucnredlist.org/species/8005/12881238,"Mortimer, J.A & Donnelly, M. (IUCN SSC Marine Turtle Specialist Group) 2008. Eretmochelys imbricata. The IUCN Red List of Threatened Species 2008: e.T8005A12881238. Accessed on 21 June 2026.",Eretmochelys imbricata,Hawksbill Turtle,CR,Decreasing,,,,species,,[],REPTILIA,REPTILES,CR,"Other (Reptiles, Amphib., Crust.)",8005,self,True,False,CR
8187,101743426,2017-06-13T01:00:00.000+01:00,2018,https://www.iucnredlist.org/species/8187/101743426,"Shea, G., Cogger, H. & Greenlees, M. 2018. Eulamprus leuraensis. The IUCN Red List of Threatened Species 2018: e.T8187A101743426. Accessed on 21 June 2026.",Eulamprus leuraensis,Blue Mountain Water Skink,EN,Decreasing,,40,1190,species,,[],REPTILIA,REPTILES,EN,"Other (Reptiles, Amphib., Crust.)",8187,self,True,False,EN
8217,96877356,2016-12-13T00:00:00.000+00:00,2017,https://www.iucnredlist.org/species/8217/96877356,"Kidera, N. & Ota, H. 2017. Plestiodon kishinouyei. The IUCN Red List of Threatened Species 2017: e.T8217A96877356. Accessed on 21 June 2026.",Plestiodon kishinouyei,Japanese Skink,VU,Decreasing,,804.93,10885,species,,[],REPTILIA,REPTILES,VU,"Other (Reptiles, Amphib., Crust.)",8217,self,True,False,VU
8218,121499536,2020-01-23T00:00:00.000+00:00,2021,https://www.iucnredlist.org/species/8218/121499536,"Cox, N.A. & Wingate, D.B. 2021. Plestiodon longirostris. The IUCN Red List of Threatened Species 2021: e.T8218A121499536. Accessed on 21 June 2026.",Plestiodon longirostris,Bermuda Skink,CR,Decreasing,,,71.3,species,,[],REPTILIA,REPTILES,CR,"Other (Reptiles, Amphib., Crust.)",8218,self,True,False,CR
8371,223758127,2023-02-20T00:00:00.000+00:00,2024,https://www.iucnredlist.org/species/8371/223758127,"Martel, A., Schmidt, B.R., Corti, C., Ficetola, F., Andreone, F., Pasmans, F., Lunghi, E., Tessa, G., Edgar, P., Manenti, R. & Lecis, R. 2024. Euproctus platycephalus. The IUCN Red List of Threatened Species 2024: e.T8371A223758127. Accessed on 21 June 2026.",Euproctus platycephalus,Sardinian Brook Salamander,EN,Decreasing,,408,10609,species,,[],AMPHIBIA,AMPHIBIANS,EN,"Other (Reptiles, Amphib., Crust.)",8371,self,True,False,EN
8375,79809055,2018-05-28T01:00:00.000+01:00,2019,https://www.iucnredlist.org/species/8375/79809055,IUCN SSC Amphibian Specialist Group 2019. Eupsophus insularis. The IUCN Red List of Threatened Species 2019: e.T8375A79809055. Accessed on 21 June 2026.,Eupsophus insularis,Mocha Island Ground Frog,CR,Decreasing,,,25.28,species,,[],AMPHIBIA,AMPHIBIANS,CR,"Other (Reptiles, Amphib., Crust.)",8375,self,True,False,CR
8376,202232351,2021-06-03T01:00:00.000+01:00,2023,https://www.iucnredlist.org/species/8376/202232351,IUCN SSC Amphibian Specialist Group 2023. Eupsophus migueli. The IUCN Red List of Threatened Species 2023: e.T8376A202232351. Accessed on 21 June 2026.,Eupsophus migueli,Miguel's Ground Frog,EN,Decreasing,,,260,species,,[],AMPHIBIA,AMPHIBIANS,EN,"Other (Reptiles, Amphib., Crust.)",8376,self,True,False,EN
8391,118973249,2021-04-26T01:00:00.000+01:00,2023,https://www.iucnredlist.org/species/8391/118973249,IUCN SSC Amphibian Specialist Group 2023. Eurycea nana. The IUCN Red List of Threatened Species 2023: e.T8391A118973249. Accessed on 21 June 2026.,Eurycea nana,San Marcos Salamander,CR,Decreasing,,4,4,species,,[],AMPHIBIA,AMPHIBIANS,CR,"Other (Reptiles, Amphib., Crust.)",8391,self,True,False,CR
8392,118973385,2021-07-07T01:00:00.000+01:00,2023,https://www.iucnredlist.org/species/8392/118973385,IUCN SSC Amphibian Specialist Group 2023. Eurycea sosorum. The IUCN Red List of Threatened Species 2023: e.T8392A118973385. Accessed on 21 June 2026.,Eurycea sosorum,Barton Springs Salamander,EN,Unknown,,,1190,species,,[],AMPHIBIA,AMPHIBIANS,EN,"Other (Reptiles, Amphib., Crust.)",8392,self,True,False,EN
8489,12913088,2010-06-01T01:00:00.000+01:00,2010,https://www.iucnredlist.org/species/8489/12913088,"Crandall, K.A. & Jones, R.L. 2010. Fallicambarus danielae. The IUCN Red List of Threatened Species 2010: e.T8489A12913088. Accessed on 21 June 2026.",Fallicambarus danielae,Speckled Burrowing Crayfish,NT,Unknown,,,6700,species,,[],MALACOSTRACA,FW_CRAYFISH,NT,"Other (Reptiles, Amphib., Crust.)",8489,self,True,False,NT
8490,12913246,2010-06-01T01:00:00.000+01:00,2010,https://www.iucnredlist.org/species/8490/12913246,"Crandall, K.A., Eversole, A.G. & Jones, R.L. 2010. Fallicambarus gilpini. The IUCN Red List of Threatened Species 2010: e.T8490A12913246. Accessed on 21 June 2026.",Fallicambarus gilpini,Jefferson County Crayfish,NT,Unknown,,,3800,species,,[],MALACOSTRACA,FW_CRAYFISH,NT,"Other (Reptiles, Amphib., Crust.)",8490,self,True,False,NT
8491,12913393,2010-06-01T01:00:00.000+01:00,2010,https://www.iucnredlist.org/species/8491/12913393,"Crandall, K.A., Eversole, A.G. & Jones, R.L. 2010. Fallicambarus gordoni. The IUCN Red List of Threatened Species 2010: e.T8491A12913393. Accessed on 21 June 2026.",Fallicambarus gordoni,Camp Shelby Burrowing Crayfish,NT,Unknown,,0.5,442,species,,[],MALACOSTRACA,FW_CRAYFISH,NT,"Other (Reptiles, Amphib., Crust.)",8491,self,True,False,NT
8492,12913573,2010-06-01T01:00:00.000+01:00,2010,https://www.iucnredlist.org/species/8492/12913573,"Crandall, K.A. 2010. Fallicambarus harpi. The IUCN Red List of Threatened Species 2010: e.T8492A12913573. Accessed on 21 June 2026.",Fallicambarus harpi,Ouachita Burrowing Crayfish,NT,Unknown,,,4000,species,,[],MALACOSTRACA,FW_CRAYFISH,NT,"Other (Reptiles, Amphib., Crust.)",8492,self,True,False,NT
8493,176381109,2010-06-01T01:00:00.000+01:00,2020,https://www.iucnredlist.org/species/8493/176381109,"Crandall, K.A. 2020. Fallicambarus hortoni (amended version of 2010 assessment). The IUCN Red List of Threatened Species 2020: e.T8493A176381109. Accessed on 21 June 2026.",Fallicambarus hortoni,Hatchie Burrowing Crayfish,CR,Unknown,,0.4-4,80,species,,[],MALACOSTRACA,FW_CRAYFISH,CR,"Other (Reptiles, Amphib., Crust.)",8493,self,True,False,CR
8494,12913968,2010-06-01T01:00:00.000+01:00,2010,https://www.iucnredlist.org/species/8494/12913968,"Crandall, K.A. & Cordeiro, J. 2010. Fallicambarus petilicarpus. The IUCN Red List of Threatened Species 2010: e.T8494A12913968. Accessed on 21 June 2026.",Fallicambarus petilicarpus,Slenderwrist Burrowing Crayfish,EN,Unknown,,4-20,2000,species,,[],MALACOSTRACA,FW_CRAYFISH,EN,"Other (Reptiles, Amphib., Crust.)",8494,self,True,False,EN
8764,12929436,2011-01-27T00:00:00.000+00:00,2011,https://www.iucnredlist.org/species/8764/12929436,"Jenkins, R.K.B., Andreone, F., Andriamazava, A., Andriantsimanarilafy, R.A., Anjeriniaina, M., Brady, L., Glaw, F., Griffiths, R.A., Rabibisoa, N., Rakotomalala, D., Randrianantoandro, J.C., Randrianiriana, J., Randrianizahana , H., Ratsoavina, F., Robsomanitrandrasana, E. & Carpenter, A. 2011. Furcifer campani. The IUCN Red List of Threatened Species 2011: e.T8764A12929436. Accessed on 21 June 2026.",Furcifer campani,,VU,Decreasing,,,14513,species,,[],REPTILIA,REPTILES,VU,"Other (Reptiles, Amphib., Crust.)",8764,self,True,False,VU
8765,12929754,2009-12-31T00:00:00.000+00:00,2011,https://www.iucnredlist.org/species/8765/12929754,"Jenkins, R.K.B., Andreone, F., Andriamazava, A., Anjeriniaina, M., Brady, L., Glaw, F., Griffiths, R.A., Rabibisoa, N., Rakotomalala, D., Randrianantoandro, J.C., Randrianiriana, J., Randrianizahana , H., Ratsoavina, F. & Robsomanitrandrasana, E. 2011. Furcifer labordi. The IUCN Red List of Threatened Species 2011: e.T8765A12929754. Accessed on 21 June 2026.",Furcifer labordi,Laborde's Chameleon,VU,Decreasing,,,16649,species,,[],REPTILIA,REPTILES,VU,"Other (Reptiles, Amphib., Crust.)",8765,self,True,False,VU
8766,176385149,2009-12-31T00:00:00.000+00:00,2020,https://www.iucnredlist.org/species/8766/176385149,"Jenkins, R.K.B., Andreone, F., Andriamazava, A., Anjeriniaina, M., Brady, L., Glaw, F., Griffiths, R.A., Rabibisoa, N., Rakotomalala, D., Rakotondravony, H., Randrianantoandro, J.C., Randrianiriana, J., Randrianizahana , H., Ratsoavina, F. & Robsomanitrandrasana, E. 2020. Furcifer minor (amended version of 2011 assessment). The IUCN Red List of Threatened Species 2020: e.T8766A176385149. Accessed on 21 June 2026.",Furcifer minor,Lesser Chameleon,EN,Decreasing,,,3900,species,,[],REPTILIA,REPTILES,EN,"Other (Reptiles, Amphib., Crust.)",8766,self,True,False,EN
8881,137842652,2022-10-07T01:00:00.000+01:00,2024,https://www.iucnredlist.org/species/8881/137842652,"Bowles, P. 2024. Gallotia simonyi. The IUCN Red List of Threatened Species 2024: e.T8881A137842652. Accessed on 21 June 2026.",Gallotia simonyi,El Hierro Giant Lizard,VU,Unknown,300-400,,65,species,,[],REPTILIA,REPTILES,VU,"Other (Reptiles, Amphib., Crust.)",8881,self,True,False,VU
8966,149227430,2017-12-30T00:00:00.000+00:00,2019,https://www.iucnredlist.org/species/8966/149227430,"Lang, J, Chowfin, S. & Ross, J.P. 2019. Gavialis gangeticus (errata version published in 2019). The IUCN Red List of Threatened Species 2019: e.T8966A149227430. Accessed on 21 June 2026.",Gavialis gangeticus,Gharial,CR,Increasing,"300-900, 650",4400,3000,species,,[],REPTILIA,REPTILES,CR,"Other (Reptiles, Amphib., Crust.)",8966,self,True,False,CR
9013,123815185,2018-03-14T00:00:00.000+00:00,2020,https://www.iucnredlist.org/species/9013/123815185,"Praschag, P., Platt, K. & Horne, B.D. 2020. Geochelone platynota. The IUCN Red List of Threatened Species 2020: e.T9013A123815185. Accessed on 21 June 2026.",Geochelone platynota,Burmese Star Tortoise,CR,Increasing,,,,species,,[],REPTILIA,REPTILES,CR,"Other (Reptiles, Amphib., Crust.)",9013,self,True,False,CR
9014,12950491,2008-01-15T00:00:00.000+00:00,2008,https://www.iucnredlist.org/species/9014/12950491,"Leuteritz, T. & Rioux Paquette, S. (Madagascar Tortoise and Freshwater Turtle Red List Workshop) 2008. Astrochelys radiata. The IUCN Red List of Threatened Species 2008: e.T9014A12950491. Accessed on 21 June 2026.",Astrochelys radiata,Radiated Tortoise,CR,Decreasing,,"5,000-20,000","500-2,000",species,,[],REPTILIA,REPTILES,CR,"Other (Reptiles, Amphib., Crust.)",9014,self,True,False,CR
9016,12950950,2008-01-15T00:00:00.000+00:00,2008,https://www.iucnredlist.org/species/9016/12950950,"Leuteritz, T. & Pedrono, M. (Madagascar Tortoise and Freshwater Turtle Red List Workshop) 2008. Astrochelys yniphora. The IUCN Red List of Threatened Species 2008: e.T9016A12950950. Accessed on 21 June 2026.",Astrochelys yniphora,Ploughshare Tortoise,CR,Decreasing,,12-60,700,species,,[],REPTILIA,REPTILES,CR,"Other (Reptiles, Amphib., Crust.)",9016,self,True,False,CR
9018,82426296,2015-08-13T01:00:00.000+01:00,2017,https://www.iucnredlist.org/species/9018/82426296,"Caccone, A., Cayot, L.J., Gibbs, J.P. & Tapia, W. 2017. Chelonoidis becki. The IUCN Red List of Threatened Species 2017: e.T9018A82426296. Accessed on 21 June 2026.",Chelonoidis becki,Wolf Volcano Giant Tortoise,VU,Unknown,"2000-8000,4000",263,,species,,[],REPTILIA,REPTILES,VU,"Other (Reptiles, Amphib., Crust.)",9018,self,True,False,VU
9019,82688009,2017-01-15T00:00:00.000+00:00,2017,https://www.iucnredlist.org/species/9019/82688009,"Caccone, A., Cayot, L.J., Gibbs, J.P. & Tapia, W. 2017. Chelonoidis chathamensis. The IUCN Red List of Threatened Species 2017: e.T9019A82688009. Accessed on 21 June 2026.",Chelonoidis chathamensis,San Cristóbal Giant Tortoise,EN,Increasing,2950,250,,species,,[],REPTILIA,REPTILES,EN,"Other (Reptiles, Amphib., Crust.)",9019,self,True,False,EN
9020,217759496,2015-08-16T01:00:00.000+01:00,2022,https://www.iucnredlist.org/species/9020/217759496,"Cayot, L.J., Gibbs, J.P., Tapia, W. & Caccone, A. 2022. Chelonoidis darwini (amended version of 2016 assessment). The IUCN Red List of Threatened Species 2022: e.T9020A217759496. Accessed on 21 June 2026.",Chelonoidis darwini,Santiago Giant Tortoise,CR,Increasing,"500-1700, 800",240,585,species,,[],REPTILIA,REPTILES,CR,"Other (Reptiles, Amphib., Crust.)",9020,self,True,False,CR
9021,3149054,2015-04-22T01:00:00.000+01:00,2017,https://www.iucnredlist.org/species/9021/3149054,"Cayot, L.J., Gibbs, J.P., Tapia, W. & Caccone, A. 2017. Chelonoidis duncanensis. The IUCN Red List of Threatened Species 2017: e.T9021A3149054. Accessed on 21 June 2026.",Chelonoidis duncanensis,Pinzón Giant Tortoise,VU,Increasing,"300-400, 340",9,18,species,,[],REPTILIA,REPTILES,VU,"Other (Reptiles, Amphib., Crust.)",9021,self,True,False,VU
9022,116505802,2015-08-15T01:00:00.000+01:00,2018,https://www.iucnredlist.org/species/9022/116505802,"Cayot, L.J., Gibbs, J.P., Tapia, W. & Caccone, A. 2018. Chelonoidis guntheri. The IUCN Red List of Threatened Species 2018: e.T9022A116505802. Accessed on 21 June 2026.",Chelonoidis guntheri,Sierra Negra Giant Tortoise,CR,Unknown,400-700,,707,species,,[],REPTILIA,REPTILES,CR,"Other (Reptiles, Amphib., Crust.)",9022,self,True,False,CR
9024,82777079,2015-08-20T01:00:00.000+01:00,2017,https://www.iucnredlist.org/species/9024/82777079,"Cayot, L.J., Gibbs, J.P., Tapia, W. & Caccone, A. 2017. Chelonoidis hoodensis. The IUCN Red List of Threatened Species 2017: e.T9024A82777079. Accessed on 21 June 2026.",Chelonoidis hoodensis,Española Giant Tortoise,CR,Increasing,100-200,24,60.5,species,,[],REPTILIA,REPTILES,CR,"Other (Reptiles, Amphib., Crust.)",9024,self,True,False,CR
9025,116506297,2015-08-15T01:00:00.000+01:00,2018,https://www.iucnredlist.org/species/9025/116506297,"Cayot, L.J., Gibbs, J.P., Tapia, W. & Caccone, A. 2018. Chelonoidis microphyes. The IUCN Red List of Threatened Species 2018: e.T9025A116506297. Accessed on 21 June 2026.",Chelonoidis microphyes,Volcán Darwin Giant Tortoise,EN,Unknown,800,,145,species,,[],REPTILIA,REPTILES,EN,"Other (Reptiles, Amphib., Crust.)",9025,self,True,False,EN
9026,82777132,2016-03-26T00:00:00.000+00:00,2017,https://www.iucnredlist.org/species/9026/82777132,"Cayot, L.J., Gibbs, J.P., Tapia, W. & Caccone, A. 2017. Chelonoidis porteri. The IUCN Red List of Threatened Species 2017: e.T9026A82777132. Accessed on 21 June 2026.",Chelonoidis porteri,Western Santa Cruz Giant Tortoise,CR,Increasing,3400,141,500,species,,[],REPTILIA,REPTILES,CR,"Other (Reptiles, Amphib., Crust.)",9026,self,True,False,CR
9027,144766471,2015-08-15T01:00:00.000+01:00,2018,https://www.iucnredlist.org/species/9027/144766471,"Cayot, L.J., Gibbs, J.P., Tapia, W. & Caccone, A. 2018. Chelonoidis vandenburghi (errata version published in 2019). The IUCN Red List of Threatened Species 2018: e.T9027A144766471. Accessed on 21 June 2026.",Chelonoidis vandenburghi,Volcán Alcedo Giant Tortoise,VU,Increasing,6320,,380,species,,[],REPTILIA,REPTILES,VU,"Other (Reptiles, Amphib., Crust.)",9027,self,True,False,VU
9028,144765855,2015-08-15T01:00:00.000+01:00,2018,https://www.iucnredlist.org/species/9028/144765855,"Cayot, L.J., Gibbs, J.P., Tapia, W. & Caccone, A. 2018. Chelonoidis vicina (errata version published in 2019). The IUCN Red List of Threatened Species 2018: e.T9028A144765855. Accessed on 21 June 2026.",Chelonoidis vicina,Cerro Azul Giant Tortoise,EN,Unknown,2600,,184,species,,[],REPTILIA,REPTILES,EN,"Other (Reptiles, Amphib., Crust.)",9028,self,True,False,EN
9029,152050337,2018-03-14T00:00:00.000+00:00,2019,https://www.iucnredlist.org/species/9029/152050337,"Praschag, P., Ahmed, M.F. & Singh, S. 2019. Geoclemys hamiltonii (errata version published in 2019). The IUCN Red List of Threatened Species 2019: e.T9029A152050337. Accessed on 21 June 2026.",Geoclemys hamiltonii,Spotted Pond Turtle,EN,Decreasing,,,,species,,[],REPTILIA,REPTILES,EN,"Other (Reptiles, Amphib., Crust.)",9029,self,True,False,EN
9031,78432519,2021-02-18T00:00:00.000+00:00,2022,https://www.iucnredlist.org/species/9031/78432519,IUCN SSC Amphibian Specialist Group 2022. Anstisia alba. The IUCN Red List of Threatened Species 2022: e.T9031A78432519. Accessed on 21 June 2026.,Anstisia alba,White-bellied Frog,CR,Decreasing,,,70-128,species,,[],AMPHIBIA,AMPHIBIANS,CR,"Other (Reptiles, Amphib., Crust.)",9031,self,True,False,CR
