taxonid,assessment_id,assessment_date,year_published,iucn_assessment_url,iucn_citation,scientific_name,main_common_name,category,population_trend,number_of_mature_individuals,estimated_area_of_occupancy,estimated_extent_of_occurrence,taxon_rank,parent_taxonid,child_infrarank_taxonids,taxon_class,spatial_package,spatial_category,taxon_group,spatial_lookup_taxonid,spatial_lookup_source,iucn_has_ranges,iucn_has_points,category_iucn
135693,137249568,2023-11-07T00:00:00.000+00:00,2024,https://www.iucnredlist.org/species/135693/137249568,"Ford, M. 2024. Coregonus zuerichensis. The IUCN Red List of Threatened Species 2024: e.T135693A137249568. Accessed on 24 June 2026.",Coregonus zuerichensis,Zurich Whitefish,VU,Unknown,,88,240,species,,[],ACTINOPTERYGII,SALMONIDS,VU,Fishes (not comprehensive),135693,self,True,False,VU
135698,137249697,2023-11-02T00:00:00.000+00:00,2024,https://www.iucnredlist.org/species/135698/137249697,"Ford, M. 2024. Coregonus bavaricus. The IUCN Red List of Threatened Species 2024: e.T135698A137249697. Accessed on 24 June 2026.",Coregonus bavaricus,Ammer Whitefish,CR,Decreasing,,44,59,species,,[],ACTINOPTERYGII,SALMONIDS,CR,Fishes (not comprehensive),135698,self,True,False,CR
135701,137249849,2023-07-12T01:00:00.000+01:00,2024,https://www.iucnredlist.org/species/135701/137249849,"Ford, M. 2024. Coregonus stigmaticus. The IUCN Red List of Threatened Species 2024: e.T135701A137249849. Accessed on 24 June 2026.",Coregonus stigmaticus,Schelly,VU,Unknown,,20,"91-111,91",species,,[],ACTINOPTERYGII,SALMONIDS,VU,Fishes (not comprehensive),135701,self,True,False,VU
135704,137249974,2023-11-05T00:00:00.000+00:00,2024,https://www.iucnredlist.org/species/135704/137249974,"Ford, M. 2024. Coregonus pollan. The IUCN Red List of Threatened Species 2024: e.T135704A137249974. Accessed on 24 June 2026.",Coregonus pollan,Irish Whitefish,VU,Unknown,,760,12912,species,,[],ACTINOPTERYGII,SALMONIDS,VU,Fishes (not comprehensive),135704,self,True,False,VU
135713,137250427,2023-11-05T00:00:00.000+00:00,2024,https://www.iucnredlist.org/species/135713/137250427,"Ford, M. 2024. Coregonus confusus. The IUCN Red List of Threatened Species 2024: e.T135713A137250427. Accessed on 24 June 2026.",Coregonus confusus,Biel Whitefish,VU,Unknown,,40,44,species,,[],ACTINOPTERYGII,SALMONIDS,VU,Fishes (not comprehensive),135713,self,True,False,VU
135715,137250577,2023-11-23T00:00:00.000+00:00,2024,https://www.iucnredlist.org/species/135715/137250577,"Ford, M. 2024. Coregonus albellus. The IUCN Red List of Threatened Species 2024: e.T135715A137250577. Accessed on 24 June 2026.",Coregonus albellus,Bernese Whitefish,VU,Stable,,78,230,species,,[],ACTINOPTERYGII,SALMONIDS,VU,Fishes (not comprehensive),135715,self,True,False,VU
154864,131075850,2020-03-10T00:00:00.000+00:00,2020,https://www.iucnredlist.org/species/154864/131075850,"Chao, L., Bearez, P. & Williams, J. 2020. Sciaena callaensis. The IUCN Red List of Threatened Species 2020: e.T154864A131075850. Accessed on 26 June 2026.",Sciaena callaensis,,CR,Unknown,,,,species,,[],ACTINOPTERYGII,CROAKERS_DRUMS,CR,Fishes (not comprehensive),154864,self,True,False,CR
154875,46924613,2019-10-10T01:00:00.000+01:00,2021,https://www.iucnredlist.org/species/154875/46924613,"Chao, L., Nalovic, M. & Williams, J. 2021. Cynoscion acoupa. The IUCN Red List of Threatened Species 2021: e.T154875A46924613. Accessed on 26 June 2026.",Cynoscion acoupa,Acoupa Weakfish,VU,Decreasing,,,,species,,[],ACTINOPTERYGII,CROAKERS_DRUMS,VU,Fishes (not comprehensive),154875,self,True,False,VU
154900,115250542,2009-01-29T00:00:00.000+00:00,2010,https://www.iucnredlist.org/species/154900/115250542,"Carpenter, K., Matsuura, K., Collette, B., Nelson, J., Dooley, J., Fritzsche, R. & Russell, B. 2010. Nemipterus virgatus (errata version published in 2017). The IUCN Red List of Threatened Species 2010: e.T154900A115250542. Accessed on 26 June 2026.",Nemipterus virgatus,Golden Threadfin Bream,VU,Decreasing,,,1705451,species,,[],ACTINOPTERYGII,SEABREAMS_SNAPPERS_GRUNTS,VU,Fishes (not comprehensive),154900,self,True,False,VU
166184,176493270,2018-11-06T00:00:00.000+00:00,2020,https://www.iucnredlist.org/species/166184/176493270,"Pike, C., Kaifu, K., Crook, V., Jacoby, D. & Gollock, M. 2020. Anguilla japonica (amended version of 2020 assessment). The IUCN Red List of Threatened Species 2020: e.T166184A176493270. Accessed on 24 June 2026.",Anguilla japonica,Japanese Eel,EN,Decreasing,,,,species,,[],ACTINOPTERYGII,EELS,EN,Fishes (not comprehensive),166184,self,True,False,EN
