taxonid,assessment_id,assessment_date,year_published,iucn_assessment_url,iucn_citation,scientific_name,main_common_name,category,population_trend,number_of_mature_individuals,estimated_area_of_occupancy,estimated_extent_of_occurrence,taxon_rank,parent_taxonid,child_infrarank_taxonids,taxon_class,spatial_package,spatial_category,taxon_group,iucn_has_ranges,iucn_has_points,category_iucn,lon,lat,centroid_source,centroid_rank,centroid_count,range_component_count,range_cluster_count,range_cluster_component_count,range_cluster_buffer_km,range_cluster_area_share,spatial_presence,spatial_presence_label,spatial_seasonal,spatial_seasonal_label,spatial_lookup_taxonid,spatial_lookup_source,computed_range_area_km2,computed_range_component_area_km2,range_component_area_km2,observation_point_count,source_paths,spatial_citation,spatial_year,iucn_dataset_citation,iucn_data_last_updated,spatial_credit
183963,8207287,2007-05-27T01:00:00.000+01:00,2010,https://www.iucnredlist.org/species/183963/8207287,"Allen, G., Robertson, R., Zapata, F. 2010. Stegastes leucorus. The IUCN Red List of Threatened Species 2010: e.T183963A8207287. Accessed on 29 June 2026.",Stegastes leucorus,Whitetail damselfish,VU,Unknown,,2000,,species,,[],ACTINOPTERYGII,MARINEFISH,VU,Fishes (not comprehensive),True,False,VU,-113.07490809955914,25.82874105408495,range_polygon,1,1,3,1,3,200,1.0,1,Extant,1,Resident,183963,self,317284.8157574197,317284.8157574197,317284.8157574197,,MARINEFISH_PART5.shp,International Union for Conservation of Nature (IUCN),2010,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,International Union for Conservation of Nature (IUCN) 2010. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.
183968,8208246,2007-05-25T01:00:00.000+01:00,2010,https://www.iucnredlist.org/species/183968/8208246,"Bessudo, S., Dominici-Arosemena, A., espinosa, H. & Hastings, P.A. 2010. Acanthemblemaria stephensi. The IUCN Red List of Threatened Species 2010: e.T183968A8208246. Accessed on 29 June 2026.",Acanthemblemaria stephensi,Malpelo Barnacle Blenny,VU,Unknown,,,"<20,000",species,,[],ACTINOPTERYGII,MARINEFISH,VU,Fishes (not comprehensive),True,False,VU,-82.05726281943811,3.982179179626061,range_polygon,1,1,1,1,1,200,1.0,1,Extant,1,Resident,183968,self,32412.44637028517,32412.44637028517,32412.44637028517,,MARINEFISH_PART1.shp,International Union for Conservation of Nature,2014,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,International Union for Conservation of Nature 2014. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.
184001,8214213,2007-05-25T01:00:00.000+01:00,2010,https://www.iucnredlist.org/species/184001/8214213,"Hastings, P., Dominici-Arosemena, A. 2010. Labrisomus socorroensis. The IUCN Red List of Threatened Species 2010: e.T184001A8214213. Accessed on 29 June 2026.",Labrisomus socorroensis,Misspelled Blenny,VU,Unknown,,,,species,,[],ACTINOPTERYGII,MARINEFISH,VU,Fishes (not comprehensive),True,False,VU,-112.0580343452703,19.0007251810447,range_polygon,1,1,1,1,1,200,1.0,1,Extant,1,Resident,184001,self,31234.307243848056,31234.307243848056,31234.307243848056,,MARINEFISH_PART4.shp,International Union for Conservation of Nature,2014,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,International Union for Conservation of Nature 2014. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.
184017,217449660,2022-09-16T01:00:00.000+01:00,2023,https://www.iucnredlist.org/species/184017/217449660,"Grove, J.S., Bensted-Smith, W., Brandt, M., Domínguez, O., Espinoza, E., Keith, I., Rivera, F.E., Suárez, J., Tapia, I. & Tirado-Sánchez, N. 2023. Azurina eupalama. The IUCN Red List of Threatened Species 2023: e.T184017A217449660. Accessed on 29 June 2026.",Azurina eupalama,Galápagos Damselfish,CR,Decreasing,0-249,500-2000,57867,species,,[],ACTINOPTERYGII,MARINEFISH,CR,Fishes (not comprehensive),True,False,CR,-90.7473544092877,-0.07510735449376783,range_polygon,1,1,1,1,1,200,1.0,4,Possibly Extinct,1,Resident,184017,self,169283.67553193902,169283.67553193902,169283.67553193902,,MARINEFISH_PART2.shp,IUCN Marine Biodiversity Unit,2023,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,IUCN Marine Biodiversity Unit 2023. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.
184028,8223759,2007-05-25T01:00:00.000+01:00,2010,https://www.iucnredlist.org/species/184028/8223759,"Hastings, P., Dominici-Arosemena, A. 2010. Gobiesox aethus. The IUCN Red List of Threatened Species 2010: e.T184028A8223759. Accessed on 29 June 2026.",Gobiesox aethus,Clarion clingfish,VU,Unknown,,,,species,,[],ACTINOPTERYGII,MARINEFISH,VU,Fishes (not comprehensive),True,False,VU,-112.0581061248355,19.000735359150696,range_polygon,1,1,1,1,1,200,1.0,1,Extant,1,Resident,184028,self,31234.307239393136,31234.307239393136,31234.307239393136,,MARINEFISH_PART4.shp,International Union for Conservation of Nature (IUCN),2010,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,International Union for Conservation of Nature (IUCN) 2010. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.
184030,8224946,2007-05-25T01:00:00.000+01:00,2010,https://www.iucnredlist.org/species/184030/8224946,"Hastings, P., Dominici-Arosemena, A. 2010. Tomicodon abuelorum. The IUCN Red List of Threatened Species 2010: e.T184030A8224946. Accessed on 29 June 2026.",Tomicodon abuelorum,Grandparents Clingfish,EN,Decreasing,,,"2,000",species,,[],ACTINOPTERYGII,MARINEFISH,EN,Fishes (not comprehensive),True,False,EN,-81.77839323081577,7.869109021699434,range_polygon,1,1,1,1,1,200,1.0,1,Extant,1,Resident,184030,self,143042.3957070823,143042.3957070823,143042.3957070823,,MARINEFISH_PART6.shp,International Union for Conservation of Nature (IUCN),2010,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,International Union for Conservation of Nature (IUCN) 2010. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.
185147,1772180,2011-03-23T00:00:00.000+00:00,2014,https://www.iucnredlist.org/species/185147/1772180,"Williams, J.T. & Craig, M.T. 2014. Scartella poiti. The IUCN Red List of Threatened Species 2014: e.T185147A1772180. Accessed on 29 June 2026.",Scartella poiti,,VU,Unknown,,,10,species,,[],ACTINOPTERYGII,MARINEFISH,VU,Fishes (not comprehensive),True,False,VU,-29.096286875602424,-20.48742687762038,range_polygon,1,1,1,1,1,200,1.0,1,Extant,1,Resident,185147,self,39888.81313574859,39888.81313574859,39888.81313574859,,MARINEFISH_PART4.shp,International Union for Conservation of Nature,2014,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,International Union for Conservation of Nature 2014. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.
185892,1786431,2011-03-25T00:00:00.000+00:00,2015,https://www.iucnredlist.org/species/185892/1786431,"Pezold, F., van Tassell, J., Aiken, K.A., Tornabene, L. & Bouchereau, J.-L. 2015. Psilotris boehlkei. The IUCN Red List of Threatened Species 2015: e.T185892A1786431. Accessed on 29 June 2026.",Psilotris boehlkei,Boehlke's Goby,VU,Unknown,,1012,10241,species,,[],ACTINOPTERYGII,MARINEFISH,VU,Fishes (not comprehensive),True,False,VU,-64.53564708009074,17.773546202616302,range_polygon,1,1,3,1,3,200,1.0,1,Extant,1,Resident,185892,self,8808.41697826541,8808.41697826541,8808.41697826541,,MARINEFISH_PART8.shp,International Union for Conservation of Nature (IUCN),2015,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,International Union for Conservation of Nature (IUCN) 2015. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.
185905,1787687,2014-01-10T00:00:00.000+00:00,2015,https://www.iucnredlist.org/species/185905/1787687,"Pezold, F., van Tassell, J., Aiken, K.A., Tornabene, L., Bouchereau, J.-L., Collette, B., Grubbs, D., Simons, J., Caruso, J., Carlson, J., McEachran, J.D., Brenner, J., Chakrabarty, P., Robertson, R., Tornabene, L., Camarena-Luhrs, T. & Williams, J. 2015. Tigrigobius redimiculus. The IUCN Red List of Threatened Species 2015: e.T185905A1787687. Accessed on 29 June 2026.",Tigrigobius redimiculus,Cinta Goby,VU,Unknown,,1606,11861,species,,[],ACTINOPTERYGII,MARINEFISH,VU,Fishes (not comprehensive),True,False,VU,-95.89239420518126,20.01319160633706,range_polygon,1,1,1,1,1,200,1.0,1,Extant,1,Resident,185905,self,50384.484545305444,50384.484545305444,50384.484545305444,,MARINEFISH_PART9.shp,International Union for Conservation of Nature (IUCN),2015,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,International Union for Conservation of Nature (IUCN) 2015. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.
185952,1793815,2010-03-01T00:00:00.000+00:00,2015,https://www.iucnredlist.org/species/185952/1793815,"Pezold, F., van Tassell, J., Aiken, K.A., Tornabene, L. & Bouchereau, J.-L. 2015. Coryphopterus thrix. The IUCN Red List of Threatened Species 2015: e.T185952A1793815. Accessed on 29 June 2026.",Coryphopterus thrix,Bartail Goby,VU,Unknown,,11154,,species,,[],ACTINOPTERYGII,MARINEFISH,VU,Fishes (not comprehensive),True,False,VU,-74.53298932830306,17.92712073245841,range_polygon,1,1,3,2,2,200,0.9971895906421497,1,Extant,1,Resident,185952,self,2185277.0068092234,2179135.483859792,2179135.483859792,,MARINEFISH_PART8.shp,International Union for Conservation of Nature (IUCN),2015,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,International Union for Conservation of Nature (IUCN) 2015. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.
185954,1794029,2010-03-01T00:00:00.000+00:00,2015,https://www.iucnredlist.org/species/185954/1794029,"Pezold, F., van Tassell, J., Tornabene, L., Aiken, K.A. & Bouchereau, J.-L. 2015. Coryphopterus eidolon. The IUCN Red List of Threatened Species 2015: e.T185954A1794029. Accessed on 29 June 2026.",Coryphopterus eidolon,Pallid Goby,VU,Unknown,,,,species,,[],ACTINOPTERYGII,MARINEFISH,VU,Fishes (not comprehensive),True,False,VU,-75.88603952778492,18.426549744666893,range_polygon,1,1,4,2,3,200,0.9993797755307179,1,Extant,1,Resident,185954,self,2399678.6521787695,2398190.3127602744,2398190.3127602744,,MARINEFISH_PART1.shp,International Union for Conservation of Nature (IUCN),2015,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,International Union for Conservation of Nature (IUCN) 2015. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.
185955,1794160,2010-03-01T00:00:00.000+00:00,2015,https://www.iucnredlist.org/species/185955/1794160,"Pezold, F., van Tassell, J., Aiken, K.A., Tornabene, L. & Bouchereau, J.-L. 2015. Coryphopterus tortugae. The IUCN Red List of Threatened Species 2015: e.T185955A1794160. Accessed on 29 June 2026.",Coryphopterus tortugae,Patch-reef Goby,VU,Unknown,,,,species,,[],ACTINOPTERYGII,MARINEFISH,VU,Fishes (not comprehensive),True,False,VU,-76.88419898770523,23.384768442018313,range_polygon,1,1,4,1,4,200,1.0,1,Extant,1,Resident,185955,self,1622172.2634907747,1622172.2634907747,1622172.2634907747,,MARINEFISH_PART2.shp,International Union for Conservation of Nature (IUCN),2015,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,International Union for Conservation of Nature (IUCN) 2015. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.
185956,1794260,2011-03-22T00:00:00.000+00:00,2015,https://www.iucnredlist.org/species/185956/1794260,"Pezold, F., Tornabene, L., Aiken, K.A. & Bouchereau, J.-L. 2015. Coryphopterus venezuelae. The IUCN Red List of Threatened Species 2015: e.T185956A1794260. Accessed on 29 June 2026.",Coryphopterus venezuelae,Sand-canyon Goby,VU,Unknown,,,,species,,[],ACTINOPTERYGII,MARINEFISH,VU,Fishes (not comprehensive),True,False,VU,-65.74232217910733,10.713992615973899,range_polygon,1,1,9,2,8,200,0.9716818945016896,1,Extant,1,Resident,185956,self,1129452.6748861272,1097468.714883353,1097468.714883353,,MARINEFISH_PART3.shp,International Union for Conservation of Nature (IUCN),2015,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,International Union for Conservation of Nature (IUCN) 2015. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.
185958,1794593,2011-03-22T00:00:00.000+00:00,2015,https://www.iucnredlist.org/species/185958/1794593,"Pezold, F., van Tassell, J., Aiken, K.A., Tornabene, L. & Bouchereau, J.-L. 2015. Coryphopterus lipernes. The IUCN Red List of Threatened Species 2015: e.T185958A1794593. Accessed on 29 June 2026.",Coryphopterus lipernes,Peppermint Goby,VU,Unknown,,11151,,species,,[],ACTINOPTERYGII,MARINEFISH,VU,Fishes (not comprehensive),True,False,VU,-74.54507517691638,17.94214116705771,range_polygon,1,1,2,1,2,200,1.0,1,Extant,1,Resident,185958,self,2186203.063596095,2186203.063596095,2186203.063596095,,MARINEFISH_PART5.shp,International Union for Conservation of Nature (IUCN),2015,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,International Union for Conservation of Nature (IUCN) 2015. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.
185960,1794928,2011-03-22T00:00:00.000+00:00,2015,https://www.iucnredlist.org/species/185960/1794928,"Pezold, F., van Tassell, J., Aiken, K.A., Tornabene, L. & Bouchereau, J.-L. 2015. Coryphopterus personatus. The IUCN Red List of Threatened Species 2015: e.T185960A1794928. Accessed on 29 June 2026.",Coryphopterus personatus,Masked Goby,VU,Unknown,,,,species,,[],ACTINOPTERYGII,MARINEFISH,VU,Fishes (not comprehensive),True,False,VU,-76.03987416160157,18.247435524953417,range_polygon,1,1,3,2,2,200,0.9868834434612636,1,Extant,1,Resident,185960,self,2438445.362535145,2406461.3560708333,2406461.3560708333,,MARINEFISH_PART7.shp,International Union for Conservation of Nature (IUCN),2015,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,International Union for Conservation of Nature (IUCN) 2015. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.
185961,1795161,2011-03-22T00:00:00.000+00:00,2015,https://www.iucnredlist.org/species/185961/1795161,"Pezold, F., van Tassell, J., Tornabene, L., Aiken, K.A. & Bouchereau, J.-L. 2015. Coryphopterus alloides. The IUCN Red List of Threatened Species 2015: e.T185961A1795161. Accessed on 29 June 2026.",Coryphopterus alloides,Barfin Goby,VU,Unknown,,5578,,species,,[],ACTINOPTERYGII,MARINEFISH,VU,Fishes (not comprehensive),True,False,VU,-72.98125858226103,20.354797001446713,range_polygon,1,1,8,3,5,200,0.9362048901764387,1,Extant,1,Resident,185961,self,1145620.2182926906,1072535.2506506161,1072535.2506506161,,MARINEFISH_PART8.shp,International Union for Conservation of Nature (IUCN),2015,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,International Union for Conservation of Nature (IUCN) 2015. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.
185977,1797817,2011-03-22T00:00:00.000+00:00,2015,https://www.iucnredlist.org/species/185977/1797817,"Pezold, F., van Tassell, J., Tornabene, L., Aiken, K.A. & Bouchereau, J.-L. 2015. Elacatinus atronasus. The IUCN Red List of Threatened Species 2015: e.T185977A1797817. Accessed on 29 June 2026.",Elacatinus atronasus,Exuma Goby,EN,Decreasing,,145,17205,species,,[],ACTINOPTERYGII,MARINEFISH,EN,Fishes (not comprehensive),True,False,EN,-75.98720927266176,24.248356399691893,range_polygon,1,1,9,1,9,200,1.0,1,Extant,1,Resident,185977,self,17733.928298577746,17733.928298577746,17733.928298577746,,MARINEFISH_PART1.shp,International Union for Conservation of Nature (IUCN),2015,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,International Union for Conservation of Nature (IUCN) 2015. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.
185979,1798027,2014-01-10T00:00:00.000+00:00,2015,https://www.iucnredlist.org/species/185979/1798027,"van Tassell, J., Aiken, K.A., Tornabene, L. & Pezold, F. 2015. Elacatinus jarocho. The IUCN Red List of Threatened Species 2015: e.T185979A1798027. Accessed on 29 June 2026.",Elacatinus jarocho,Jarocho Goby,EN,Unknown,,32,8409,species,,[],ACTINOPTERYGII,MARINEFISH,EN,Fishes (not comprehensive),True,False,EN,-96.36123781555182,20.49698062735576,range_polygon,1,1,1,1,1,200,1.0,1,Extant,1,Resident,185979,self,36003.9308236546,36003.9308236546,36003.9308236546,,MARINEFISH_PART4.shp,International Union for Conservation of Nature (IUCN),2015,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,International Union for Conservation of Nature (IUCN) 2015. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.
185980,1798139,2010-03-01T00:00:00.000+00:00,2015,https://www.iucnredlist.org/species/185980/1798139,"van Tassell, J., Aiken, K.A. & Tornabene, L. 2015. Elacatinus prochilos. The IUCN Red List of Threatened Species 2015: e.T185980A1798139. Accessed on 29 June 2026.",Elacatinus prochilos,Broadstripe Goby,VU,Unknown,,2000,,species,,[],ACTINOPTERYGII,MARINEFISH,VU,Fishes (not comprehensive),True,False,VU,-61.160146715166974,15.077829246965463,range_polygon,1,1,4,2,3,200,0.962754002508898,1,Extant,1,Resident,185980,self,740472.4881244078,712892.8516894961,712892.8516894961,,MARINEFISH_PART5.shp,International Union for Conservation of Nature (IUCN),2015,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,International Union for Conservation of Nature (IUCN) 2015. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.
186016,1804288,2011-03-24T00:00:00.000+00:00,2015,https://www.iucnredlist.org/species/186016/1804288,"van Tassell, J., Aiken, K.A. & Tornabene, L. 2015. Gobiosoma spilotum. The IUCN Red List of Threatened Species 2015: e.T186016A1804288. Accessed on 29 June 2026.",Gobiosoma spilotum,Isthmian Goby,EN,Decreasing,,21,306,species,,[],ACTINOPTERYGII,MARINEFISH,EN,Fishes (not comprehensive),True,False,EN,-79.89217051065859,9.501726330672932,range_polygon,1,1,1,1,1,200,1.0,1,Extant,1,Resident,186016,self,1142.3102945442063,1142.3102945442063,1142.3102945442063,,MARINEFISH_PART4.shp,International Union for Conservation of Nature (IUCN),2015,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,International Union for Conservation of Nature (IUCN) 2015. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.
188356,1863321,2021-08-01T01:00:00.000+01:00,2022,https://www.iucnredlist.org/species/188356/1863321,"Allen, G.R. 2022. Chrysiptera niger. The IUCN Red List of Threatened Species 2022: e.T188356A1863321. Accessed on 29 June 2026.",Chrysiptera niger,Black Damselfish,EN,Decreasing,,,200,species,,[],ACTINOPTERYGII,MARINEFISH,EN,Fishes (not comprehensive),True,False,EN,149.39531758386116,-9.001456897080994,range_polygon,1,1,1,1,1,200,1.0,1,Extant,1,Resident,188356,self,9535.820798390438,9535.820798390438,9535.820798390438,,MARINEFISH_PART9.shp,IUCN Marine Biodiversity Unit/GMSA,2021,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,IUCN Marine Biodiversity Unit/GMSA 2021. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.
188370,1865331,2023-08-17T01:00:00.000+01:00,2024,https://www.iucnredlist.org/species/188370/1865331,"Samaniego, B., Arceo, H., Cabasan, J.P., Santos, M. & Williams, J.T. 2024. Cheiloprion labiatus. The IUCN Red List of Threatened Species 2024: e.T188370A1865331. Accessed on 29 June 2026.",Cheiloprion labiatus,Biglip Damsel,VU,Decreasing,,,,species,,[],ACTINOPTERYGII,MARINEFISH,VU,Fishes (not comprehensive),True,False,VU,127.21127832974204,-2.0922086929676826,range_polygon,1,1,45,1,45,200,1.0,1,Extant,1,Resident,188370,self,11330313.754637092,11330313.754637092,11330313.754637092,,MARINEFISH_PART2.shp,IUCN Marine Biodiversity Unit,2023,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,IUCN Marine Biodiversity Unit 2023. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.
188386,1867359,2021-09-23T01:00:00.000+01:00,2022,https://www.iucnredlist.org/species/188386/1867359,"Allen, G.R., Arceo, H., Mutia, M.T.M., Muyot, F.B., Nañola, C.L. & Santos, M. 2022. Pomacentrus lepidogenys. The IUCN Red List of Threatened Species 2022: e.T188386A1867359. Accessed on 29 June 2026.",Pomacentrus lepidogenys,Scaly Damsel,NT,Decreasing,,,,species,,[],ACTINOPTERYGII,MARINEFISH,NT,Fishes (not comprehensive),True,False,NT,127.63376717537656,-1.7381532414213414,range_polygon,1,1,85,2,84,200,0.9983524399958477,1,Extant,1,Resident,188386,self,9275710.125740822,9260427.836727541,9260427.836727541,,MARINEFISH_PART5.shp,IUCN Marine Biodiversity Unit/GMSA,2021,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,IUCN Marine Biodiversity Unit/GMSA 2021. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.
188397,1868736,2010-11-15T00:00:00.000+00:00,2017,https://www.iucnredlist.org/species/188397/1868736,"Jenkins, A., Carpenter, K.E., Allen, G. & Yeeting, B. 2017. Altrichthys curatus. The IUCN Red List of Threatened Species 2017: e.T188397A1868736. Accessed on 29 June 2026.",Altrichthys curatus,,VU,Decreasing,,1300,36500,species,,[],ACTINOPTERYGII,MARINEFISH,VU,Fishes (not comprehensive),True,False,VU,120.0497103262366,11.376342392355642,range_polygon,1,1,1,1,1,200,1.0,1,Extant,1,Resident,188397,self,41786.49900074867,41786.49900074867,41786.49900074867,,MARINEFISH_PART5.shp,IUCN Marine Biodiversity Unit/GMSA,2016,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,IUCN Marine Biodiversity Unit/GMSA 2016. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.
188406,1870440,2021-08-01T01:00:00.000+01:00,2022,https://www.iucnredlist.org/species/188406/1870440,"Allen, G.R. 2022. Chrysiptera hemicyanea. The IUCN Red List of Threatened Species 2022: e.T188406A1870440. Accessed on 29 June 2026.",Chrysiptera hemicyanea,Azure Demoiselle,VU,Decreasing,,,,species,,[],ACTINOPTERYGII,MARINEFISH,VU,Fishes (not comprehensive),True,False,VU,126.30504022887591,-7.207163743525526,range_polygon,1,1,4,1,4,200,1.0,1,Extant,1,Resident,188406,self,1148301.223319091,1148301.223319091,1148301.223319091,,MARINEFISH_PART5.shp,IUCN Marine Biodiversity Unit/GMSA,2021,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,IUCN Marine Biodiversity Unit/GMSA 2021. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.
188421,1872388,2024-07-02T01:00:00.000+01:00,2025,https://www.iucnredlist.org/species/188421/1872388,"Carvalho-Filho, A. 2025. Stegastes rocasensis. The IUCN Red List of Threatened Species 2025: e.T188421A1872388. Accessed on 29 June 2026.",Stegastes rocasensis,Rocas Gregory,EN,Decreasing,,86,45940,species,,[],ACTINOPTERYGII,MARINEFISH,EN,Fishes (not comprehensive),True,False,EN,-33.09113912649329,-3.8497101397111138,range_polygon,1,2,2,2,1,200,0.7100405152532012,1,Extant,1,Resident,188421,self,85203.79189625048,60498.14429954022,60498.14429954022,,MARINEFISH_PART9.shp,IUCN Marine Biodiversity Unit,2024,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,IUCN Marine Biodiversity Unit 2024. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.
188421,1872388,2024-07-02T01:00:00.000+01:00,2025,https://www.iucnredlist.org/species/188421/1872388,"Carvalho-Filho, A. 2025. Stegastes rocasensis. The IUCN Red List of Threatened Species 2025: e.T188421A1872388. Accessed on 29 June 2026.",Stegastes rocasensis,Rocas Gregory,EN,Decreasing,,86,45940,species,,[],ACTINOPTERYGII,MARINEFISH,EN,Fishes (not comprehensive),True,False,EN,-29.345625652566337,0.9170335271276961,range_polygon,2,2,2,2,1,200,0.2899594847467988,1,Extant,1,Resident,188421,self,85203.79189625048,24705.647596710256,24705.647596710256,,MARINEFISH_PART9.shp,IUCN Marine Biodiversity Unit,2024,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,IUCN Marine Biodiversity Unit 2024. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.
