taxonid,assessment_id,assessment_date,year_published,iucn_assessment_url,iucn_citation,scientific_name,main_common_name,category,population_trend,number_of_mature_individuals,estimated_area_of_occupancy,estimated_extent_of_occurrence,taxon_rank,parent_taxonid,child_infrarank_taxonids,taxon_class,spatial_package,spatial_category,taxon_group,iucn_has_ranges,iucn_has_points,category_iucn,lon,lat,centroid_source,centroid_rank,centroid_count,range_component_count,range_cluster_count,range_cluster_component_count,range_cluster_buffer_km,range_cluster_area_share,spatial_presence,spatial_presence_label,spatial_seasonal,spatial_seasonal_label,spatial_lookup_taxonid,spatial_lookup_source,computed_range_area_km2,computed_range_component_area_km2,range_component_area_km2,observation_point_count,source_paths,spatial_citation,spatial_year,iucn_dataset_citation,iucn_data_last_updated,spatial_credit,wiki_lookup_taxonid,wiki_lookup_source,wiki_title,wiki_language,wiki_project,wiki_url,wikidata_url,wikidata_image_url
8550,12920977,2011-07-22T01:00:00.000+01:00,2011,https://www.iucnredlist.org/species/8550/12920977,"Köhler, F. & Rintelen, T. 2011. Fenouilia kreitneri. The IUCN Red List of Threatened Species 2011: e.T8550A12920977. Accessed on 26 June 2026.",Fenouilia kreitneri,,EN,Unknown,,,250,species,,[],GASTROPODA,FW_MOLLUSCS,EN,"Crustaceans, Molluscs (not comprehensive)",True,False,EN,100.18775074591056,25.78774428632848,range_polygon,1,1,1,1,1,200,1.0,1,Extant,1,Resident,8550,self,243.54255658785,243.54255658785,243.54255658785,,FW_MOLLUSCS.shp,"Red List Index (Sampled Approach), Zoological Society of London",2011,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,"Red List Index (Sampled Approach), Zoological Society of London 2011. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.",8550,self,Fenouilia_kreitneri,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Fenouilia_kreitneri,https://www.wikidata.org/entity/Q307584,
8576,12923093,2009-11-10T00:00:00.000+00:00,2011,https://www.iucnredlist.org/species/8576/12923093,"Prié, V. 2011. Fissuria boui. The IUCN Red List of Threatened Species 2011: e.T8576A12923093. Accessed on 26 June 2026.",Fissuria boui,,NT,Unknown,,8400,14000,species,,[],GASTROPODA,FW_MOLLUSCS,NT,"Crustaceans, Molluscs (not comprehensive)",True,False,NT,5.7786340040836786,43.88677716490657,range_polygon,1,1,8,1,8,200,1.0,1,Extant,1,Resident,8576,self,35547.441886903594,35547.441886903594,35547.441886903594,,FW_MOLLUSCS.shp,IUCN (International Union for Conservation of Nature),2013,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,IUCN (International Union for Conservation of Nature) 2013. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,8576,self,Fissuria_boui,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Fissuria_boui,https://www.wikidata.org/entity/Q308368,
8630,12923818,2011-07-22T01:00:00.000+01:00,2011,https://www.iucnredlist.org/species/8630/12923818,"Clark, S. 2011. Fonscochlea aquatica. The IUCN Red List of Threatened Species 2011: e.T8630A12923818. Accessed on 26 June 2026.",Fonscochlea aquatica,,EN,Unknown,,0-20,2500-9450,species,,[],GASTROPODA,FW_MOLLUSCS,EN,"Crustaceans, Molluscs (not comprehensive)",True,False,EN,136.90969941176024,-28.470549868513444,range_polygon,1,1,1,1,1,200,1.0,1,Extant,1,Resident,8630,self,2390.8653636492786,2390.8653636492786,2390.8653636492786,,FW_MOLLUSCS.shp,"Red List Index (Sampled Approach), Zoological Society of London",2011,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,"Red List Index (Sampled Approach), Zoological Society of London 2011. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.",8630,self,Fonscochlea_aquatica,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Fonscochlea_aquatica,https://www.wikidata.org/entity/Q308629,
8641,3145855,2012-03-28T01:00:00.000+01:00,2012,https://www.iucnredlist.org/species/8641/3145855,"Cordeiro, J. 2012. Fontigens turritella. The IUCN Red List of Threatened Species 2012: e.T8641A3145855. Accessed on 26 June 2026.",Fontigens turritella,Greenbrier Cavesnail,NT,Decreasing,,,3000,species,,[],GASTROPODA,FW_MOLLUSCS,NT,"Crustaceans, Molluscs (not comprehensive)",True,False,NT,-80.16170233564615,38.13116825557761,range_polygon,1,1,1,1,1,200,1.0,1,Extant,1,Resident,8641,self,316.3840009377972,316.3840009377972,316.3840009377972,,FW_MOLLUSCS.shp,"Red List Index (Sampled Approach), Zoological Society of London",2012,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,"Red List Index (Sampled Approach), Zoological Society of London 2012. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.",8641,self,Greenbrier_cavesnail,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Greenbrier_cavesnail,https://www.wikidata.org/entity/Q308828,
8775,3146358,2012-04-23T01:00:00.000+01:00,2012,https://www.iucnredlist.org/species/8775/3146358,"Cummings, K. & Cordeiro, J. 2012. Fusconaia subrotunda. The IUCN Red List of Threatened Species 2012: e.T8775A3146358. Accessed on 26 June 2026.",Fusconaia subrotunda,Longsolid,VU,Decreasing,,,"20,000-200,000",species,,[],BIVALVIA,FW_MOLLUSCS,VU,"Crustaceans, Molluscs (not comprehensive)",True,False,VU,-84.07000340184392,38.15922825177603,range_polygon,1,1,5,1,5,200,1.0,1,Extant,1,Resident,8775,self,318086.6567502074,318086.6567502074,318086.6567502074,,FW_MOLLUSCS.shp,"NatureServe & Red List Index (Sampled Approach), Zoological Society of London",2012,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,"NatureServe & Red List Index (Sampled Approach), Zoological Society of London 2012. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.",8775,self,Fusconaia_subrotunda,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Fusconaia_subrotunda,https://www.wikidata.org/entity/Q3013291,https://commons.wikimedia.org/wiki/Special:FilePath/Fusconaia%20subrotunda.jpg
8780,3147017,2012-03-30T01:00:00.000+01:00,2012,https://www.iucnredlist.org/species/8780/3147017,"Cummings, K. & Cordeiro, J. 2012. Fusconaia lananensis. The IUCN Red List of Threatened Species 2012: e.T8780A3147017. Accessed on 26 June 2026.",Fusconaia lananensis,Triangle Pigtoe,EN,Decreasing,,20-100,100-250,species,,[],BIVALVIA,FW_MOLLUSCS,EN,"Crustaceans, Molluscs (not comprehensive)",True,False,EN,-95.24066254512763,30.281675326293644,range_polygon,1,1,4,1,4,200,1.0,1,Extant,1,Resident,8780,self,20396.085400139185,20396.085400139185,20396.085400139185,,FW_MOLLUSCS.shp,"NatureServe & Red List Index (Sampled Approach), Zoological Society of London",2012,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,"NatureServe & Red List Index (Sampled Approach), Zoological Society of London 2012. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.",8780,self,Fusconaia_lananensis,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Fusconaia_lananensis,https://www.wikidata.org/entity/Q3016490,
9511,12998498,2009-12-14T00:00:00.000+00:00,2011,https://www.iucnredlist.org/species/9511/12998498,"Reischütz, P. 2011. Graziana klagenfurtensis. The IUCN Red List of Threatened Species 2011: e.T9511A12998498. Accessed on 26 June 2026.",Graziana klagenfurtensis,Klagenfurter Zwergquellschnecke,EN,Unknown,,10,400,species,,[],GASTROPODA,FW_MOLLUSCS,EN,"Crustaceans, Molluscs (not comprehensive)",True,False,EN,14.323785347102898,46.830589503144104,range_polygon,1,1,2,1,2,200,1.0,1,Extant,1,Resident,9511,self,2307.3213880621715,2307.3213880621715,2307.3213880621715,,FW_MOLLUSCS.shp,IUCN (International Union for Conservation of Nature),2011,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,IUCN (International Union for Conservation of Nature) 2011. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,9511,self,Graziana_klagenfurtensis,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Graziana_klagenfurtensis,https://www.wikidata.org/entity/Q308660,
9593,3151922,2012-03-29T01:00:00.000+01:00,2012,https://www.iucnredlist.org/species/9593/3151922,"Neubert, E. 2012. Gyraulus cockburni. The IUCN Red List of Threatened Species 2012: e.T9593A3151922. Accessed on 26 June 2026.",Gyraulus cockburni,,EN,Unknown,,9,,species,,[],GASTROPODA,FW_MOLLUSCS,EN,"Crustaceans, Molluscs (not comprehensive)",True,False,EN,53.87122357248485,12.508656534450768,range_polygon,1,1,2,1,2,200,1.0,1,Extant,1,Resident,9593,self,3720.911786923287,3720.911786923287,3720.911786923287,,FW_MOLLUSCS.shp,IUCN (International Union for Conservation of Nature),2012,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,IUCN (International Union for Conservation of Nature) 2012. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,9593,self,Gyraulus_cockburni,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Gyraulus_cockburni,https://www.wikidata.org/entity/Q4847857,
9744,13013248,2010-01-27T00:00:00.000+00:00,2010,https://www.iucnredlist.org/species/9744/13013248,"Reischütz, P. 2010. Hauffenia kerschneri. The IUCN Red List of Threatened Species 2010: e.T9744A13013248. Accessed on 26 June 2026.",Hauffenia kerschneri,,EN,Decreasing,,9,4500,species,,[],GASTROPODA,FW_MOLLUSCS,EN,"Crustaceans, Molluscs (not comprehensive)",True,False,EN,14.62631966049516,48.057796139130936,range_polygon,1,1,2,1,2,200,1.0,1,Extant,1,Resident,9744,self,6876.777589519734,6876.777589519734,6876.777589519734,,FW_MOLLUSCS.shp,IUCN (International Union for Conservation of Nature),2010,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,IUCN (International Union for Conservation of Nature) 2010. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,9744,self,Hauffenia_kerschneri,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Hauffenia_kerschneri,https://www.wikidata.org/entity/Q305999,
9746,13013511,2010-01-17T00:00:00.000+00:00,2010,https://www.iucnredlist.org/species/9746/13013511,"Reischütz, P. 2010. Hauffenia wienerwaldensis. The IUCN Red List of Threatened Species 2010: e.T9746A13013511. Accessed on 26 June 2026.",Hauffenia wienerwaldensis,Wienerwald-Zwergrundmundschnecke,EN,Unknown,,24,1000,species,,[],GASTROPODA,FW_MOLLUSCS,EN,"Crustaceans, Molluscs (not comprehensive)",True,False,EN,15.761335932428713,48.212020735541905,range_polygon,1,1,1,1,1,200,1.0,1,Extant,1,Resident,9746,self,7586.864403196405,7586.864403196405,7586.864403196405,,FW_MOLLUSCS.shp,IUCN (International Union for Conservation of Nature),2011,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,IUCN (International Union for Conservation of Nature) 2011. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,9746,self,Hauffenia_wienerwaldensis,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Hauffenia_wienerwaldensis,https://www.wikidata.org/entity/Q308309,
10798,3217413,2009-12-17T00:00:00.000+00:00,2010,https://www.iucnredlist.org/species/10798/3217413,"Reischutz, P. & Haase, M. 2010. Iglica gratulabunda. The IUCN Red List of Threatened Species 2010: e.T10798A3217413. Accessed on 26 June 2026.",Iglica gratulabunda,,CR,Unknown,,8,4500,species,,[],GASTROPODA,FW_MOLLUSCS,CR,"Crustaceans, Molluscs (not comprehensive)",True,False,CR,15.34737829915574,47.298067376969385,range_polygon,1,1,1,1,1,200,1.0,1,Extant,1,Resident,10798,self,3662.277326577019,3662.277326577019,3662.277326577019,,FW_MOLLUSCS.shp,IUCN (International Union for Conservation of Nature),2011,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,IUCN (International Union for Conservation of Nature) 2011. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10798,self,Iglica_gratulabunda,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Iglica_gratulabunda,https://www.wikidata.org/entity/Q4847753,
10799,3217612,2010-01-19T00:00:00.000+00:00,2010,https://www.iucnredlist.org/species/10799/3217612,"Haase, M. & Reischütz, P. 2010. Iglica kleinzellensis. The IUCN Red List of Threatened Species 2010: e.T10799A3217612. Accessed on 26 June 2026.",Iglica kleinzellensis,Steirische Höhlennadelschneck,VU,Unknown,,16,250,species,,[],GASTROPODA,FW_MOLLUSCS,VU,"Crustaceans, Molluscs (not comprehensive)",True,False,VU,15.175471169000224,48.106805356742,range_polygon,1,1,1,1,1,200,1.0,1,Extant,1,Resident,10799,self,4117.618248635813,4117.618248635813,4117.618248635813,,FW_MOLLUSCS.shp,IUCN (International Union for Conservation of Nature),2010,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,IUCN (International Union for Conservation of Nature) 2010. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10799,self,Iglica_kleinzellensis,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Iglica_kleinzellensis,https://www.wikidata.org/entity/Q4847775,
10925,3227758,2011-07-22T01:00:00.000+01:00,2011,https://www.iucnredlist.org/species/10925/3227758,"Clark, S. 2011. Carnarvoncochlea exigua. The IUCN Red List of Threatened Species 2011: e.T10925A3227758. Accessed on 26 June 2026.",Carnarvoncochlea exigua,,EN,Unknown,,0-10,93,species,,[],GASTROPODA,FW_MOLLUSCS,EN,"Crustaceans, Molluscs (not comprehensive)",True,False,EN,147.78652421458165,-24.863474964063208,range_polygon,1,1,1,1,1,200,1.0,1,Extant,1,Resident,10925,self,84.01635393354411,84.01635393354411,84.01635393354411,,FW_MOLLUSCS.shp,"Red List Index (Sampled Approach), Zoological Society of London",2011,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,"Red List Index (Sampled Approach), Zoological Society of London 2011. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.",10925,self,Carnarvoncochlea_exigua,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Carnarvoncochlea_exigua,https://www.wikidata.org/entity/Q111049403,
10929,3228095,2011-07-22T01:00:00.000+01:00,2011,https://www.iucnredlist.org/species/10929/3228095,"Clark, S. 2011. Jardinella zeidlerorum. The IUCN Red List of Threatened Species 2011: e.T10929A3228095. Accessed on 26 June 2026.",Jardinella zeidlerorum,,EN,Unknown,,0-10,0-100,species,,[],GASTROPODA,FW_MOLLUSCS,EN,"Crustaceans, Molluscs (not comprehensive)",True,False,EN,145.4044194710145,-23.24752668345923,range_polygon,1,1,1,1,1,200,1.0,1,Extant,1,Resident,10929,self,2084.6086422436206,2084.6086422436206,2084.6086422436206,,FW_MOLLUSCS.shp,"Red List Index (Sampled Approach), Zoological Society of London",2011,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,"Red List Index (Sampled Approach), Zoological Society of London 2011. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.",10929,self,Edgbastonia_zeidlerorum,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Edgbastonia_zeidlerorum,https://www.wikidata.org/entity/Q308804,
11242,501662,2012-06-07T01:00:00.000+01:00,2012,https://www.iucnredlist.org/species/11242/501662,"Cummings, K. & Cordeiro, J. 2012. Lampsilis rafinesqueana. The IUCN Red List of Threatened Species 2012: e.T11242A501662. Accessed on 26 June 2026.",Lampsilis rafinesqueana,Neosho Mucket,EN,Decreasing,100000,,70000,species,,[],BIVALVIA,FW_MOLLUSCS,EN,"Crustaceans, Molluscs (not comprehensive)",True,False,EN,-95.46156983144957,37.411351883415286,range_polygon,1,1,1,1,1,200,1.0,1,Extant,1,Resident,11242,self,67393.6693167613,67393.6693167613,67393.6693167613,,FW_MOLLUSCS.shp,"Red List Index (Sampled Approach), Zoological Society of London",2012,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,"Red List Index (Sampled Approach), Zoological Society of London 2012. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.",11242,self,Lampsilis_rafinesqueana,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Lampsilis_rafinesqueana,https://www.wikidata.org/entity/Q3013301,
11249,501876,2012-04-24T01:00:00.000+01:00,2012,https://www.iucnredlist.org/species/11249/501876,"Cummings, K. & Cordeiro, J. 2012. Lampsilis abrupta. The IUCN Red List of Threatened Species 2012: e.T11249A501876. Accessed on 26 June 2026.",Lampsilis abrupta,Pink Mucket,VU,Decreasing,100000,,,species,,[],BIVALVIA,FW_MOLLUSCS,VU,"Crustaceans, Molluscs (not comprehensive)",True,False,VU,-92.53534460687943,33.724573124975876,range_polygon,1,1,17,1,17,200,1.0,1,Extant,1,Resident,11249,self,237273.86046760087,237273.86046760087,237273.86046760087,,FW_MOLLUSCS.shp,"NatureServe & Red List Index (Sampled Approach), Zoological Society of London",2012,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,"NatureServe & Red List Index (Sampled Approach), Zoological Society of London 2012. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.",11249,self,Lampsilis_abrupta,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Lampsilis_abrupta,https://www.wikidata.org/entity/Q309013,https://commons.wikimedia.org/wiki/Special:FilePath/Lampsilis%20abrupta.jpg
11254,69490464,2015-06-19T01:00:00.000+01:00,2017,https://www.iucnredlist.org/species/11254/69490464,"Bogan, A.E. & Woolnough, D. 2017. Lampsilis cariosa. The IUCN Red List of Threatened Species 2017: e.T11254A69490464. Accessed on 26 June 2026.",Lampsilis cariosa,Yellow Lampmussel,VU,Decreasing,,,1414438,species,,[],BIVALVIA,FW_MOLLUSCS,VU,"Crustaceans, Molluscs (not comprehensive)",True,False,VU,-74.6764372238385,40.54743060396604,range_polygon,1,1,51,1,51,200,1.0,1,Extant,1,Resident,11254,self,314796.03733095364,314796.03733095364,314796.03733095364,,FW_MOLLUSCS.shp,Nature Serve and Department of Fisheries and Oceans Canada,2014,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,Nature Serve and Department of Fisheries and Oceans Canada 2014. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,11254,self,Lampsilis_cariosa,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Lampsilis_cariosa,https://www.wikidata.org/entity/Q3013394,https://commons.wikimedia.org/wiki/Special:FilePath/Lampsilis%20cariosa%20%2810.3897-zse.90.8231%29%20Figure%201%20%28cropped%29.jpg
11256,502298,2012-04-11T01:00:00.000+01:00,2012,https://www.iucnredlist.org/species/11256/502298,"Cummings, K. & Cordeiro, J. 2012. Obovaria haddletoni. The IUCN Red List of Threatened Species 2012: e.T11256A502298. Accessed on 26 June 2026.",Obovaria haddletoni,Haddleton Lampmussel,CR,,0-0,0,0,species,,[],BIVALVIA,FW_MOLLUSCS,CR,"Crustaceans, Molluscs (not comprehensive)",True,False,CR,-85.61656328533678,31.438898074836615,range_polygon,1,1,2,1,2,200,1.0,4,Possibly Extinct,1,Resident,11256,self,7710.73410840108,7710.73410840108,7710.73410840108,,FW_MOLLUSCS.shp,"NatureServe & Red List Index (Sampled Approach), Zoological Society of London",2012,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,"NatureServe & Red List Index (Sampled Approach), Zoological Society of London 2012. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.",11256,self,Obovaria_haddletoni,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Obovaria_haddletoni,https://www.wikidata.org/entity/Q28320593,
11286,120111577,2017-11-30T00:00:00.000+00:00,2018,https://www.iucnredlist.org/species/11286/120111577,"Albrecht, C. & Clewing, C. 2018. Lanistes nasutus. The IUCN Red List of Threatened Species 2018: e.T11286A120111577. Accessed on 26 June 2026.",Lanistes nasutus,,CR,Decreasing,,4,4,species,,[],GASTROPODA,FW_MOLLUSCS,CR,"Crustaceans, Molluscs (not comprehensive)",True,True,CR,34.93013658211627,-14.043166130689077,range_polygon,1,1,1,1,1,200,1.0,1,Extant,1,Resident,11286,self,3.6618193993926393,3.6618193993926393,3.6618193993926393,,FW_MOLLUSCS.shp,Christian Albrecht,2018,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,Christian Albrecht 2018. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,11286,self,Lanistes_nasutus,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Lanistes_nasutus,https://www.wikidata.org/entity/Q307626,
11290,120112029,2017-12-05T00:00:00.000+00:00,2018,https://www.iucnredlist.org/species/11290/120112029,"Albrecht, C. & Clewing, C. 2018. Lanistes solidus. The IUCN Red List of Threatened Species 2018: e.T11290A120112029. Accessed on 26 June 2026.",Lanistes solidus,,NT,Decreasing,,,24096,species,,[],GASTROPODA,FW_MOLLUSCS,NT,"Crustaceans, Molluscs (not comprehensive)",True,True,NT,34.72658303104546,-12.075211621046195,range_polygon,1,1,9,1,9,200,1.0,1,Extant,1,Resident,11290,self,2789.6751068384,2789.6751068384,2789.6751068384,,FW_MOLLUSCS.shp,Christian Albrecht,2018,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,Christian Albrecht 2018. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,11290,self,Lanistes_solidus,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Lanistes_solidus,https://www.wikidata.org/entity/Q308381,
11302,91286059,2016-06-17T01:00:00.000+01:00,2016,https://www.iucnredlist.org/species/11302/91286059,"Van Damme, D. 2016. Lantzia carinata. The IUCN Red List of Threatened Species 2016: e.T11302A91286059. Accessed on 26 June 2026.",Lantzia carinata,,CR,Unknown,,4,,species,,[],GASTROPODA,FW_MOLLUSCS,CR,"Crustaceans, Molluscs (not comprehensive)",True,False,CR,55.538515208656314,-21.122109760301974,range_polygon,1,1,1,1,1,200,1.0,4,Possibly Extinct,1,Resident,11302,self,2521.6632747995372,2521.6632747995372,2521.6632747995372,,FW_MOLLUSCS.shp,IUCN (International Union for Conservation of Nature),2016,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,IUCN (International Union for Conservation of Nature) 2016. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,11302,self,Lantzia_carinata,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Lantzia_carinata,https://www.wikidata.org/entity/Q308399,https://commons.wikimedia.org/wiki/Special:FilePath/Naturalis%20Biodiversity%20Center%20-%20RMNH.MOL.236953%20-%20Lantzia%20carinata%20Jousseaume%2C%201872%20-%20Lymnaeidae%20-%20Mollusc%20shell.jpeg
11479,502943,2012-03-12T00:00:00.000+00:00,2012,https://www.iucnredlist.org/species/11479/502943,"Cummings, K. & Cordeiro, J. 2012. Lemiox rimosus. The IUCN Red List of Threatened Species 2012: e.T11479A502943. Accessed on 26 June 2026.",Lemiox rimosus,Birdwing Pearlymussel,CR,Decreasing,,20-100,<100,species,,[],BIVALVIA,FW_MOLLUSCS,CR,"Crustaceans, Molluscs (not comprehensive)",True,False,CR,-87.49314277368524,35.912380209105095,range_polygon,1,1,1,1,1,200,1.0,1,Extant,1,Resident,11479,self,49323.79717356317,49323.79717356317,49323.79717356317,,FW_MOLLUSCS.shp,"NatureServe & Red List Index (Sampled Approach), Zoological Society of London",2012,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,"NatureServe & Red List Index (Sampled Approach), Zoological Society of London 2012. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.",11479,self,Birdwing_pearlymussel,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Birdwing_pearlymussel,https://www.wikidata.org/entity/Q3016501,https://commons.wikimedia.org/wiki/Special:FilePath/Lemiox%20rimosus.jpg
11686,503405,2012-03-12T00:00:00.000+00:00,2012,https://www.iucnredlist.org/species/11686/503405,"Cummings, K. & Cordeiro, J. 2012. Leptodea ochracea. The IUCN Red List of Threatened Species 2012: e.T11686A503405. Accessed on 26 June 2026.",Leptodea ochracea,Tidewater Mucket,NT,Decreasing,,,133300,species,,[],BIVALVIA,FW_MOLLUSCS,NT,"Crustaceans, Molluscs (not comprehensive)",True,False,NT,-72.47605294371739,41.62407083631478,range_polygon,1,1,136,1,136,200,1.0,1,Extant,1,Resident,11686,self,137914.6447483818,137914.6447483818,137914.6447483818,,FW_MOLLUSCS.shp,"NatureServe & Red List Index (Sampled Approach), Zoological Society of London",2012,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,"NatureServe & Red List Index (Sampled Approach), Zoological Society of London 2012. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.",11686,self,Leptodea_ochracea,es,es.wikipedia.org,https://es.wikipedia.org/wiki/Leptodea_ochracea,https://www.wikidata.org/entity/Q309255,https://commons.wikimedia.org/wiki/Special:FilePath/Leptodea%20ochracea%20-%20Springfield%20Science%20Museum%20-%20Springfield%2C%20MA%20-%20DSC03459.JPG
