taxonid,assessment_id,assessment_date,year_published,iucn_assessment_url,iucn_citation,scientific_name,main_common_name,category,population_trend,number_of_mature_individuals,estimated_area_of_occupancy,estimated_extent_of_occurrence,taxon_rank,parent_taxonid,child_infrarank_taxonids,taxon_class,spatial_package,spatial_category,taxon_group,iucn_has_ranges,iucn_has_points,category_iucn,lon,lat,centroid_source,centroid_rank,centroid_count,range_component_count,range_cluster_count,range_cluster_component_count,range_cluster_buffer_km,range_cluster_area_share,spatial_presence,spatial_presence_label,spatial_seasonal,spatial_seasonal_label,spatial_lookup_taxonid,spatial_lookup_source,computed_range_area_km2,computed_range_component_area_km2,range_component_area_km2,observation_point_count,source_paths,spatial_citation,spatial_year,iucn_dataset_citation,iucn_data_last_updated,spatial_credit,wiki_lookup_taxonid,wiki_lookup_source,wiki_title,wiki_language,wiki_project,wiki_url,wikidata_url,wikidata_image_url
170245,1300534,2009-08-17T01:00:00.000+01:00,2014,https://www.iucnredlist.org/species/170245/1300534,"Carpenter, K.E. & Russell, B. 2014. Dentex dentex. The IUCN Red List of Threatened Species 2014: e.T170245A1300534. Accessed on 26 June 2026.",Dentex dentex,Common Dentex,VU,Unknown,,,,species,,[],ACTINOPTERYGII,SEABREAMS_SNAPPERS_GRUNTS,VU,Fishes (not comprehensive),True,False,VU,8.517015788031811,38.01921907428789,range_polygon,1,1,3,1,3,200,1.0,1,Extant,1,Resident,170245,self,2615579.267858763,2615579.267858763,2615579.267858763,,SEABREAMS_SNAPPERS_GRUNTS.shp,International Union for Conservation of Nature,2014,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,International Union for Conservation of Nature 2014. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,170245,self,Common_dentex,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Common_dentex,https://www.wikidata.org/entity/Q143503,https://commons.wikimedia.org/wiki/Special:FilePath/Dentex%20dentex%20Canary.jpg
170247,263072015,2024-07-11T01:00:00.000+01:00,2025,https://www.iucnredlist.org/species/170247/263072015,"Mann, B.Q. & Kerwath, S.E. 2025. Petrus rupestris. The IUCN Red List of Threatened Species 2025: e.T170247A263072015. Accessed on 26 June 2026.",Petrus rupestris,Red Steenbras,CR,Decreasing,,,,species,,[],ACTINOPTERYGII,SEABREAMS_SNAPPERS_GRUNTS,CR,Fishes (not comprehensive),True,False,CR,29.41246651995487,-32.37246703629333,range_polygon,1,1,6,1,6,200,1.0,1,Extant,1,Resident,170247,self,185166.81725008012,185166.81725008012,185166.81725008012,,SEABREAMS_SNAPPERS_GRUNTS.shp,IUCN Marine Biodiversity Unit,2024,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,IUCN Marine Biodiversity Unit 2024. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,170247,self,Red_steenbras,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Red_steenbras,https://www.wikidata.org/entity/Q5104665,https://commons.wikimedia.org/wiki/Special:FilePath/Red%20Steenbras%20at%20Shark%20Alley%20DSC05229%202.JPG
170256,263072035,2024-07-11T01:00:00.000+01:00,2025,https://www.iucnredlist.org/species/170256/263072035,"Attwood, C.G. & Mann, B.Q. 2025. Chrysoblephus gibbiceps. The IUCN Red List of Threatened Species 2025: e.T170256A263072035. Accessed on 26 June 2026.",Chrysoblephus gibbiceps,Red Stumpnose Seabream,EN,Decreasing,,,,species,,[],ACTINOPTERYGII,SEABREAMS_SNAPPERS_GRUNTS,EN,Fishes (not comprehensive),True,False,EN,24.33314277126746,-34.24418128874002,range_polygon,1,1,4,1,4,200,1.0,1,Extant,1,Resident,170256,self,152795.6225768347,152795.6225768347,152795.6225768347,,SEABREAMS_SNAPPERS_GRUNTS.shp,IUCN Marine Biodiversity Unit,2024,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,IUCN Marine Biodiversity Unit 2024. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,170256,self,Chrysoblephus_gibbiceps,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Chrysoblephus_gibbiceps,https://www.wikidata.org/entity/Q3189889,https://commons.wikimedia.org/wiki/Special:FilePath/Chrysoblephus%20gibbiceps1.jpg
170314,46936155,2021-05-10T01:00:00.000+01:00,2022,https://www.iucnredlist.org/species/170314/46936155,"Collette, B.B., Di Natale, A., Fox, W., Graves, J., Juan Jorda, M., Pohlot, B. & Schratwieser, J. 2022. Makaira nigricans. The IUCN Red List of Threatened Species 2022: e.T170314A46936155. Accessed on 26 June 2026.",Makaira nigricans,Blue Marlin,VU,Decreasing,,,,species,,[],ACTINOPTERYGII,TUNAS_BILLFISHES_SWORDFISH,VU,Fishes (not comprehensive),True,False,VU,-92.91188371561664,0.9589179639780188,range_polygon,1,1,12,6,7,200,0.6332527715584247,1,Extant,1,Resident,170314,self,184828125.85288095,117042922.9582862,117042922.9582862,,TUNAS_BILLFISHES_SWORDFISH.shp,IUCN (International Union for Conservation of Nature),2021,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,IUCN (International Union for Conservation of Nature) 2021. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,170314,self,Atlantic_blue_marlin,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Atlantic_blue_marlin,https://www.wikidata.org/entity/Q882668,https://commons.wikimedia.org/wiki/Special:FilePath/Atlantic%20blue%20marlin.jpg
170316,46647677,2022-11-10T00:00:00.000+00:00,2023,https://www.iucnredlist.org/species/170316/46647677,"Collette, B.B., Di Natale, A. & Pollard, D.A. 2023. Scomberomorus commerson. The IUCN Red List of Threatened Species 2023: e.T170316A46647677. Accessed on 26 June 2026.",Scomberomorus commerson,Narrow-barred Spanish Mackerel,NT,Decreasing,,,,species,,[],ACTINOPTERYGII,TUNAS_BILLFISHES_SWORDFISH,NT,Fishes (not comprehensive),True,False,NT,100.1701569479036,-1.3206752985330503,range_polygon,1,1,100,3,98,200,0.9867744457926408,1,Extant,1,Resident,170316,self,32923759.950467564,32488324.97853257,32488324.97853257,,TUNAS_BILLFISHES_SWORDFISH.shp,International Union for Conservation of Nature (IUCN),2023,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,International Union for Conservation of Nature (IUCN) 2023. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,170316,self,Narrow-barred_Spanish_mackerel,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Narrow-barred_Spanish_mackerel,https://www.wikidata.org/entity/Q1521298,https://commons.wikimedia.org/wiki/Special:FilePath/Sccom%20u0.gif
170318,170085723,2022-03-01T00:00:00.000+00:00,2023,https://www.iucnredlist.org/species/170318/170085723,"Collette, B.B. & Pollard, D.A. 2023. Rastrelliger brachysoma. The IUCN Red List of Threatened Species 2023: e.T170318A170085723. Accessed on 26 June 2026.",Rastrelliger brachysoma,Short Mackerel,VU,Decreasing,,,,species,,[],ACTINOPTERYGII,TUNAS_BILLFISHES_SWORDFISH,VU,Fishes (not comprehensive),True,False,VU,108.66237941518168,4.236573776857558,range_polygon,1,1,43,3,40,200,0.9768689137728004,1,Extant,1,Resident,170318,self,10555802.500701852,10311635.32286083,10311635.32286083,,TUNAS_BILLFISHES_SWORDFISH.shp,IUCN (International Union for Conservation of Nature),2023,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,IUCN (International Union for Conservation of Nature) 2023. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,170318,self,Short_mackerel,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Short_mackerel,https://www.wikidata.org/entity/Q2128770,https://commons.wikimedia.org/wiki/Special:FilePath/Rastrelliger%20brachysoma.png
170324,170086625,2022-03-01T00:00:00.000+00:00,2023,https://www.iucnredlist.org/species/170324/170086625,"Collette, B.B. & Pollard, D.A. 2023. Rastrelliger faughni. The IUCN Red List of Threatened Species 2023: e.T170324A170086625. Accessed on 26 June 2026.",Rastrelliger faughni,Island Mackerel,VU,Decreasing,,,,species,,[],ACTINOPTERYGII,TUNAS_BILLFISHES_SWORDFISH,VU,Fishes (not comprehensive),True,False,VU,111.26829968550368,7.472126674153574,range_polygon,1,1,42,3,39,200,0.9639069155345258,1,Extant,1,Resident,170324,self,11694195.9917454,11272116.388059525,11272116.388059525,,TUNAS_BILLFISHES_SWORDFISH.shp,IUCN (International Union for Conservation of Nature),2023,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,IUCN (International Union for Conservation of Nature) 2023. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,170324,self,Island_mackerel,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Island_mackerel,https://www.wikidata.org/entity/Q1852449,https://commons.wikimedia.org/wiki/Special:FilePath/Rastrelliger%20faughni%20%28USNM-445246%29.jpg
170338,46649664,2021-05-01T01:00:00.000+01:00,2022,https://www.iucnredlist.org/species/170338/46649664,"Collette, B.B., Di Natale, A., Fox, W., Graves, J., Juan Jorda, M., Pohlot, B., Restrepo, V. & Schratwieser, J. 2022. Istiophorus platypterus. The IUCN Red List of Threatened Species 2022: e.T170338A46649664. Accessed on 26 June 2026.",Istiophorus platypterus,Sailfish,VU,Decreasing,,,,species,,[],ACTINOPTERYGII,TUNAS_BILLFISHES_SWORDFISH,VU,Fishes (not comprehensive),True,False,VU,-4.717311381825533,-0.6265142054330728,range_polygon,1,1,19,1,19,200,1.0,1,Extant,1,Resident,170338,self,226148474.19322795,226148474.19322795,226148474.19322795,,TUNAS_BILLFISHES_SWORDFISH.shp,IUCN (International Union for Conservation of Nature),2021,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,IUCN (International Union for Conservation of Nature) 2021. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,170338,self,Indo-Pacific_sailfish,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Indo-Pacific_sailfish,https://www.wikidata.org/entity/Q694527,https://commons.wikimedia.org/wiki/Special:FilePath/Istiophorus%20platypterus.jpg
170341,170087840,2021-01-15T00:00:00.000+00:00,2021,https://www.iucnredlist.org/species/170341/170087840,"Collette, B.B., Boustany, A., Fox, W., Graves, J., Juan Jorda, M. & Restrepo, V. 2021. Thunnus orientalis. The IUCN Red List of Threatened Species 2021: e.T170341A170087840. Accessed on 26 June 2026.",Thunnus orientalis,Pacific Bluefin Tuna,NT,Decreasing,,,,species,,[],ACTINOPTERYGII,TUNAS_BILLFISHES_SWORDFISH,NT,Fishes (not comprehensive),True,False,NT,153.22136479529505,22.237270191338283,range_polygon,1,2,24,4,13,200,0.4637852895326147,1,Extant,1,Resident,170341,self,49406011.36938226,22913781.287600607,22913781.287600607,,TUNAS_BILLFISHES_SWORDFISH.shp,IUCN (International Union for Conservation of Nature),2021,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,IUCN (International Union for Conservation of Nature) 2021. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,170341,self,Pacific_bluefin_tuna,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Pacific_bluefin_tuna,https://www.wikidata.org/entity/Q1766955,https://commons.wikimedia.org/wiki/Special:FilePath/202407%20Pacific%20bluefin%20tuna.svg
170341,170087840,2021-01-15T00:00:00.000+00:00,2021,https://www.iucnredlist.org/species/170341/170087840,"Collette, B.B., Boustany, A., Fox, W., Graves, J., Juan Jorda, M. & Restrepo, V. 2021. Thunnus orientalis. The IUCN Red List of Threatened Species 2021: e.T170341A170087840. Accessed on 26 June 2026.",Thunnus orientalis,Pacific Bluefin Tuna,NT,Decreasing,,,,species,,[],ACTINOPTERYGII,TUNAS_BILLFISHES_SWORDFISH,NT,Fishes (not comprehensive),True,False,NT,-148.62290134649948,30.73024093758856,range_polygon,2,2,24,4,6,200,0.4358810120756953,1,Extant,1,Resident,170341,self,49406011.36938226,21535142.23830965,21535142.23830965,,TUNAS_BILLFISHES_SWORDFISH.shp,IUCN (International Union for Conservation of Nature),2021,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,IUCN (International Union for Conservation of Nature) 2021. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,170341,self,Pacific_bluefin_tuna,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Pacific_bluefin_tuna,https://www.wikidata.org/entity/Q1766955,https://commons.wikimedia.org/wiki/Special:FilePath/202407%20Pacific%20bluefin%20tuna.svg
170346,170088828,2022-06-01T01:00:00.000+01:00,2023,https://www.iucnredlist.org/species/170346/170088828,"Collette, B.B. & Chang, S.-K. 2023. Scomberomorus sinensis. The IUCN Red List of Threatened Species 2023: e.T170346A170088828. Accessed on 24 June 2026.",Scomberomorus sinensis,Chinese Seerfish,NT,Decreasing,,,,species,,[],ACTINOPTERYGII,TUNAS_BILLFISHES_SWORDFISH,NT,Fishes (not comprehensive),True,False,NT,121.48243718418308,25.73428480719879,range_polygon,1,1,7,1,7,200,1.0,1,Extant,1,Resident,170346,self,1691638.8847229625,1691638.8847229625,1691638.8847229625,,TUNAS_BILLFISHES_SWORDFISH.shp,IUCN (International Union for Conservation of Nature),2023,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,IUCN (International Union for Conservation of Nature) 2023. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,170346,self,Chinese_mackerel,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Chinese_mackerel,https://www.wikidata.org/entity/Q620209,https://commons.wikimedia.org/wiki/Special:FilePath/Scsin%20u0.gif
170356,170090130,2022-10-19T01:00:00.000+01:00,2023,https://www.iucnredlist.org/species/170356/170090130,"Collette, B.B. & Chang, S.-K. 2023. Scomberomorus niphonius. The IUCN Red List of Threatened Species 2023: e.T170356A170090130. Accessed on 26 June 2026.",Scomberomorus niphonius,Japanese Spanish Mackerel,NT,Decreasing,,,,species,,[],ACTINOPTERYGII,TUNAS_BILLFISHES_SWORDFISH,NT,Fishes (not comprehensive),True,False,NT,139.41768107281194,33.30638884476278,range_polygon,1,1,1,1,1,200,1.0,1,Extant,1,Resident,170356,self,2729101.5844090204,2729101.5844090204,2729101.5844090204,,TUNAS_BILLFISHES_SWORDFISH.shp,IUCN (International Union for Conservation of Nature),2023,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,IUCN (International Union for Conservation of Nature) 2023. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,170356,self,Japanese_Spanish_mackerel,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Japanese_Spanish_mackerel,https://www.wikidata.org/entity/Q247720,https://commons.wikimedia.org/wiki/Special:FilePath/Scomberomorus%20niphonius%201.jpg
181662,137326681,2021-05-03T01:00:00.000+01:00,2022,https://www.iucnredlist.org/species/181662/137326681,"Freyhof, J. & Ford, M. 2022. Salmo akairos. The IUCN Red List of Threatened Species 2022: e.T181662A137326681. Accessed on 24 June 2026.",Salmo akairos,Lake Ifni Trout,VU,Unknown,,30,32,species,,[],ACTINOPTERYGII,SALMONIDS,VU,Fishes (not comprehensive),True,False,VU,-7.836847745211746,31.004723995440493,range_polygon,1,1,1,1,1,200,1.0,1,Extant,1,Resident,181662,self,321.66974230976547,321.66974230976547,321.66974230976547,,SALMONIDS.shp,MfN Berlin,2021,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,MfN Berlin 2021. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,181662,self,Salmo_akairos,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Salmo_akairos,https://www.wikidata.org/entity/Q290138,
183155,176495218,2018-11-08T00:00:00.000+00:00,2020,https://www.iucnredlist.org/species/183155/176495218,"Pike, C., Crook, V., Jacoby, D. & Gollock, M. 2020. Anguilla mossambica (amended version of 2019 assessment). The IUCN Red List of Threatened Species 2020: e.T183155A176495218. Accessed on 24 June 2026.",Anguilla mossambica,African Longfin Eel,NT,Unknown,,,,species,,[],ACTINOPTERYGII,EELS,NT,Fishes (not comprehensive),True,False,NT,36.6746504080004,-14.155207290389974,range_polygon,1,1,6,2,3,200,0.9786146311227226,1,Extant,3,Non-breeding,183155,self,5059170.970879462,4950978.733453991,4950978.733453991,,EELS.shp,Anguillid Eel Specialist Group (AESG),2019,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,Anguillid Eel Specialist Group (AESG) 2019. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,183155,self,African_longfin_eel,en,en.wikipedia.org,https://en.wikipedia.org/wiki/African_longfin_eel,https://www.wikidata.org/entity/Q2157671,https://commons.wikimedia.org/wiki/Special:FilePath/Anguilla%20mossambica.jpg
183395,217447046,2022-09-15T01:00:00.000+01:00,2023,https://www.iucnredlist.org/species/183395/217447046,"Bensted-Smith, W., Brandt, M., Domínguez, O., Espinoza, E., Grove, J.S., Keith, I., Rivera, F.E., Suárez, J., Tapia, I. & Tirado-Sánchez, N. 2023. Brachygenys jessiae. The IUCN Red List of Threatened Species 2023: e.T183395A217447046. Accessed on 26 June 2026.",Brachygenys jessiae,Black-striped Salema,VU,Decreasing,,500-2000,43040,species,,[],ACTINOPTERYGII,SEABREAMS_SNAPPERS_GRUNTS,VU,Fishes (not comprehensive),True,False,VU,-90.45541167929588,-0.5084129880498048,range_polygon,1,1,1,1,1,200,1.0,1,Extant,1,Resident,183395,self,135415.62962157375,135415.62962157375,135415.62962157375,,SEABREAMS_SNAPPERS_GRUNTS.shp,IUCN Marine Biodiversity Unit,2022,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,IUCN Marine Biodiversity Unit 2022. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,183395,self,Brachygenys_jessiae,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Brachygenys_jessiae,https://www.wikidata.org/entity/Q116178298,https://commons.wikimedia.org/wiki/Special:FilePath/Xenocys%20jessiae.jpg
183433,8112889,2007-05-23T01:00:00.000+01:00,2010,https://www.iucnredlist.org/species/183433/8112889,"Allen, G., Edgar, G., Choat, J.H. 2010. Halichoeres salmofasciatus. The IUCN Red List of Threatened Species 2010: e.T183433A8112889. Accessed on 26 June 2026.",Halichoeres salmofasciatus,,VU,Unknown,,20,1000,species,,[],ACTINOPTERYGII,WRASSES_PARROTFISHES,VU,Fishes (not comprehensive),True,False,VU,-87.53507969247055,5.532436031051068,range_polygon,1,1,1,1,1,200,1.0,1,Extant,1,Resident,183433,self,33285.920677446324,33285.920677446324,33285.920677446324,,WRASSES_PARROTFISHES.shp,International Union for Conservation of Nature (IUCN),2010,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,International Union for Conservation of Nature (IUCN) 2010. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,183433,self,Halichoeres_salmofasciatus,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Halichoeres_salmofasciatus,https://www.wikidata.org/entity/Q3766662,
183473,8119480,2007-05-23T01:00:00.000+01:00,2010,https://www.iucnredlist.org/species/183473/8119480,"Allen, G., Victor, B., Pollard, D., Cabanban, A. 2010. Thalassoma virens. The IUCN Red List of Threatened Species 2010: e.T183473A8119480. Accessed on 26 June 2026.",Thalassoma virens,Emerald wrasse,VU,Unknown,,20,,species,,[],ACTINOPTERYGII,WRASSES_PARROTFISHES,VU,Fishes (not comprehensive),True,False,VU,-109.34466654570367,22.746801876675356,range_polygon,1,2,3,2,2,200,0.5973108732085731,1,Extant,1,Resident,183473,self,80277.68946032882,47950.73679071567,47950.73679071567,,WRASSES_PARROTFISHES.shp,International Union for Conservation of Nature (IUCN),2010,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,International Union for Conservation of Nature (IUCN) 2010. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,183473,self,Thalassoma_virens,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Thalassoma_virens,https://www.wikidata.org/entity/Q2135170,
183473,8119480,2007-05-23T01:00:00.000+01:00,2010,https://www.iucnredlist.org/species/183473/8119480,"Allen, G., Victor, B., Pollard, D., Cabanban, A. 2010. Thalassoma virens. The IUCN Red List of Threatened Species 2010: e.T183473A8119480. Accessed on 26 June 2026.",Thalassoma virens,Emerald wrasse,VU,Unknown,,20,,species,,[],ACTINOPTERYGII,WRASSES_PARROTFISHES,VU,Fishes (not comprehensive),True,False,VU,-109.2165108973635,10.298498975608528,range_polygon,2,2,3,2,1,200,0.402689126791427,1,Extant,1,Resident,183473,self,80277.68946032882,32326.95266961315,32326.95266961315,,WRASSES_PARROTFISHES.shp,International Union for Conservation of Nature (IUCN),2010,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,International Union for Conservation of Nature (IUCN) 2010. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,183473,self,Thalassoma_virens,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Thalassoma_virens,https://www.wikidata.org/entity/Q2135170,
183519,8127170,2007-05-23T01:00:00.000+01:00,2010,https://www.iucnredlist.org/species/183519/8127170,"Allen, G., Edgar, G., Rocha, L., Min, L. 2010. Halichoeres malpelo. The IUCN Red List of Threatened Species 2010: e.T183519A8127170. Accessed on 26 June 2026.",Halichoeres malpelo,Malpelo wrasse,VU,Unknown,,,,species,,[],ACTINOPTERYGII,WRASSES_PARROTFISHES,VU,Fishes (not comprehensive),True,False,VU,-82.05726281914747,3.9821791800702298,range_polygon,1,1,1,1,1,200,1.0,1,Extant,1,Resident,183519,self,32412.44927104884,32412.44927104884,32412.44927104884,,WRASSES_PARROTFISHES.shp,International Union for Conservation of Nature (IUCN),2010,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,International Union for Conservation of Nature (IUCN) 2010. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,183519,self,Halichoeres_malpelo,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Halichoeres_malpelo,https://www.wikidata.org/entity/Q2785155,
183582,8139248,2007-05-23T01:00:00.000+01:00,2010,https://www.iucnredlist.org/species/183582/8139248,"Allen, G., Edgar, G., Min, L. 2010. Halichoeres discolor. The IUCN Red List of Threatened Species 2010: e.T183582A8139248. Accessed on 26 June 2026.",Halichoeres discolor,Cocos wrasse,VU,Unknown,,,,species,,[],ACTINOPTERYGII,WRASSES_PARROTFISHES,VU,Fishes (not comprehensive),True,False,VU,-87.53507969247055,5.532436031051068,range_polygon,1,1,2,1,2,200,1.0,1,Extant,1,Resident,183582,self,65698.36763926393,65698.36763926393,65698.36763926393,,WRASSES_PARROTFISHES.shp,International Union for Conservation of Nature (IUCN),2010,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,International Union for Conservation of Nature (IUCN) 2010. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,183582,self,Halichoeres_discolor,fr,fr.wikipedia.org,https://fr.wikipedia.org/wiki/Halichoeres_discolor,https://www.wikidata.org/entity/Q2320407,
183625,8146890,2007-05-23T01:00:00.000+01:00,2010,https://www.iucnredlist.org/species/183625/8146890,"Allen, G., Rocha, L. 2010. Halichoeres insularis. The IUCN Red List of Threatened Species 2010: e.T183625A8146890. Accessed on 26 June 2026.",Halichoeres insularis,Socorro wrasse,VU,Unknown,,20,,species,,[],ACTINOPTERYGII,WRASSES_PARROTFISHES,VU,Fishes (not comprehensive),True,False,VU,-112.0581061247948,19.000735359047983,range_polygon,1,1,1,1,1,200,1.0,1,Extant,1,Resident,183625,self,31234.319032975025,31234.319032975025,31234.319032975025,,WRASSES_PARROTFISHES.shp,International Union for Conservation of Nature (IUCN),2010,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,International Union for Conservation of Nature (IUCN) 2010. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,183625,self,Halichoeres_insularis,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Halichoeres_insularis,https://www.wikidata.org/entity/Q975038,
183682,130934237,2019-10-15T01:00:00.000+01:00,2021,https://www.iucnredlist.org/species/183682/130934237,"Chao, L. & Espinosa-Perez, H. 2021. Cynoscion othonopterus. The IUCN Red List of Threatened Species 2021: e.T183682A130934237. Accessed on 26 June 2026.",Cynoscion othonopterus,Gulf Corvina,VU,Decreasing,,1316,78631,species,,[],ACTINOPTERYGII,CROAKERS_DRUMS,VU,Fishes (not comprehensive),True,False,VU,-113.1533332870454,29.56371275539375,range_polygon,1,1,1,1,1,200,1.0,1,Extant,1,Resident,183682,self,66727.47785566548,66727.47785566548,66727.47785566548,,CROAKERS_DRUMS.shp,IUCN Marine Biodiversity Unit/GMSA,2020,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,IUCN Marine Biodiversity Unit/GMSA 2020. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,183682,self,Cynoscion_othonopterus,de,de.wikipedia.org,https://de.wikipedia.org/wiki/Cynoscion_othonopterus,https://www.wikidata.org/entity/Q3752289,
