taxonid,assessment_id,assessment_date,year_published,iucn_assessment_url,iucn_citation,scientific_name,main_common_name,category,population_trend,number_of_mature_individuals,estimated_area_of_occupancy,estimated_extent_of_occurrence,taxon_rank,parent_taxonid,child_infrarank_taxonids,taxon_class,spatial_package,spatial_category,taxon_group,iucn_has_ranges,iucn_has_points,category_iucn,lon,lat,centroid_source,centroid_rank,centroid_count,range_component_count,range_cluster_count,range_cluster_component_count,range_cluster_buffer_km,range_cluster_area_share,spatial_presence,spatial_presence_label,spatial_seasonal,spatial_seasonal_label,spatial_lookup_taxonid,spatial_lookup_source,computed_range_area_km2,computed_range_component_area_km2,range_component_area_km2,observation_point_count,source_paths,spatial_citation,spatial_year,iucn_dataset_citation,iucn_data_last_updated,spatial_credit,wiki_lookup_taxonid,wiki_lookup_source,wiki_title,wiki_language,wiki_project,wiki_url,wikidata_url,wikidata_image_url,popularity
133168,165752260,2023-10-24T01:00:00.000+01:00,2024,https://www.iucnredlist.org/species/133168/165752260,"Johnson, J., Luzon, K., Dellisanti, W., Cowburn, B. & Lewis, C. 2024. Pavona gigantea. The IUCN Red List of Threatened Species 2024: e.T133168A165752260. Accessed on 26 June 2026.",Pavona gigantea,,NT,Decreasing,,,,species,,[],ANTHOZOA,REEF_FORMING_CORALS,NT,"Crustaceans, Molluscs (not comp.)",True,False,NT,168.0665927198809,9.239851209298838,range_polygon,2,2,17,9,5,200,0.2860321703136544,1,Extant,1,Resident,133168,self,2358726.087651264,674671.5420263261,674671.5420263261,,REEF_FORMING_CORALS_PART2.shp,IUCN Marine Biodiversity Unit,2024,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,IUCN Marine Biodiversity Unit 2024. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,133168,self,Pavona_gigantea,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Pavona_gigantea,https://www.wikidata.org/entity/Q3947372,https://commons.wikimedia.org/wiki/Special:FilePath/Pavona%20gigantea%2C%20Panam%C3%A1.jpg,219
133169,165752586,2023-10-27T01:00:00.000+01:00,2024,https://www.iucnredlist.org/species/133169/165752586,"Bayley, D., Crabbe, J., Luzon, K., Johnson, J., Cowburn, B., Dellisanti, W. & Lewis, C. 2024. Stylophora mamillata. The IUCN Red List of Threatened Species 2024: e.T133169A165752586. Accessed on 26 June 2026.",Stylophora mamillata,Hood Coral,EN,Decreasing,,,,species,,[],ANTHOZOA,REEF_FORMING_CORALS,EN,"Crustaceans, Molluscs (not comp.)",True,False,EN,41.44959478496064,16.484108721454454,range_polygon,1,1,2,1,2,200,1.0,1,Extant,1,Resident,133169,self,865450.2752247024,865450.2752247024,865450.2752247024,,REEF_FORMING_CORALS_PART3.shp,IUCN Marine Biodiversity Unit,2024,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,IUCN Marine Biodiversity Unit 2024. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,133169,self,Stylophora_mamillata,fr,fr.wikipedia.org,https://fr.wikipedia.org/wiki/Stylophora_mamillata,https://www.wikidata.org/entity/Q3947048,,19
133170,165752937,2023-04-27T01:00:00.000+01:00,2024,https://www.iucnredlist.org/species/133170/165752937,"Nuñez Lendo, C.I. 2024. Montipora dilatata. The IUCN Red List of Threatened Species 2024: e.T133170A165752937. Accessed on 26 June 2026.",Montipora dilatata,,VU,Decreasing,,1999,,species,,[],ANTHOZOA,REEF_FORMING_CORALS,VU,"Crustaceans, Molluscs (not comp.)",True,False,VU,-171.7866259758351,25.875613193362344,range_polygon,1,1,5,2,4,200,0.8037014773869456,1,Extant,1,Resident,133170,self,202493.64842619176,162744.44440160308,162744.44440160308,,REEF_FORMING_CORALS_PART1.shp,IUCN Marine Biodiversity Unit,2024,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,IUCN Marine Biodiversity Unit 2024. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,133170,self,Montipora_dilatata,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Montipora_dilatata,https://www.wikidata.org/entity/Q13861976,https://commons.wikimedia.org/wiki/Special:FilePath/Pocillopora%20damicornis%20at%20Waikiki%20Aquarium.jpg,324
133174,165755091,2023-04-27T01:00:00.000+01:00,2024,https://www.iucnredlist.org/species/133174/165755091,"Crabbe, J. & Nuñez Lendo, C.I. 2024. Astreopora moretonensis. The IUCN Red List of Threatened Species 2024: e.T133174A165755091. Accessed on 26 June 2026.",Astreopora moretonensis,,EN,Decreasing,,,,species,,[],ANTHOZOA,REEF_FORMING_CORALS,EN,"Crustaceans, Molluscs (not comp.)",True,False,EN,122.54942417087484,15.110651598951613,range_polygon,1,2,38,9,4,200,0.2978812383866346,1,Extant,1,Resident,133174,self,2752170.4959169356,819819.9555748953,819819.9555748953,,REEF_FORMING_CORALS_PART2.shp,IUCN Marine Biodiversity Unit,2024,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,IUCN Marine Biodiversity Unit 2024. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,133174,self,Astreopora_moretonensis,fr,fr.wikipedia.org,https://fr.wikipedia.org/wiki/Astreopora_moretonensis,https://www.wikidata.org/entity/Q3953066,,25
133174,165755091,2023-04-27T01:00:00.000+01:00,2024,https://www.iucnredlist.org/species/133174/165755091,"Crabbe, J. & Nuñez Lendo, C.I. 2024. Astreopora moretonensis. The IUCN Red List of Threatened Species 2024: e.T133174A165755091. Accessed on 26 June 2026.",Astreopora moretonensis,,EN,Decreasing,,,,species,,[],ANTHOZOA,REEF_FORMING_CORALS,EN,"Crustaceans, Molluscs (not comp.)",True,False,EN,149.86572235436304,-17.220902262448277,range_polygon,2,2,38,9,22,200,0.2975632738198993,1,Extant,1,Resident,133174,self,2752170.4959169356,818944.8628755792,818944.8628755792,,REEF_FORMING_CORALS_PART2.shp,IUCN Marine Biodiversity Unit,2024,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,IUCN Marine Biodiversity Unit 2024. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,133174,self,Astreopora_moretonensis,fr,fr.wikipedia.org,https://fr.wikipedia.org/wiki/Astreopora_moretonensis,https://www.wikidata.org/entity/Q3953066,,25
133175,165755570,2023-04-27T01:00:00.000+01:00,2024,https://www.iucnredlist.org/species/133175/165755570,"Nuñez Lendo, C.I. 2024. Montipora efflorescens. The IUCN Red List of Threatened Species 2024: e.T133175A165755570. Accessed on 26 June 2026.",Montipora efflorescens,,EN,Decreasing,,,,species,,[],ANTHOZOA,REEF_FORMING_CORALS,EN,"Crustaceans, Molluscs (not comp.)",True,False,EN,108.91300335848086,-3.3669305942829353,range_polygon,1,1,119,7,44,200,0.7118868458454213,1,Extant,1,Resident,133175,self,20089726.70532406,14301612.178149672,14301612.178149672,,REEF_FORMING_CORALS_PART3.shp,IUCN Marine Biodiversity Unit,2024,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,IUCN Marine Biodiversity Unit 2024. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,133175,self,Montipora_efflorescens,fr,fr.wikipedia.org,https://fr.wikipedia.org/wiki/Montipora_efflorescens,https://www.wikidata.org/entity/Q3941636,https://commons.wikimedia.org/wiki/Special:FilePath/Montipora%20efflorescens.jpg,50
133181,165758979,2023-04-27T01:00:00.000+01:00,2024,https://www.iucnredlist.org/species/133181/165758979,"Richards, Z.T. & Nuñez Lendo, C.I. 2024. Acropora sukarnoi. The IUCN Red List of Threatened Species 2024: e.T133181A165758979. Accessed on 26 June 2026.",Acropora sukarnoi,,EN,Decreasing,,,,species,,[],ANTHOZOA,REEF_FORMING_CORALS,EN,"Crustaceans, Molluscs (not comp.)",True,False,EN,123.36010770802132,-0.4123888180389573,range_polygon,1,1,21,4,9,200,0.6461454910411685,1,Extant,1,Resident,133181,self,4674370.382227828,3020323.345932894,3020323.345932894,,REEF_FORMING_CORALS_PART3.shp,IUCN Marine Biodiversity Unit,2024,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,IUCN Marine Biodiversity Unit 2024. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,133181,self,Acropora_sukarnoi,fr,fr.wikipedia.org,https://fr.wikipedia.org/wiki/Acropora_sukarnoi,https://www.wikidata.org/entity/Q3935319,,40
133182,165759263,2023-03-29T01:00:00.000+01:00,2024,https://www.iucnredlist.org/species/133182/165759263,"Shlesinger, T. & Nuñez Lendo, C.I. 2024. Isopora brueggemanni. The IUCN Red List of Threatened Species 2024: e.T133182A165759263. Accessed on 26 June 2026.",Isopora brueggemanni,,EN,Decreasing,,,,species,,[],ANTHOZOA,REEF_FORMING_CORALS,EN,"Crustaceans, Molluscs (not comp.)",True,False,EN,127.0204394001759,-1.8337330189911236,range_polygon,1,1,38,5,29,200,0.9126757578707412,1,Extant,1,Resident,133182,self,11972616.917134397,10927117.218541691,10927117.218541691,,REEF_FORMING_CORALS_PART1.shp,IUCN Marine Biodiversity Unit,2024,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,IUCN Marine Biodiversity Unit 2024. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,133182,self,Isopora_brueggemanni,fr,fr.wikipedia.org,https://fr.wikipedia.org/wiki/Isopora_brueggemanni,https://www.wikidata.org/entity/Q20202012,,26
133184,165760474,2021-07-29T01:00:00.000+01:00,2022,https://www.iucnredlist.org/species/133184/165760474,"Kitahara, M.V., Nunes, F. & Huang, D. 2022. Mussismilia hispida. The IUCN Red List of Threatened Species 2022: e.T133184A165760474. Accessed on 26 June 2026.",Mussismilia hispida,,VU,Decreasing,,640,,species,,[],ANTHOZOA,REEF_FORMING_CORALS,VU,"Crustaceans, Molluscs (not comp.)",True,False,VU,-33.56884883543765,-3.841653773775078,range_polygon,1,1,2,1,2,200,1.0,1,Extant,1,Resident,133184,self,762016.2861047476,762016.2861047476,762016.2861047476,,REEF_FORMING_CORALS_PART3.shp,IUCN Marine Biodiversity Unit,2022,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,IUCN Marine Biodiversity Unit 2022. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,133184,self,Mussismilia_hispida,fr,fr.wikipedia.org,https://fr.wikipedia.org/wiki/Mussismilia_hispida,https://www.wikidata.org/entity/Q3941932,https://commons.wikimedia.org/wiki/Special:FilePath/Mussismilia%20hispida%20.jpg,31
133185,165760768,2023-04-27T01:00:00.000+01:00,2024,https://www.iucnredlist.org/species/133185/165760768,"Crabbe, J. & Nuñez Lendo, C.I. 2024. Montipora calcarea. The IUCN Red List of Threatened Species 2024: e.T133185A165760768. Accessed on 26 June 2026.",Montipora calcarea,,EN,Decreasing,,,,species,,[],ANTHOZOA,REEF_FORMING_CORALS,EN,"Crustaceans, Molluscs (not comp.)",True,False,EN,118.59854154943444,-19.411495724863393,range_polygon,1,1,52,9,20,200,0.5301995172633499,1,Extant,1,Resident,133185,self,6576574.160617514,3486896.4452060265,3486896.4452060265,,REEF_FORMING_CORALS_PART1.shp,IUCN Marine Biodiversity Unit,2024,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,IUCN Marine Biodiversity Unit 2024. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,133185,self,Montipora_calcarea,fr,fr.wikipedia.org,https://fr.wikipedia.org/wiki/Montipora_calcarea,https://www.wikidata.org/entity/Q3941975,,21
133186,165761359,2023-04-27T01:00:00.000+01:00,2024,https://www.iucnredlist.org/species/133186/165761359,"Nuñez Lendo, C.I. 2024. Montipora floweri. The IUCN Red List of Threatened Species 2024: e.T133186A165761359. Accessed on 26 June 2026.",Montipora floweri,,EN,Decreasing,,,,species,,[],ANTHOZOA,REEF_FORMING_CORALS,EN,"Crustaceans, Molluscs (not comp.)",True,False,EN,134.9548739222363,-3.0530883148580297,range_polygon,1,1,109,7,43,200,0.750607464036967,1,Extant,1,Resident,133186,self,17243222.446578022,12942891.472451234,12942891.472451234,,REEF_FORMING_CORALS_PART2.shp,IUCN Marine Biodiversity Unit,2024,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,IUCN Marine Biodiversity Unit 2024. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,133186,self,Montipora_floweri,fr,fr.wikipedia.org,https://fr.wikipedia.org/wiki/Montipora_floweri,https://www.wikidata.org/entity/Q3941958,,30
133187,165762016,2023-10-24T01:00:00.000+01:00,2024,https://www.iucnredlist.org/species/133187/165762016,"Crabbe, J., Waheed, Z., Nuñez Lendo, C.I., Couce, E. & Roche, R. 2024. Porites arnaudi. The IUCN Red List of Threatened Species 2024: e.T133187A165762016. Accessed on 26 June 2026.",Porites arnaudi,,NT,Decreasing,,,,species,,[],ANTHOZOA,REEF_FORMING_CORALS,NT,"Crustaceans, Molluscs (not comp.)",True,False,NT,-172.15861859020336,-12.693261453184594,range_polygon,1,2,44,5,21,200,0.3465073763684922,1,Extant,1,Resident,133187,self,3173770.581433846,1099734.9173681464,1099734.9173681464,,REEF_FORMING_CORALS_PART3.shp,IUCN Marine Biodiversity Unit,2024,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,IUCN Marine Biodiversity Unit 2024. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,133187,self,Porites_arnaudi,nl,nl.wikipedia.org,https://nl.wikipedia.org/wiki/Porites_arnaudi,https://www.wikidata.org/entity/Q3952860,,10
133187,165762016,2023-10-24T01:00:00.000+01:00,2024,https://www.iucnredlist.org/species/133187/165762016,"Crabbe, J., Waheed, Z., Nuñez Lendo, C.I., Couce, E. & Roche, R. 2024. Porites arnaudi. The IUCN Red List of Threatened Species 2024: e.T133187A165762016. Accessed on 26 June 2026.",Porites arnaudi,,NT,Decreasing,,,,species,,[],ANTHOZOA,REEF_FORMING_CORALS,NT,"Crustaceans, Molluscs (not comp.)",True,False,NT,-149.03020911349057,-17.949874847195588,range_polygon,2,2,44,5,14,200,0.3340965746294145,1,Extant,1,Resident,133187,self,3173770.581433846,1060345.8799166533,1060345.8799166533,,REEF_FORMING_CORALS_PART3.shp,IUCN Marine Biodiversity Unit,2024,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,IUCN Marine Biodiversity Unit 2024. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,133187,self,Porites_arnaudi,nl,nl.wikipedia.org,https://nl.wikipedia.org/wiki/Porites_arnaudi,https://www.wikidata.org/entity/Q3952860,,10
133190,165763432,2023-04-27T01:00:00.000+01:00,2024,https://www.iucnredlist.org/species/133190/165763432,"Crabbe, J. & Nuñez Lendo, C.I. 2024. Montipora vietnamensis. The IUCN Red List of Threatened Species 2024: e.T133190A165763432. Accessed on 26 June 2026.",Montipora vietnamensis,,EN,Decreasing,,,,species,,[],ANTHOZOA,REEF_FORMING_CORALS,EN,"Crustaceans, Molluscs (not comp.)",True,False,EN,109.10153895115954,4.909708256657009,range_polygon,1,1,16,3,9,200,0.9096037665612544,1,Extant,1,Resident,133190,self,7019505.55753874,6384968.694534896,6384968.694534896,,REEF_FORMING_CORALS_PART2.shp,IUCN Marine Biodiversity Unit,2024,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,IUCN Marine Biodiversity Unit 2024. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,133190,self,Montipora_vietnamensis,fr,fr.wikipedia.org,https://fr.wikipedia.org/wiki/Montipora_vietnamensis,https://www.wikidata.org/entity/Q3953213,https://commons.wikimedia.org/wiki/Special:FilePath/Montipora%20vietnamensis%20%2810.3897-BDJ.10.e91531%29%20Figure%201.png,22
133191,165763867,2023-04-27T01:00:00.000+01:00,2024,https://www.iucnredlist.org/species/133191/165763867,"Nuñez Lendo, C.I. 2024. Montipora porites. The IUCN Red List of Threatened Species 2024: e.T133191A165763867. Accessed on 26 June 2026.",Montipora porites,,EN,Decreasing,,,,species,,[],ANTHOZOA,REEF_FORMING_CORALS,EN,"Crustaceans, Molluscs (not comp.)",True,False,EN,121.84074350048438,6.874124997211461,range_polygon,1,1,26,1,26,200,1.0,1,Extant,1,Resident,133191,self,7053097.912546218,7053097.912546218,7053097.912546218,,REEF_FORMING_CORALS_PART3.shp,IUCN Marine Biodiversity Unit,2024,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,IUCN Marine Biodiversity Unit 2024. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,133191,self,Montipora_porites,fr,fr.wikipedia.org,https://fr.wikipedia.org/wiki/Montipora_porites,https://www.wikidata.org/entity/Q3947012,,17
133194,165764784,2023-04-27T01:00:00.000+01:00,2024,https://www.iucnredlist.org/species/133194/165764784,"Nuñez Lendo, C.I. 2024. Montipora digitata. The IUCN Red List of Threatened Species 2024: e.T133194A165764784. Accessed on 26 June 2026.",Montipora digitata,,EN,Decreasing,,,,species,,[],ANTHOZOA,REEF_FORMING_CORALS,EN,"Crustaceans, Molluscs (not comp.)",True,False,EN,127.20166376861452,-1.7061043634053503,range_polygon,1,1,81,6,29,200,0.7201327643161601,1,Extant,1,Resident,133194,self,17057723.126190253,12283825.30780308,12283825.30780308,,REEF_FORMING_CORALS_PART3.shp,IUCN Marine Biodiversity Unit,2024,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,IUCN Marine Biodiversity Unit 2024. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,133194,self,Montipora_digitata,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Montipora_digitata,https://www.wikidata.org/entity/Q150194,https://commons.wikimedia.org/wiki/Special:FilePath/Montipora%20digitata.jpg,1200
133196,165765776,2023-04-27T01:00:00.000+01:00,2024,https://www.iucnredlist.org/species/133196/165765776,"Crabbe, J. & Nuñez Lendo, C.I. 2024. Montipora incrassata. The IUCN Red List of Threatened Species 2024: e.T133196A165765776. Accessed on 26 June 2026.",Montipora incrassata,,EN,Decreasing,,,,species,,[],ANTHOZOA,REEF_FORMING_CORALS,EN,"Crustaceans, Molluscs (not comp.)",True,False,EN,135.56782194438605,-2.3212221446636283,range_polygon,1,1,177,9,119,200,0.8854836202806754,1,Extant,1,Resident,133196,self,14509514.08659606,12847937.061912537,12847937.061912537,,REEF_FORMING_CORALS_PART2.shp,IUCN Marine Biodiversity Unit,2024,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,IUCN Marine Biodiversity Unit 2024. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,133196,self,Montipora_incrassata,fr,fr.wikipedia.org,https://fr.wikipedia.org/wiki/Montipora_incrassata,https://www.wikidata.org/entity/Q3953180,,53
133199,165767649,2023-04-27T01:00:00.000+01:00,2024,https://www.iucnredlist.org/species/133199/165767649,"Crabbe, J. & Nuñez Lendo, C.I. 2024. Montipora aspergillus. The IUCN Red List of Threatened Species 2024: e.T133199A165767649. Accessed on 26 June 2026.",Montipora aspergillus,,EN,Decreasing,,,,species,,[],ANTHOZOA,REEF_FORMING_CORALS,EN,"Crustaceans, Molluscs (not comp.)",True,False,EN,38.53620056124847,20.640261860896857,range_polygon,1,1,2,1,2,200,1.0,1,Extant,1,Resident,133199,self,431301.39852118166,431301.39852118166,431301.39852118166,,REEF_FORMING_CORALS_PART1.shp,IUCN Marine Biodiversity Unit,2024,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,IUCN Marine Biodiversity Unit 2024. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,133199,self,Montipora_aspergillus,fr,fr.wikipedia.org,https://fr.wikipedia.org/wiki/Montipora_aspergillus,https://www.wikidata.org/entity/Q3953209,,29
133200,165767969,2023-10-27T01:00:00.000+01:00,2024,https://www.iucnredlist.org/species/133200/165767969,"Bayley, D., Bluemel, J., Ng, L. & Crabbe, J. 2024. Oulophyllia crispa. The IUCN Red List of Threatened Species 2024: e.T133200A165767969. Accessed on 26 June 2026.",Oulophyllia crispa,Intermediate Valley Coral,EN,Decreasing,,,,species,,[],ANTHOZOA,REEF_FORMING_CORALS,EN,"Crustaceans, Molluscs (not comp.)",True,False,EN,159.05487339356222,6.427408855139413,range_polygon,1,1,229,5,160,200,0.7787499029918342,1,Extant,1,Resident,133200,self,18695033.046602987,14558755.17147121,14558755.17147121,,REEF_FORMING_CORALS_PART2.shp,IUCN Marine Biodiversity Unit,2024,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,IUCN Marine Biodiversity Unit 2024. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,133200,self,Oulophyllia_crispa,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Oulophyllia_crispa,https://www.wikidata.org/entity/Q3936633,https://commons.wikimedia.org/wiki/Special:FilePath/Oulophyllia%20crispa.jpg,207
133202,165769373,2023-04-27T01:00:00.000+01:00,2024,https://www.iucnredlist.org/species/133202/165769373,"Crabbe, J. & Nuñez Lendo, C.I. 2024. Montipora hemispherica. The IUCN Red List of Threatened Species 2024: e.T133202A165769373. Accessed on 26 June 2026.",Montipora hemispherica,,EN,Decreasing,,,,species,,[],ANTHOZOA,REEF_FORMING_CORALS,EN,"Crustaceans, Molluscs (not comp.)",True,False,EN,38.11079899424587,21.33265762091197,range_polygon,1,1,2,1,2,200,1.0,1,Extant,1,Resident,133202,self,386744.31474290247,386744.31474290247,386744.31474290247,,REEF_FORMING_CORALS_PART1.shp,IUCN Marine Biodiversity Unit,2024,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,IUCN Marine Biodiversity Unit 2024. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,133202,self,Montipora_hemispherica,fr,fr.wikipedia.org,https://fr.wikipedia.org/wiki/Montipora_hemispherica,https://www.wikidata.org/entity/Q3941916,,27
133206,165771027,2023-04-27T01:00:00.000+01:00,2024,https://www.iucnredlist.org/species/133206/165771027,"Richards, Z.T. & Nuñez Lendo, C.I. 2024. Acropora roseni. The IUCN Red List of Threatened Species 2024: e.T133206A165771027. Accessed on 26 June 2026.",Acropora roseni,,VU,Decreasing,,,,species,,[],ANTHOZOA,REEF_FORMING_CORALS,VU,"Crustaceans, Molluscs (not comp.)",True,False,VU,48.14666267957987,-12.314415438773247,range_polygon,1,1,9,4,6,200,0.8360951572362486,1,Extant,1,Resident,133206,self,930266.0418432988,777790.9325265157,777790.9325265157,,REEF_FORMING_CORALS_PART2.shp,IUCN Marine Biodiversity Unit,2024,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,IUCN Marine Biodiversity Unit 2024. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,133206,self,Acropora_roseni,nl,nl.wikipedia.org,https://nl.wikipedia.org/wiki/Acropora_roseni,https://www.wikidata.org/entity/Q3947466,,9
133220,165778853,2023-04-27T01:00:00.000+01:00,2024,https://www.iucnredlist.org/species/133220/165778853,"Gegner, H. & Nuñez Lendo, C.I. 2024. Montipora caliculata. The IUCN Red List of Threatened Species 2024: e.T133220A165778853. Accessed on 26 June 2026.",Montipora caliculata,,EN,Decreasing,,,,species,,[],ANTHOZOA,REEF_FORMING_CORALS,EN,"Crustaceans, Molluscs (not comp.)",True,False,EN,142.82257034119044,-2.0274444857434784,range_polygon,1,1,203,9,141,200,0.84143743214244,1,Extant,1,Resident,133220,self,16231686.7857199,13657948.84831653,13657948.84831653,,REEF_FORMING_CORALS_PART1.shp,IUCN Marine Biodiversity Unit,2024,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,IUCN Marine Biodiversity Unit 2024. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,133220,self,Montipora_caliculata,fr,fr.wikipedia.org,https://fr.wikipedia.org/wiki/Montipora_caliculata,https://www.wikidata.org/entity/Q3953420,https://commons.wikimedia.org/wiki/Special:FilePath/Montipora%20caliculata.jpg,42
133222,165779794,2023-10-27T01:00:00.000+01:00,2024,https://www.iucnredlist.org/species/133222/165779794,"Crabbe, J., Luzon, K., Johnson, J., Cowburn, B., Dellisanti, W. & Lewis, C. 2024. Pocillopora damicornis. The IUCN Red List of Threatened Species 2024: e.T133222A165779794. Accessed on 26 June 2026.",Pocillopora damicornis,Cauliflower Coral,EN,Decreasing,,,,species,,[],ANTHOZOA,REEF_FORMING_CORALS,EN,"Crustaceans, Molluscs (not comp.)",True,False,EN,132.24912422114605,-0.2100987771637606,range_polygon,1,1,143,15,52,200,0.6622711830937068,1,Extant,1,Resident,133222,self,22337652.29002312,14793583.409649462,14793583.409649462,,REEF_FORMING_CORALS_PART2.shp,IUCN Marine Biodiversity Unit,2024,IUCN 2025. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,10 October 2025,IUCN Marine Biodiversity Unit 2024. The IUCN Red List of Threatened Species. Version 2025-2. https://www.iucnredlist.org. Downloaded on 14 June 2026.,133222,self,Pocillopora_damicornis,en,en.wikipedia.org,https://en.wikipedia.org/wiki/Pocillopora_damicornis,https://www.wikidata.org/entity/Q3942169,https://commons.wikimedia.org/wiki/Special:FilePath/Pocillopora%20damicornis.jpg,2465
