taxonid,assessment_id,assessment_date,year_published,iucn_assessment_url,iucn_citation,scientific_name,main_common_name,category,population_trend,number_of_mature_individuals,estimated_area_of_occupancy,estimated_extent_of_occurrence,taxon_rank,parent_taxonid,child_infrarank_taxonids,taxon_class,spatial_package,spatial_category,taxon_group,spatial_lookup_taxonid,spatial_lookup_source,iucn_has_ranges,iucn_has_points,category_iucn
2722,58294130,2016-06-23T01:00:00.000+01:00,2016,https://www.iucnredlist.org/species/2722/58294130,"Ravelomanana, T., Sparks, J.S. & Loiselle, P.V. 2016. Bedotia tricolor. The IUCN Red List of Threatened Species 2016: e.T2722A58294130. Accessed on 19 June 2026.",Bedotia tricolor,,CR,Unknown,,16,"15-16,16",species,,[],ACTINOPTERYGII,FW_FISH,CR,"Fish (sharks, freshwater)",2722,self,True,False,CR
2759,174847296,2019-08-05T01:00:00.000+01:00,2019,https://www.iucnredlist.org/species/2759/174847296,"Fernado, M., Kotagama, O. & de Alwis Goonatilake, S. 2019. Belontia signata (errata version published in 2020). The IUCN Red List of Threatened Species 2019: e.T2759A174847296. Accessed on 19 June 2026.",Belontia signata,Combtail,VU,Decreasing,,588.000,15757.916,species,,[],ACTINOPTERYGII,FW_FISH,VU,"Fish (sharks, freshwater)",2759,self,True,True,VU
2772,91307807,2019-01-07T00:00:00.000+00:00,2019,https://www.iucnredlist.org/species/2772/91307807,"Low, B.W. 2019. Betta burdigala. The IUCN Red List of Threatened Species 2019: e.T2772A91307807. Accessed on 19 June 2026.",Betta burdigala,,CR,Unknown,,4-10,,species,,[],ACTINOPTERYGII,FW_FISH,CR,"Fish (sharks, freshwater)",2772,self,True,False,CR
2773,91307896,2019-01-07T00:00:00.000+00:00,2019,https://www.iucnredlist.org/species/2773/91307896,"Low, B.W. 2019. Betta chloropharynx. The IUCN Red List of Threatened Species 2019: e.T2773A91307896. Accessed on 19 June 2026.",Betta chloropharynx,,CR,Unknown,,4,,species,,[],ACTINOPTERYGII,FW_FISH,CR,"Fish (sharks, freshwater)",2773,self,True,False,CR
2774,2789245,2019-01-05T00:00:00.000+00:00,2019,https://www.iucnredlist.org/species/2774/2789245,"Low, B.W. 2019. Betta hipposideros. The IUCN Red List of Threatened Species 2019: e.T2774A2789245. Accessed on 19 June 2026.",Betta hipposideros,,EN,Unknown,,,3125,species,,[],ACTINOPTERYGII,FW_FISH,EN,"Fish (sharks, freshwater)",2774,self,True,False,EN
2775,91308229,2018-12-28T00:00:00.000+00:00,2019,https://www.iucnredlist.org/species/2775/91308229,"Low, B.W. 2019. Betta livida. The IUCN Red List of Threatened Species 2019: e.T2775A91308229. Accessed on 19 June 2026.",Betta livida,,EN,Unknown,,,3050,species,,[],ACTINOPTERYGII,FW_FISH,EN,"Fish (sharks, freshwater)",2775,self,True,False,EN
2776,91308662,2019-01-07T00:00:00.000+00:00,2019,https://www.iucnredlist.org/species/2776/91308662,"Low, B.W. 2019. Betta spilotogena. The IUCN Red List of Threatened Species 2019: e.T2776A91308662. Accessed on 19 June 2026.",Betta spilotogena,,EN,Unknown,,,3000,species,,[],ACTINOPTERYGII,FW_FISH,EN,"Fish (sharks, freshwater)",2776,self,True,False,EN
2777,9479973,2011-02-21T00:00:00.000+00:00,2011,https://www.iucnredlist.org/species/2777/9479973,"Vidthayanon, C. 2011. Betta simplex. The IUCN Red List of Threatened Species 2011: e.T2777A9479973. Accessed on 19 June 2026.",Betta simplex,Krabi Mouth Brooding Betta,CR,Unknown,,5-10,10-100,species,,[],ACTINOPTERYGII,FW_FISH,CR,"Fish (sharks, freshwater)",2777,self,True,False,CR
2778,89805110,2019-01-05T00:00:00.000+00:00,2019,https://www.iucnredlist.org/species/2778/89805110,"Low, B.W. 2019. Betta tomi. The IUCN Red List of Threatened Species 2019: e.T2778A89805110. Accessed on 19 June 2026.",Betta tomi,,EN,Unknown,,,80,species,,[],ACTINOPTERYGII,FW_FISH,EN,"Fish (sharks, freshwater)",2778,self,True,False,EN
2779,91308319,2018-12-28T00:00:00.000+00:00,2019,https://www.iucnredlist.org/species/2779/91308319,"Low, B.W. 2019. Betta persephone. The IUCN Red List of Threatened Species 2019: e.T2779A91308319. Accessed on 19 June 2026.",Betta persephone,,EN,Unknown,,,377,species,,[],ACTINOPTERYGII,FW_FISH,EN,"Fish (sharks, freshwater)",2779,self,True,False,EN
2780,91308288,2018-12-28T00:00:00.000+00:00,2019,https://www.iucnredlist.org/species/2780/91308288,"Low, B.W. 2019. Betta miniopinna. The IUCN Red List of Threatened Species 2019: e.T2780A91308288. Accessed on 19 June 2026.",Betta miniopinna,,CR,Unknown,,8,,species,,[],ACTINOPTERYGII,FW_FISH,CR,"Fish (sharks, freshwater)",2780,self,True,False,CR
2781,91307844,2018-12-24T00:00:00.000+00:00,2019,https://www.iucnredlist.org/species/2781/91307844,"Low, B.W. 2019. Betta chini. The IUCN Red List of Threatened Species 2019: e.T2781A91307844. Accessed on 19 June 2026.",Betta chini,,EN,Unknown,,,124,species,,[],ACTINOPTERYGII,FW_FISH,EN,"Fish (sharks, freshwater)",2781,self,True,False,EN
2782,90332155,2018-12-28T00:00:00.000+00:00,2019,https://www.iucnredlist.org/species/2782/90332155,"Low, B.W. 2019. Betta macrostoma. The IUCN Red List of Threatened Species 2019: e.T2782A90332155. Accessed on 19 June 2026.",Betta macrostoma,Brunei Beauty,VU,Decreasing,,,690,species,,[],ACTINOPTERYGII,FW_FISH,VU,"Fish (sharks, freshwater)",2782,self,True,False,VU
2804,123377634,2019-02-13T00:00:00.000+00:00,2019,https://www.iucnredlist.org/species/2804/123377634,"Gilligan, D., Lintermans, M., Tonkin, Z., Koehn, J. & Butler, G. 2019. Bidyanus bidyanus. The IUCN Red List of Threatened Species 2019: e.T2804A123377634. Accessed on 19 June 2026.",Bidyanus bidyanus,Silver Perch,NT,Stable,,1692-105220,930230,species,,[],ACTINOPTERYGII,FW_FISH,NT,"Fish (sharks, freshwater)",2804,self,True,False,NT
2884,162162833,2020-09-07T01:00:00.000+01:00,2021,https://www.iucnredlist.org/species/2884/162162833,"Torres, A.G., Palla, H.P., Kesner-Reyes, K., Ballad, E.L., Ame, E.C., Angeles, I.J.P., Leander, N.J.S., Guino-o, R.S. II, Gonzalez, J.C.T., Gaerlan, R.S.P., Cecilio, M.A.F., Garcia, M.P.C. & Mamalangkap, M.D. 2021. Bostrychus expatria. The IUCN Red List of Threatened Species 2021: e.T2884A162162833. Accessed on 19 June 2026.",Bostrychus expatria,Bulokot,CR,Unknown,,28,28,species,,[],ACTINOPTERYGII,FW_FISH,CR,"Fish (sharks, freshwater)",2884,self,True,False,CR
2953,9501746,2011-02-17T00:00:00.000+00:00,2011,https://www.iucnredlist.org/species/2953/9501746,"Vidthayanon, C. 2011. Ambastaia sidthimunki. The IUCN Red List of Threatened Species 2011: e.T2953A9501746. Accessed on 19 June 2026.",Ambastaia sidthimunki,Dwarf Clown Loach,EN,Decreasing,,100,,species,,[],ACTINOPTERYGII,FW_FISH,EN,"Fish (sharks, freshwater)",2953,self,True,False,EN
2961,253572745,2024-04-30T01:00:00.000+01:00,2024,https://www.iucnredlist.org/species/2961/253572745,"Díaz, G. 2024. Brachygalaxias bullocki. The IUCN Red List of Threatened Species 2024: e.T2961A253572745. Accessed on 19 June 2026.",Brachygalaxias bullocki,Puye,EN,Decreasing,,,,species,,[],ACTINOPTERYGII,FW_FISH,EN,"Fish (sharks, freshwater)",2961,self,True,True,EN
2962,255900486,2021-03-29T01:00:00.000+01:00,2024,https://www.iucnredlist.org/species/2962/255900486,"Díaz, G. 2024. Brachygalaxias gothei (amended version of 2023 assessment). The IUCN Red List of Threatened Species 2024: e.T2962A255900486. Accessed on 19 June 2026.",Brachygalaxias gothei,Puye,EN,Unknown,,1536,1536,species,,[],ACTINOPTERYGII,FW_FISH,EN,"Fish (sharks, freshwater)",2962,self,True,False,EN
3324,253573008,2024-04-30T01:00:00.000+01:00,2024,https://www.iucnredlist.org/species/3324/253573008,"Díaz, G. & Manosalva, A. 2024. Bullockia maldonadoi. The IUCN Red List of Threatened Species 2024: e.T3324A253573008. Accessed on 19 June 2026.",Bullockia maldonadoi,Bagre de Maldonado,EN,Decreasing,,,,species,,[],ACTINOPTERYGII,FW_FISH,EN,"Fish (sharks, freshwater)",3324,self,True,True,EN
3449,9866689,2009-02-16T00:00:00.000+00:00,2010,https://www.iucnredlist.org/species/3449/9866689,"Moelants, T. 2010. Caecobarbus geertsii. The IUCN Red List of Threatened Species 2010: e.T3449A9866689. Accessed on 19 June 2026.",Caecobarbus geertsii,Congo Blind Barb,VU,Unknown,,,,species,,[],ACTINOPTERYGII,FW_FISH,VU,"Fish (sharks, freshwater)",3449,self,True,False,VU
3450,19006223,2013-01-30T00:00:00.000+00:00,2014,https://www.iucnredlist.org/species/3450/19006223,"Freyhof, J. 2014. Caecocypris basimi. The IUCN Red List of Threatened Species 2014: e.T3450A19006223. Accessed on 19 June 2026.",Caecocypris basimi,Haditha Cavefish,CR,Unknown,,,0-100,species,,[],ACTINOPTERYGII,FW_FISH,CR,"Fish (sharks, freshwater)",3450,self,True,False,CR
3461,123377657,2019-02-15T00:00:00.000+00:00,2019,https://www.iucnredlist.org/species/3461/123377657,"Ebner, B., Brown, C., Hammer, M., Unmack, P. & Martin, K. 2019. Cairnsichthys rhombosomoides. The IUCN Red List of Threatened Species 2019: e.T3461A123377657. Accessed on 19 June 2026.",Cairnsichthys rhombosomoides,Cairns Rainbowfish,EN,Decreasing,,92-288,1759,species,,[],ACTINOPTERYGII,FW_FISH,EN,"Fish (sharks, freshwater)",3461,self,True,False,EN
3708,134696394,2022-05-18T01:00:00.000+01:00,2023,https://www.iucnredlist.org/species/3708/134696394,Instituto Chico Mendes de Conservação da Biodiversidade (ICMBio) 2023. Campellolebias brucei. The IUCN Red List of Threatened Species 2023: e.T3708A134696394. Accessed on 19 June 2026.,Campellolebias brucei,Peixe-anual,CR,Unknown,,4,,species,,[],ACTINOPTERYGII,FW_FISH,CR,"Fish (sharks, freshwater)",3708,self,True,False,CR
3784,19006247,2013-01-30T00:00:00.000+00:00,2014,https://www.iucnredlist.org/species/3784/19006247,"Freyhof, J. 2014. Capoeta antalyensis. The IUCN Red List of Threatened Species 2014: e.T3784A19006247. Accessed on 19 June 2026.",Capoeta antalyensis,Pamphylian Scraper,VU,Decreasing,,240,2500,species,,[],ACTINOPTERYGII,FW_FISH,VU,"Fish (sharks, freshwater)",3784,self,True,False,VU
3785,19006339,2013-03-18T00:00:00.000+00:00,2014,https://www.iucnredlist.org/species/3785/19006339,"Freyhof, J. 2014. Capoeta pestai. The IUCN Red List of Threatened Species 2014: e.T3785A19006339. Accessed on 19 June 2026.",Capoeta pestai,Longsnout Scraper,CR,Decreasing,,20,20,species,,[],ACTINOPTERYGII,FW_FISH,CR,"Fish (sharks, freshwater)",3785,self,True,False,CR
3851,2870736,2020-11-18T00:00:00.000+00:00,2021,https://www.iucnredlist.org/species/3851/2870736,"Rigby, C.L., Carlson, J., Chin, A., Derrick, D., Dicken, M. & Pacoureau, N. 2021. Carcharhinus limbatus. The IUCN Red List of Threatened Species 2021: e.T3851A2870736. Accessed on 19 June 2026.",Carcharhinus limbatus,Blacktip Shark,VU,Decreasing,,,,species,,[],CHONDRICHTHYES,SHARKS_RAYS_CHIMAERAS,VU,"Fish (sharks, freshwater)",3851,self,True,False,VU
3852,2872747,2018-11-06T00:00:00.000+00:00,2019,https://www.iucnredlist.org/species/3852/2872747,"Rigby, C.L., Barreto, R., Carlson, J., Fernando, D., Fordham, S., Francis, M.P., Herman, K., Jabado, R.W., Liu, K.M., Marshall, A., Pacoureau, N., Romanov, E., Sherley, R.B. & Winker, H. 2019. Carcharhinus obscurus. The IUCN Red List of Threatened Species 2019: e.T3852A2872747. Accessed on 19 June 2026.",Carcharhinus obscurus,Dusky Shark,EN,Decreasing,,,,species,,[],CHONDRICHTHYES,SHARKS_RAYS_CHIMAERAS,EN,"Fish (sharks, freshwater)",3852,self,True,False,EN
3853,2874370,2020-12-03T00:00:00.000+00:00,2021,https://www.iucnredlist.org/species/3853/2874370,"Rigby, C.L., Derrick, D., Dicken, M., Harry, A.V., Pacoureau, N. & Simpfendorfer, C. 2021. Carcharhinus plumbeus. The IUCN Red List of Threatened Species 2021: e.T3853A2874370. Accessed on 19 June 2026.",Carcharhinus plumbeus,Sandbar Shark,EN,Decreasing,,,,species,,[],CHONDRICHTHYES,SHARKS_RAYS_CHIMAERAS,EN,"Fish (sharks, freshwater)",3853,self,True,False,EN
3854,232113997,2020-12-07T00:00:00.000+00:00,2025,https://www.iucnredlist.org/species/3854/232113997,"Rigby, C.L., Carlson, J., Derrick, D., Dicken, M., Pacoureau, N. & Simpfendorfer, C. 2025. Carcharias taurus (amended version of 2021 assessment). The IUCN Red List of Threatened Species 2025: e.T3854A232113997. Accessed on 19 June 2026.",Carcharias taurus,Sand Tiger Shark,CR,Decreasing,,,,species,,[],CHONDRICHTHYES,SHARKS_RAYS_CHIMAERAS,CR,"Fish (sharks, freshwater)",3854,self,True,False,CR
3855,212629880,2018-11-07T00:00:00.000+00:00,2022,https://www.iucnredlist.org/species/3855/212629880,"Rigby, C.L., Barreto, R., Carlson, J., Fernando, D., Fordham, S., Francis, M.P., Herman, K., Jabado, R.W., Jones, G.C.A., Liu, K.M., Lowe, C.G, Marshall, A., Pacoureau, N., Romanov, E., Sherley, R.B. & Winker, H. 2022. Carcharodon carcharias (amended version of 2019 assessment). The IUCN Red List of Threatened Species 2022: e.T3855A212629880. Accessed on 19 June 2026.",Carcharodon carcharias,White Shark,VU,Decreasing,,,,species,,[],CHONDRICHTHYES,SHARKS_RAYS_CHIMAERAS,VU,"Fish (sharks, freshwater)",3855,self,True,False,VU
4045,2932690,2018-11-09T00:00:00.000+00:00,2019,https://www.iucnredlist.org/species/4045/2932690,"Contreras-Balderas, S. & Almada-Villela, P. 2019. Catostomus leopoldi. The IUCN Red List of Threatened Species 2019: e.T4045A2932690. Accessed on 19 June 2026.",Catostomus leopoldi,Bevispe Sucker,VU,Unknown,,,7048,species,,[],ACTINOPTERYGII,FW_FISH,VU,"Fish (sharks, freshwater)",4045,self,True,False,VU
4046,2932727,2011-10-27T01:00:00.000+01:00,2014,https://www.iucnredlist.org/species/4046/2932727,NatureServe 2014. Catostomus microps. The IUCN Red List of Threatened Species 2014: e.T4046A2932727. Accessed on 19 June 2026.,Catostomus microps,Modoc Sucker,NT,Stable,,,,species,,[],ACTINOPTERYGII,FW_FISH,NT,"Fish (sharks, freshwater)",4046,self,True,False,NT
4049,2932819,2011-10-31T00:00:00.000+00:00,2014,https://www.iucnredlist.org/species/4049/2932819,NatureServe 2014. Catostomus santaanae. The IUCN Red List of Threatened Species 2014: e.T4049A2932819. Accessed on 19 June 2026.,Catostomus santaanae,Santa Ana Sucker,EN,Decreasing,,,,species,,[],ACTINOPTERYGII,FW_FISH,EN,"Fish (sharks, freshwater)",4049,self,True,False,EN
4051,2932919,2011-11-01T00:00:00.000+00:00,2014,https://www.iucnredlist.org/species/4051/2932919,NatureServe 2014. Catostomus warnerensis. The IUCN Red List of Threatened Species 2014: e.T4051A2932919. Accessed on 19 June 2026.,Catostomus warnerensis,Warner Sucker,EN,Unknown,,,,species,,[],ACTINOPTERYGII,FW_FISH,EN,"Fish (sharks, freshwater)",4051,self,True,False,EN
4052,176135768,2018-11-12T00:00:00.000+00:00,2020,https://www.iucnredlist.org/species/4052/176135768,"Contreras-Balderas, S. & Almada-Villela, P. 2020. Catostomus wigginsi (amended version of 2019 assessment). The IUCN Red List of Threatened Species 2020: e.T4052A176135768. Accessed on 19 June 2026.",Catostomus wigginsi,Opata sucker,VU,Unknown,,,10000,species,,[],ACTINOPTERYGII,FW_FISH,VU,"Fish (sharks, freshwater)",4052,self,True,False,VU
4053,2933050,2011-11-01T00:00:00.000+00:00,2014,https://www.iucnredlist.org/species/4053/2933050,NatureServe 2014. Catostomus snyderi. The IUCN Red List of Threatened Species 2014: e.T4053A2933050. Accessed on 19 June 2026.,Catostomus snyderi,Klamath Largescale Sucker,NT,Decreasing,,,,species,,[],ACTINOPTERYGII,FW_FISH,NT,"Fish (sharks, freshwater)",4053,self,True,False,NT
4062,176559283,2021-03-22T00:00:00.000+00:00,2023,https://www.iucnredlist.org/species/4062/176559283,"Colin, N. 2023. Odontesthes mauleanum. The IUCN Red List of Threatened Species 2023: e.T4062A176559283. Accessed on 19 June 2026.",Odontesthes mauleanum,Cauque de Maule,VU,Decreasing,,54408,160470,species,,[],ACTINOPTERYGII,FW_FISH,VU,"Fish (sharks, freshwater)",4062,self,True,False,VU
4292,194720078,2018-11-07T00:00:00.000+00:00,2021,https://www.iucnredlist.org/species/4292/194720078,"Rigby, C.L., Barreto, R., Carlson, J., Fernando, D., Fordham, S., Francis, M.P., Herman, K., Jabado, R.W., Liu, K.M., Marshall, A., Romanov, E. & Kyne, P.M. 2021. Cetorhinus maximus (amended version of 2019 assessment). The IUCN Red List of Threatened Species 2021: e.T4292A194720078. Accessed on 19 June 2026.",Cetorhinus maximus,Basking Shark,EN,Decreasing,,,,species,,[],CHONDRICHTHYES,SHARKS_RAYS_CHIMAERAS,EN,"Fish (sharks, freshwater)",4292,self,True,False,EN
4375,19222678,2013-03-18T00:00:00.000+00:00,2014,https://www.iucnredlist.org/species/4375/19222678,"Freyhof, J. 2014. Alburnus tarichi. The IUCN Red List of Threatened Species 2014: e.T4375A19222678. Accessed on 19 June 2026.",Alburnus tarichi,Tarek,NT,Decreasing,,180,3755,species,,[],ACTINOPTERYGII,FW_FISH,NT,"Fish (sharks, freshwater)",4375,self,True,False,NT
4531,3000383,2018-04-18T01:00:00.000+01:00,2019,https://www.iucnredlist.org/species/4531/3000383,"Koeck, M. 2019. Characodon lateralis. The IUCN Red List of Threatened Species 2019: e.T4531A3000383. Accessed on 19 June 2026.",Characodon lateralis,Rainbow Goodeid,CR,Decreasing,,12,29,species,,[],ACTINOPTERYGII,FW_FISH,CR,"Fish (sharks, freshwater)",4531,self,True,True,CR
4585,3003301,2011-11-02T00:00:00.000+00:00,2013,https://www.iucnredlist.org/species/4585/3003301,NatureServe 2013. Chasmistes brevirostris. The IUCN Red List of Threatened Species 2013: e.T4585A3003301. Accessed on 19 June 2026.,Chasmistes brevirostris,Shortnose Sucker,EN,Decreasing,,,,species,,[],ACTINOPTERYGII,FW_FISH,EN,"Fish (sharks, freshwater)",4585,self,True,False,EN
4586,3003395,2011-11-02T00:00:00.000+00:00,2014,https://www.iucnredlist.org/species/4586/3003395,NatureServe 2014. Chasmistes cujus. The IUCN Red List of Threatened Species 2014: e.T4586A3003395. Accessed on 19 June 2026.,Chasmistes cujus,Cui-ui,EN,Increasing,,,,species,,[],ACTINOPTERYGII,FW_FISH,EN,"Fish (sharks, freshwater)",4586,self,True,False,EN
4594,176559301,2021-03-27T00:00:00.000+00:00,2023,https://www.iucnredlist.org/species/4594/176559301,"Manosalva, A. 2023. Cheirodon australe. The IUCN Red List of Threatened Species 2023: e.T4594A176559301. Accessed on 19 June 2026.",Cheirodon australe,Pocha del Sur,VU,Stable,,27908,58701,species,,[],ACTINOPTERYGII,FW_FISH,VU,"Fish (sharks, freshwater)",4594,self,True,False,VU
4596,176559555,2021-03-27T00:00:00.000+00:00,2023,https://www.iucnredlist.org/species/4596/176559555,"Manosalva, A. 2023. Cheirodon kiliani. The IUCN Red List of Threatened Species 2023: e.T4596A176559555. Accessed on 19 June 2026.",Cheirodon kiliani,Pocha,EN,Decreasing,,6744,19230,species,,[],ACTINOPTERYGII,FW_FISH,EN,"Fish (sharks, freshwater)",4596,self,True,False,EN
4597,176559661,2021-03-27T00:00:00.000+00:00,2023,https://www.iucnredlist.org/species/4597/176559661,"Manosalva, A. 2023. Cheirodon pisciculus. The IUCN Red List of Threatened Species 2023: e.T4597A176559661. Accessed on 19 June 2026.",Cheirodon pisciculus,Pocha Común,EN,Decreasing,,50288,118060,species,,[],ACTINOPTERYGII,FW_FISH,EN,"Fish (sharks, freshwater)",4597,self,True,False,EN
4602,11029692,2011-02-25T00:00:00.000+00:00,2011,https://www.iucnredlist.org/species/4602/11029692,"Vidthayanon, C. 2011. Laubuka caeruleostigmata. The IUCN Red List of Threatened Species 2011: e.T4602A11029692. Accessed on 19 June 2026.",Laubuka caeruleostigmata,Flying Minnow,EN,Decreasing,,,,species,,[],ACTINOPTERYGII,FW_FISH,EN,"Fish (sharks, freshwater)",4602,self,True,False,EN
4626,99450207,2016-12-07T00:00:00.000+00:00,2017,https://www.iucnredlist.org/species/4626/99450207,"Roux, F. & Hoffman, A.  2017. Chetia brevis. The IUCN Red List of Threatened Species 2017: e.T4626A99450207. Accessed on 19 June 2026.",Chetia brevis,Orange-fringed River Bream,EN,Decreasing,,44,780,species,,[],ACTINOPTERYGII,FW_FISH,EN,"Fish (sharks, freshwater)",4626,self,True,False,EN
4628,147680647,2019-12-06T00:00:00.000+00:00,2020,https://www.iucnredlist.org/species/4628/147680647,"Allen, G.R. 2020. Chilatherina axelrodi. The IUCN Red List of Threatened Species 2020: e.T4628A147680647. Accessed on 19 June 2026.",Chilatherina axelrodi,Axelrod's Rainbowfish,EN,Unknown,,40-60,,species,,[],ACTINOPTERYGII,FW_FISH,EN,"Fish (sharks, freshwater)",4628,self,True,False,EN
4629,147680677,2019-12-05T00:00:00.000+00:00,2020,https://www.iucnredlist.org/species/4629/147680677,"Allen, G.R. 2020. Chilatherina bleheri. The IUCN Red List of Threatened Species 2020: e.T4629A147680677. Accessed on 19 June 2026.",Chilatherina bleheri,Bleher's Rainbowfish,EN,Unknown,,,1350,species,,[],ACTINOPTERYGII,FW_FISH,EN,"Fish (sharks, freshwater)",4629,self,True,False,EN
4631,147680762,2019-12-05T00:00:00.000+00:00,2020,https://www.iucnredlist.org/species/4631/147680762,"Allen, G.R., Hammer, M. & Kadarusman 2020. Chilatherina sentaniensis. The IUCN Red List of Threatened Species 2020: e.T4631A147680762. Accessed on 19 June 2026.",Chilatherina sentaniensis,Sentani Rainbowfish,CR,Stable,,,90,species,,[],ACTINOPTERYGII,FW_FISH,CR,"Fish (sharks, freshwater)",4631,self,True,False,CR
4632,100193958,2016-11-30T00:00:00.000+00:00,2017,https://www.iucnredlist.org/species/4632/100193958,"Roux, F. & Hoffman, A.  2017. Chiloglanis bifurcus. The IUCN Red List of Threatened Species 2017: e.T4632A100193958. Accessed on 19 June 2026.",Chiloglanis bifurcus,Incomati Suckermouth,CR,Decreasing,,56,1324,species,,[],ACTINOPTERYGII,FW_FISH,CR,"Fish (sharks, freshwater)",4632,self,True,False,CR
4689,3011880,2018-09-06T01:00:00.000+01:00,2019,https://www.iucnredlist.org/species/4689/3011880,"Mercado Silva, N. 2019. Chirostoma bartoni. The IUCN Red List of Threatened Species 2019: e.T4689A3011880. Accessed on 19 June 2026.",Chirostoma bartoni,Alberca Silverside,CR,Decreasing,,0.3,,species,,[],ACTINOPTERYGII,FW_FISH,CR,"Fish (sharks, freshwater)",4689,self,True,True,CR
4694,174778090,2011-02-23T00:00:00.000+00:00,2011,https://www.iucnredlist.org/species/4694/174778090,"Vidthayanon, C. 2011. Chitala blanci (errata version published in 2020). The IUCN Red List of Threatened Species 2011: e.T4694A174778090. Accessed on 19 June 2026.",Chitala blanci,Royal Featherback,NT,Unknown,,,,species,,[],ACTINOPTERYGII,FW_FISH,NT,"Fish (sharks, freshwater)",4694,self,True,False,NT
4698,129047546,2019-02-12T00:00:00.000+00:00,2019,https://www.iucnredlist.org/species/4698/129047546,"Kerezsy, A., Unmack, P. & Wager, R. 2019. Chlamydogobius micropterus. The IUCN Red List of Threatened Species 2019: e.T4698A129047546. Accessed on 19 June 2026.",Chlamydogobius micropterus,Elizabeth Springs Goby,VU,Unknown,500-2000,4,4,species,,[],ACTINOPTERYGII,FW_FISH,VU,"Fish (sharks, freshwater)",4698,self,True,False,VU
4699,129047583,2019-02-11T00:00:00.000+00:00,2019,https://www.iucnredlist.org/species/4699/129047583,"Kerezsy, A., Kern, P. & Wager, R. 2019. Chlamydogobius squamigenus. The IUCN Red List of Threatened Species 2019: e.T4699A129047583. Accessed on 19 June 2026.",Chlamydogobius squamigenus,Edgbaston Goby,CR,Decreasing,,16,16,species,,[],ACTINOPTERYGII,FW_FISH,CR,"Fish (sharks, freshwater)",4699,self,True,False,CR
4700,129047514,2019-02-12T00:00:00.000+00:00,2019,https://www.iucnredlist.org/species/4700/129047514,"Hammer, M., Whiterod, N., Unmack, P., Mathwin, R. & Gotch, T. 2019. Chlamydogobius gloveri. The IUCN Red List of Threatened Species 2019: e.T4700A129047514. Accessed on 19 June 2026.",Chlamydogobius gloveri,Dalhousie Goby,CR,Decreasing,,20,20,species,,[],ACTINOPTERYGII,FW_FISH,CR,"Fish (sharks, freshwater)",4700,self,True,False,CR
4785,137281317,2023-12-07T00:00:00.000+00:00,2024,https://www.iucnredlist.org/species/4785/137281317,"Ford, M. 2024. Pseudochondrostoma willkommii. The IUCN Red List of Threatened Species 2024: e.T4785A137281317. Accessed on 19 June 2026.",Pseudochondrostoma willkommii,Southern Straight-Mouth Nase,NT,Decreasing,,,172866,species,,[],ACTINOPTERYGII,FW_FISH,NT,"Fish (sharks, freshwater)",4785,self,True,False,NT
4786,96833024,2024-01-16T00:00:00.000+00:00,2024,https://www.iucnredlist.org/species/4786/96833024,"Ford, M. 2024. Protochondrostoma genei. The IUCN Red List of Threatened Species 2024: e.T4786A96833024. Accessed on 19 June 2026.",Protochondrostoma genei,South European Nase,VU,Decreasing,,,185900,species,,[],ACTINOPTERYGII,FW_FISH,VU,"Fish (sharks, freshwater)",4786,self,True,False,VU
4787,19006425,2013-03-05T00:00:00.000+00:00,2014,https://www.iucnredlist.org/species/4787/19006425,"Freyhof, J. 2014. Chondrostoma holmwoodii. The IUCN Red List of Threatened Species 2014: e.T4787A19006425. Accessed on 19 June 2026.",Chondrostoma holmwoodii,Eastern Aegean nase,VU,Decreasing,,600,,species,,[],ACTINOPTERYGII,FW_FISH,VU,"Fish (sharks, freshwater)",4787,self,True,False,VU
4788,137241456,2023-12-04T00:00:00.000+00:00,2024,https://www.iucnredlist.org/species/4788/137241456,"Ford, M. 2024. Chondrostoma knerii. The IUCN Red List of Threatened Species 2024: e.T4788A137241456. Accessed on 19 June 2026.",Chondrostoma knerii,Dalmatian Nase,EN,Unknown,,,2346,species,,[],ACTINOPTERYGII,FW_FISH,EN,"Fish (sharks, freshwater)",4788,self,True,False,EN
4790,137241562,2023-10-26T01:00:00.000+01:00,2024,https://www.iucnredlist.org/species/4790/137241562,"Ford, M. 2024. Chondrostoma phoxinus. The IUCN Red List of Threatened Species 2024: e.T4790A137241562. Accessed on 19 June 2026.",Chondrostoma phoxinus,Minnow Nase,EN,Unknown,,,4779,species,,[],ACTINOPTERYGII,FW_FISH,EN,"Fish (sharks, freshwater)",4790,self,True,False,EN
4791,137281417,2023-12-07T00:00:00.000+00:00,2024,https://www.iucnredlist.org/species/4791/137281417,"Ford, M. 2024. Pseudochondrostoma polylepis. The IUCN Red List of Threatened Species 2024: e.T4791A137281417. Accessed on 19 June 2026.",Pseudochondrostoma polylepis,Iberian Straight-Mouth Nase,VU,Decreasing,,,177528,species,,[],ACTINOPTERYGII,FW_FISH,VU,"Fish (sharks, freshwater)",4791,self,True,False,VU
4792,137241664,2023-10-16T01:00:00.000+01:00,2024,https://www.iucnredlist.org/species/4792/137241664,"Ford, M. 2024. Chondrostoma prespense. The IUCN Red List of Threatened Species 2024: e.T4792A137241664. Accessed on 19 June 2026.",Chondrostoma prespense,Prespa Nase,EN,Unknown,,,1592,species,,[],ACTINOPTERYGII,FW_FISH,EN,"Fish (sharks, freshwater)",4792,self,True,False,EN
