SIS ID,Sequence,Family,Scientific name,Common name,RL Category,PE,PEW,Seabird,Waterbird,Landbird,Migratory status,Ecosystem - Terrestrial,Ecosystem - Freshwater,Ecosystem - Marine,RL AOO,Criteria met at highest level,RL EOO (smaller of breeding and non-breeding EOO),Population size (mature individuals),Population size derivation,Current population trend,Current population trend derivation
22704969,111500,Leafbirds,Chloropsis venusta,Blue-masked Leafbird,NT,False,False,False,False,True,Not a migrant,True,False,False,0,A2c+3c+4c,211000,Unknown,not applicable,Decreasing,suspected
103775551,111560,Leafbirds,Chloropsis cochinchinensis,Javan Leafbird,EN,False,False,False,False,True,Not a migrant,True,False,False,0,A2d+3d+4d,142000,Unknown,,Decreasing,inferred
22717466,111630,Flowerpeckers,Prionochilus thoracicus,Scarlet-breasted Flowerpecker,NT,False,False,False,False,True,Not a migrant,True,False,False,0,A2c+3c+4c,2860000,Unknown,not applicable,Decreasing,inferred
22717490,111690,Flowerpeckers,Dicaeum vincens,White-throated Flowerpecker,NT,False,False,False,False,True,Not a migrant,True,False,False,0,"B1ab(ii,iii)",14900,Unknown,not applicable,Decreasing,suspected
22717478,111730,Flowerpeckers,Dicaeum everetti,Brown-backed Flowerpecker,NT,False,False,False,False,True,Not a migrant,True,False,False,0,A2c+3c+4c,869000,Unknown,not applicable,Decreasing,suspected
22717516,111820,Flowerpeckers,Dicaeum retrocinctum,Scarlet-collared Flowerpecker,NT,False,False,False,False,True,Not a migrant,True,False,False,0,B1b(iii),12100,40000-160000,estimated,Decreasing,suspected
22717507,111830,Flowerpeckers,Dicaeum quadricolor,Cebu Flowerpecker,CR,False,False,False,False,True,Not a migrant,True,False,False,0,C2a(i),700,60-70,estimated,Decreasing,inferred
22717618,112520,Sunbirds,Anthreptes rhodolaemus,Red-throated Sunbird,NT,False,False,False,False,True,Not a migrant,True,False,False,0,A2c+3c+4c,3790000,Unknown,not applicable,Decreasing,inferred
22717663,112610,Sunbirds,Anthreptes rubritorques,Banded Sunbird,VU,False,False,False,False,True,Not a migrant,True,False,False,1400,"B2ab(i,ii,iii,v)",46800,1500-7000,estimated,Decreasing,suspected
22717653,112690,Sunbirds,Hedydipna pallidigaster,Amani Sunbird,EN,False,False,False,False,True,Not a migrant,True,False,False,430,"B2ab(i,ii,iii,v)",15800,1500-7000,inferred,Decreasing,inferred
22717719,112730,Sunbirds,Dreptes thomensis,Giant Sunbird,VU,False,False,False,False,True,Not a migrant,True,False,False,0,D1,360,250-999,estimated,Decreasing,suspected
103798427,113240,Sunbirds,Cinnyris prigoginei,Prigogine's Double-collared Sunbird,NT,False,False,False,False,True,Not a migrant,True,False,False,0,B1b(iii),4022,Unknown,,Decreasing,suspected
22717941,113280,Sunbirds,Cinnyris rockefelleri,Rockefeller's Sunbird,VU,False,False,False,False,True,Not a migrant,True,False,False,0,C2a(i),16000,1100-11900,estimated,Decreasing,inferred
22717931,113330,Sunbirds,Cinnyris loveridgei,Loveridge's Sunbird,EN,False,False,False,False,True,Not a migrant,True,False,False,0,"B1ab(ii,iii)",560,"14000-110700,24700",estimated,Decreasing,suspected
22718068,113820,Sunbirds,Aethopyga duyvenbodei,Elegant Sunbird,VU,False,False,False,False,True,Not a migrant,True,False,False,188-812,C2a(ii),"750-2600,750",8800-35000,estimated,Decreasing,inferred
22724518,114000,Sunbirds,Aethopyga linaraborae,Lina's Sunbird,NT,False,False,False,False,True,Not a migrant,True,False,False,0,B1b(iii),3600,Unknown,not applicable,Stable,suspected
22719149,114660,Weavers,Foudia rubra,Mauritius Fody,EN,False,False,False,False,True,Not a migrant,True,False,False,36,D,39,160-220,estimated,Stable,estimated
22719155,114670,Weavers,Foudia sechellarum,Seychelles Fody,NT,False,False,False,False,True,Not a migrant,True,False,False,0,D2,350,2300,estimated,Increasing,estimated
22718735,114740,Weavers,Ploceus bannermani,Bannerman's Weaver,VU,False,False,False,False,True,Not a migrant,True,False,False,0,A2bc+3bc+4bc; C1,21000,6000-15000,suspected,Decreasing,estimated
22718739,114750,Weavers,Ploceus batesi,Bates's Weaver,EN,False,False,False,False,True,Not a migrant,True,False,False,0,C2a(i),68800,1000-3500,estimated,Decreasing,inferred
22718774,114790,Weavers,Ploceus subpersonatus,Loango Weaver,VU,False,False,False,False,True,Not a migrant,True,True,False,0,C2a(i),99500,2300-3500,estimated,Decreasing,inferred
22718856,114980,Weavers,Ploceus burnieri,Kilombero Weaver,VU,False,False,False,False,True,Not a migrant,True,True,False,0,"B1ab(iii,v)",2400,2500-9999,estimated,Decreasing,suspected
22718933,115080,Weavers,Ploceus spekeoides,Fox's Weaver,NT,False,False,False,False,True,Not a migrant,True,True,False,0,C1+2a(i),33300,Unknown,not applicable,Decreasing,suspected
22718925,115100,Weavers,Ploceus grandis,Giant Weaver,NT,False,False,False,False,True,Not a migrant,True,False,False,0,C2a(ii),970,2500-9999,suspected,Decreasing,suspected
22718945,115140,Weavers,Ploceus golandi,Clarke's Weaver,EN,False,False,False,False,True,Not a migrant,True,False,False,1084,"B1ab(ii,iii)",1900,2000-4000,inferred,Decreasing,suspected
22718979,115200,Weavers,Ploceus aureonucha,Golden-naped Weaver,EN,False,False,False,False,True,Not a migrant,True,False,False,0,C2a(ii),16600,2100-8600,estimated,Decreasing,inferred
22719008,115250,Weavers,Ploceus hypoxanthus,Asian Golden Weaver,NT,False,False,False,False,True,Not a migrant,True,True,False,0,A2bcd+3bcd+4bcd,3400000,Unknown,,Decreasing,suspected
22719011,115300,Weavers,Ploceus megarhynchus,Finn's Weaver,EN,False,False,False,False,True,Not a migrant,True,False,False,0,A2cd+3cd+4cd; C2a(i),649000,250-999,estimated,Decreasing,inferred
22719036,115340,Weavers,Ploceus olivaceiceps,Olive-headed Weaver,NT,False,False,False,False,True,Not a migrant,True,False,False,0,A2c+3c+4c,844000,20000-49999,suspected,Decreasing,inferred
22719031,115350,Weavers,Ploceus nicolli,Usambara Weaver,NT,False,False,False,False,True,Not a migrant,True,False,False,0,C2a(i); D1,51900,600-1700,inferred,Decreasing,inferred
22719061,115390,Weavers,Ploceus flavipes,Yellow-legged Weaver,VU,False,False,False,False,True,Not a migrant,True,False,False,0,C2a(ii),19400,2500-9999,estimated,Decreasing,inferred
22719078,115500,Weavers,Malimbus ballmanni,Gola Malimbe,NT,False,False,False,False,True,Not a migrant,True,False,False,31380,A2c+3c+4c; C2a(i),75300,2500-9999,suspected,Decreasing,inferred
22719091,115520,Weavers,Malimbus ibadanensis,Ibadan Malimbe,EN,False,False,False,False,True,Not a migrant,True,False,False,0,C2a(i),30800,1000-9000,estimated,Decreasing,inferred
22719543,116100,Waxbills,Estrilda poliopareia,Anambra Waxbill,NT,False,False,False,False,True,Not a migrant,True,True,False,0,D1,120000,1300-2300,estimated,Stable,suspected
22719374,116360,Waxbills,Cryptospiza shelleyi,Shelley's Crimsonwing,EN,False,False,False,False,True,Not a migrant,True,False,False,0,C2a(i),123000,1000-2499,suspected,Decreasing,suspected
22735256,116490,Waxbills,Parmoptila rubrifrons,Red-fronted Antpecker,NT,False,False,False,False,True,Not a migrant,True,False,False,0,A2c+3c+4c,485000,Unknown,,Decreasing,suspected
22719618,116580,Waxbills,Amandava formosa,Green Avadavat,VU,False,False,False,False,True,Not a migrant,True,False,False,0,A2cd+3cd+4cd,934000,6000-15000,estimated,Decreasing,inferred
22728596,117030,Waxbills,Padda fuscata,Timor Sparrow,NT,False,False,False,False,True,Not a migrant,True,False,False,0,C2a(ii),37500,5000-25000,suspected,Decreasing,suspected
22719912,117040,Waxbills,Padda oryzivora,Java Sparrow,EN,False,False,False,False,True,Not a migrant,True,False,False,0,C2a(i),148000,1000-2499,estimated,Decreasing,inferred
22719660,117080,Waxbills,Stagonopleura guttata,Diamond Firetail,VU,False,False,False,False,True,Not a migrant,True,False,False,12500,A2bce+3ce+4bce,1175000,"68000-272000, 136000",estimated,Decreasing,inferred
22719739,117340,Waxbills,Erythrura kleinschmidti,Pink-billed Parrotfinch,VU,False,False,False,False,True,Not a migrant,True,False,False,0,C2a(ii),5800,2500-9999,estimated,Decreasing,inferred
103819014,117640,Old World Sparrows,Passer italiae,Italian Sparrow,VU,False,False,False,False,True,Not a migrant,True,True,False,0,A2bce+3bce+4bce,1100000,4200000-6900000,suspected,Decreasing,estimated
22735599,117740,Old World Sparrows,Passer hemileucus,Abd al Kuri Sparrow,VU,False,False,False,False,True,Not a migrant,True,False,False,244,D1,244,250-999,estimated,Decreasing,suspected
22718542,118140,Pipits and Wagtails,Anthus sokokensis,Sokoke Pipit,EN,False,False,False,False,True,Not a migrant,True,False,False,140-560,A2bc+4bc,33000,2500-9999,estimated,Decreasing,inferred
22718591,118310,Pipits and Wagtails,Anthus spragueii,Sprague's Pipit,VU,False,False,False,False,True,Full migrant,True,False,False,0,A2bce+4bce,1280000,1400000,estimated,Decreasing,estimated
22718611,118340,Pipits and Wagtails,Anthus nattereri,Ochre-breasted Pipit,VU,False,False,False,False,True,Not a migrant,True,False,False,0,A2c+3c+4c,1120000,Unknown,not applicable,Decreasing,inferred
22718582,118380,Pipits and Wagtails,Anthus nilghiriensis,Nilgiri Pipit,VU,False,False,False,False,True,Not a migrant,True,False,False,380-760,"""B1ab(iii,v)+2ab(iii,v)""",8300,2200-4400,estimated,Decreasing,inferred
22718467,118390,Pipits and Wagtails,Anthus hoeschi,Mountain Pipit,NT,False,False,False,False,True,Full migrant,True,False,False,0,C1+2a(ii),33300,2500-9999,suspected,Decreasing,suspected
22718452,118400,Pipits and Wagtails,Anthus crenatus,Yellow-tufted Pipit,NT,False,False,False,False,True,Not a migrant,True,False,False,0,C1,630000,3300-8900,estimated,Decreasing,suspected
22714290,118690,Pipits and Wagtails,Madanga ruficollis,Madanga,NT,False,False,False,False,True,Not a migrant,True,False,False,500-760,B1a+2a,910,2500-9999,suspected,Unknown,not applicable
22718419,118700,Pipits and Wagtails,Macronyx flavicollis,Abyssinian Longclaw,NT,False,False,False,False,True,Not a migrant,True,False,False,0,A2c+3c+4c,453000,Unknown,not applicable,Decreasing,suspected
22718436,118770,Pipits and Wagtails,Macronyx sharpei,Sharpe's Longclaw,EN,False,False,False,False,True,Not a migrant,True,False,False,0,A2bc+4bc,45200,2000-3500,estimated,Decreasing,estimated
22718444,118780,Pipits and Wagtails,Hemimacronyx chloris,Yellow-breasted Pipit,VU,False,False,False,False,True,Not a migrant,True,False,False,0,A3c; C2a(i); D1,163000,424-1210,estimated,Decreasing,inferred
22729485,118890,Pipits and Wagtails,Motacilla samveasnae,Mekong Wagtail,NT,False,False,False,False,True,Not a migrant,True,True,False,0,A3bc; C1,56100,6000-15000,suspected,Decreasing,suspected
103822567,119160,Finches,Fringilla teydea,Tenerife Blue Chaffinch,NT,False,False,False,False,True,Not a migrant,True,False,False,0,D2,760,"2000-5000, 3200",estimated,Increasing,suspected
103822640,119170,Finches,Fringilla polatzeki,Gran Canaria Blue Chaffinch,EN,False,False,False,False,True,Not a migrant,True,False,False,0,D,0,430,estimated,Increasing,observed
22720702,119590,Finches,Hesperiphona vespertina,Evening Grosbeak,VU,False,False,False,False,True,Not a migrant,True,False,False,0,A2ac+3c+4ac,17300000,3400000,estimated,Decreasing,estimated
22720827,119650,Finches,Paroreomyza maculata,Oahu Alauahio,CR,True,False,False,False,True,Not a migrant,True,False,False,0,D,0-370,0-49,estimated,Unknown,not applicable
22720818,119670,Finches,Paroreomyza montana,Maui Alauahio,EN,False,False,False,False,True,Not a migrant,True,False,False,124,"B1ab(i,ii,iii,v)+2ab(i,ii,iii,v)",308,60000-70000,estimated,Decreasing,inferred
22720809,119680,Finches,Oreomystis bairdi,Akikiki,CR,False,False,False,False,True,Not a migrant,True,False,False,0,C2a(ii),120,150-610,estimated,Decreasing,estimated
22720728,119690,Finches,Telespiza cantans,Laysan Finch,VU,False,False,False,False,True,Not a migrant,True,False,False,0,D2,4,1500-7000,estimated,Stable,suspected
22720722,119700,Finches,Telespiza ultima,Nihoa Finch,CR,False,False,False,False,True,Not a migrant,True,False,True,0,B1ac(iv),2,2400-3600,estimated,Stable,suspected
22720742,119740,Finches,Loxioides bailleui,Palila,CR,False,False,False,False,True,Not a migrant,True,False,False,80,"B1ab(iii,v)",80,"800-1200, 970",estimated,Decreasing,estimated
22720799,119880,Finches,Hemignathus wilsoni,Akiapolaau,EN,False,False,False,False,True,Not a migrant,True,False,False,832,"B1ab(i,ii,iii,iv,v)",1300,1300,estimated,Decreasing,inferred
22720753,119910,Finches,Pseudonestor xanthophrys,Maui Parrotbill,CR,False,False,False,False,True,Not a migrant,True,False,False,40,"B1ab(i,ii,iii,v); C1",70,105,estimated,Decreasing,estimated
22720774,119930,Finches,Magumma parva,Anianiau,EN,False,False,False,False,True,Not a migrant,True,False,False,460,"A2bce+3bce+4bce; B1ab(i,ii,iii,v)+2ab(i,ii,iii,v)",460,3000-5000,estimated,Decreasing,estimated
22720814,119940,Finches,Manucerthia mana,Hawaii Creeper,EN,False,False,False,False,True,Not a migrant,True,False,False,1172,"B1ab(i,ii,iii,v)",4200,9300,estimated,Decreasing,estimated
22720832,119950,Finches,Loxops caeruleirostris,Akekee,CR,False,False,False,False,True,Not a migrant,True,False,False,0,A3ce+4ace,5,310-1000,estimated,Decreasing,estimated
103823991,119980,Finches,Loxops coccineus,Hawaii Akepa,EN,False,False,False,False,True,Not a migrant,True,False,False,740,"B1ab(i,ii,iii,v)",3500,10800,estimated,Decreasing,estimated
22728299,120010,Finches,Chlorodrepanis flava,Oahu Amakihi,NT,False,False,False,False,True,Not a migrant,True,False,False,664,B1b(iii)+2b(iii),1100,30000-40000,estimated,Unknown,not applicable
22720844,120050,Finches,Drepanis coccinea,Iiwi,VU,False,False,False,False,True,Not a migrant,True,False,False,2000,A3bce+4bce,44500,250000-500000,estimated,Decreasing,inferred
22720855,120090,Finches,Palmeria dolei,Akohekohe,CR,False,False,False,False,True,Not a migrant,True,False,False,70,"B1ab(i,ii,iii,v)",70,1100-2500,estimated,Decreasing,estimated
103834794,120220,Finches,Carpodacus formosanus,Taiwan Rosefinch,NT,False,False,False,False,True,Altitudinal migrant,True,False,False,0,B1b(v),10930,Unknown,not applicable,Decreasing,inferred
103838531,120440,Finches,Pyrrhula waterstradti,Malay Bullfinch,VU,False,False,False,False,True,Not a migrant,True,False,False,0,C2a(ii),12300,2500-9999,estimated,Decreasing,inferred
22720676,120490,Finches,Pyrrhula murina,Azores Bullfinch,VU,False,False,False,False,True,Not a migrant,True,False,False,0,D1+2,700,500-1700,estimated,Stable,estimated
22720488,120660,Finches,Leucosticte atrata,Black Rosy-finch,EN,False,False,False,False,True,Full migrant,True,False,False,0,A2ac+3c+4ac,325000,10000-19999,estimated,Decreasing,suspected
22728985,120670,Finches,Leucosticte australis,Brown-capped Rosy-finch,EN,False,False,False,False,True,Full migrant,True,False,False,0,A2ac+3c+4ac,117000,45000,estimated,Decreasing,suspected
22734140,120730,Finches,Rhynchostruthus louisae,Somali Grosbeak,NT,False,False,False,False,True,Not a migrant,True,False,False,0,C2a(i),52800,2500-9999,suspected,Decreasing,suspected
22734767,120740,Finches,Rhynchostruthus percivali,Arabian Grosbeak,NT,False,False,False,False,True,Not a migrant,True,False,False,0,C2a(ii),624000,6000,estimated,Decreasing,suspected
22720127,120930,Finches,Crithagra flavigula,Yellow-throated Seedeater,NT,False,False,False,False,True,Not a migrant,True,False,False,0,B1b(iii),11900-17600,Unknown,not applicable,Decreasing,suspected
22720132,120940,Finches,Crithagra xantholaema,Salvadori's Seedeater,NT,False,False,False,False,True,Not a migrant,True,False,False,0,C2a(ii),154000,2500-9999,suspected,Decreasing,suspected
22720246,121090,Finches,Crithagra ankoberensis,Ankober Serin,VU,False,False,False,False,True,Not a migrant,True,False,False,0,C2a(ii),64800,6000-15000,estimated,Decreasing,suspected
22720310,121150,Finches,Crithagra concolor,Sao Tome Grosbeak,CR,False,False,False,False,True,Not a migrant,True,False,False,284,C2a(ii),220,50-249,estimated,Decreasing,inferred
22720283,121160,Finches,Crithagra leucoptera,Protea Canary,NT,False,False,False,False,True,Not a migrant,True,False,False,0,A2bc+3bc+4bc,119000,250000-600000,estimated,Decreasing,inferred
22720457,121240,Finches,Linaria johannis,Warsangli Linnet,NT,False,False,False,False,True,Not a migrant,True,False,False,0,D1,4400,250-999,suspected,Stable,suspected
22720651,121300,Finches,Loxia megaplaga,Hispaniolan Crossbill,EN,False,False,False,False,True,Not a migrant,True,False,False,1530,C2a(i),31800,1000-2300,estimated,Decreasing,inferred
22720053,121460,Finches,Serinus syriacus,Syrian Serin,VU,False,False,False,False,True,Full migrant,True,False,False,6500,C2a(ii),24100,7000-9999,estimated,Decreasing,inferred
22721040,121870,Longspurs,Calcarius ornatus,Chestnut-collared Longspur,VU,False,False,False,False,True,Full migrant,True,False,False,0,A2bc+3bc+4bc,1150000,3100000,estimated,Decreasing,estimated
22720905,122010,Old World Buntings,Emberiza jankowskii,Jankowski's Bunting,EN,False,False,False,False,True,Not a migrant,True,False,False,0,A2bc+3bc+4bc,25800,250-999,estimated,Decreasing,estimated
22720912,122060,Old World Buntings,Emberiza cineracea,Cinereous Bunting,NT,False,False,False,False,True,Full migrant,True,False,False,0,C1,489000,7000-12600,suspected,Decreasing,suspected
22720940,122180,Old World Buntings,Emberiza socotrana,Socotra Bunting,NT,False,False,False,False,True,Not a migrant,True,False,False,0,"B1ab(ii,iii,v); C2a(ii)",1400,2500,estimated,Stable,suspected
22720960,122290,Old World Buntings,Emberiza rustica,Rustic Bunting,NT,False,False,False,False,True,Full migrant,True,False,False,0,A2bcd+4bcd,14800000,4200000-8200000,estimated,Decreasing,suspected
22721182,122460,New World sparrows,Spizella wortheni,Worthen's Sparrow,EN,False,False,False,False,True,Not a migrant,True,False,False,0,C2a(ii),13900,250-999,estimated,Decreasing,suspected
22721232,122570,New World sparrows,Peucaea sumichrasti,Cinnamon-tailed Sparrow,NT,False,False,False,False,True,Not a migrant,True,False,False,0,"B1b(i,ii,iii)",17700,20000-49999,estimated,Stable,suspected
22721256,122640,New World sparrows,Peucaea aestivalis,Bachman's Sparrow,NT,False,False,False,False,True,Not a migrant,True,False,False,0,A2abc+3bc+4abc,1650000,170000,estimated,Decreasing,estimated
22721572,122860,New World sparrows,Arremon castaneiceps,Olive Finch,NT,False,False,False,False,True,Not a migrant,True,False,False,0,A3c,1190000,Unknown,not applicable,Decreasing,suspected
22724893,122910,New World sparrows,Arremon basilicus,Sierra Nevada Brushfinch,NT,False,False,False,False,True,Not a migrant,True,False,False,7128,B1b(iii),8200,10000-19999,suspected,Stable,suspected
22724917,122960,New World sparrows,Arremon phygas,Paria Brushfinch,VU,False,False,False,False,True,Not a migrant,True,False,False,0,"B1ab(ii,iii)",7060,Unknown,not applicable,Decreasing,suspected
22728418,123020,New World sparrows,Arremon franciscanus,Sao Francisco Sparrow,NT,False,False,False,False,True,Not a migrant,True,False,False,0,A3c,185000,Unknown,not applicable,Decreasing,suspected
103771846,123040,New World sparrows,Arremon nigriceps,Maranon Sparrow,NT,False,False,False,False,True,Not a migrant,True,False,False,0,"B1ab(ii,iii)",17500,Unknown,not applicable,Decreasing,suspected
103773037,123150,New World sparrows,Pipilo socorroensis,Socorro Towhee,EN,False,False,False,False,True,Full migrant,True,False,False,0,"B1ab(ii,iii)",170,2500-9999,estimated,Decreasing,suspected
22721563,123210,New World sparrows,Pselliophorus luteoviridis,Yellow-green Brushfinch,VU,False,False,False,False,True,Not a migrant,True,False,False,597,"B1ab(ii,iii,v)+2ab(ii,iii,v)",4800,6000-15000,suspected,Decreasing,inferred
22721439,123300,New World sparrows,Atlapetes flaviceps,Yellow-headed Brushfinch,NT,False,False,False,False,True,Not a migrant,True,False,False,0,C1,67100,10000-19999,estimated,Decreasing,suspected
22721445,123310,New World sparrows,Atlapetes fuscoolivaceus,Dusky-headed Brushfinch,NT,False,False,False,False,True,Not a migrant,True,False,False,0,"A2c+3c+4c; B1ab(i,ii,iii,v)",8500,Unknown,not applicable,Decreasing,suspected
22735460,123370,New World sparrows,Atlapetes blancae,Antioquia Brushfinch,CR,False,False,False,False,True,Not a migrant,True,False,False,0,D,320,1-49,estimated,Unknown,not applicable
22724596,123400,New World sparrows,Atlapetes melanopsis,Black-spectacled Brushfinch,NT,False,False,False,False,True,Not a migrant,True,False,False,0,"B1b(iii,v); C2a(i)",11100,1500-7000,suspected,Decreasing,suspected
22721487,123460,New World sparrows,Atlapetes pallidiceps,Pale-headed Brushfinch,EN,False,False,False,False,True,Not a migrant,True,False,False,36,D,36,160-226,observed,Stable,observed
22728571,123500,New World sparrows,Atlapetes terborghi,Vilcabamba Brushfinch,NT,False,False,False,False,True,Not a migrant,True,False,False,3984,B1b(iii),5400,Unknown,not applicable,Stable,suspected
22721297,123690,New World sparrows,Torreornis inexpectata,Zapata Sparrow,NT,False,False,False,False,True,Not a migrant,True,False,False,5916,C2a(i); D1,81100,600-1700,inferred,Decreasing,suspected
103776650,123760,New World sparrows,Melozone cabanisi,Costa Rican Ground-sparrow,NT,False,False,False,False,True,Not a migrant,True,False,False,0,"B1b(iii,v)",5300,20000-49999,estimated,Decreasing,estimated
22721102,123870,New World sparrows,Junco insularis,Guadalupe Junco,VU,False,False,False,False,True,Not a migrant,True,False,False,"48-248,112",D1,255,330-800,estimated,Increasing,estimated
103777087,123890,New World sparrows,Junco bairdi,Baird's Junco,NT,False,False,False,False,True,Not a migrant,True,False,False,0,C2a(ii),5200,2500-9999,suspected,Unknown,not applicable
22721082,123930,New World sparrows,Zonotrichia querula,Harris's Sparrow,NT,False,False,False,False,True,Full migrant,True,False,False,0,A2ac+3c+4ac,2820000,2000000,estimated,Decreasing,estimated
22721129,124080,New World sparrows,Ammospiza caudacuta,Saltmarsh Sparrow,EN,False,False,False,False,True,Full migrant,True,False,False,1999,A2ace+3ce+4ace,241000,37000-69000,estimated,Decreasing,estimated
103780279,124160,New World sparrows,Passerculus sanctorum,San Benito Sparrow,NT,False,False,False,False,True,Not a migrant,True,False,False,0,D2,16,Unknown,not applicable,Stable,estimated
22724367,124310,New World blackbirds,Dolichonyx oryzivorus,Bobolink,NT,False,False,False,False,True,Full migrant,True,False,False,0,A2bcd+4bcd,8200000,10000000,estimated,Decreasing,estimated
22735434,124330,New World blackbirds,Sturnella magna,Eastern Meadowlark,NT,False,False,False,False,True,Full migrant,True,False,False,0,A2abce+3bce+4abce,25400000,37000000,estimated,Decreasing,estimated
22724229,124390,New World blackbirds,Leistes defilippii,Pampas Meadowlark,VU,False,False,False,False,True,Full migrant,True,False,False,0,A2bc+3bc+4bc,127000,4000-6000,estimated,Decreasing,inferred
22724010,124520,New World blackbirds,Psarocolius cassini,Baudo Oropendola,VU,False,False,False,False,True,Not a migrant,True,False,False,0,D1,31300,600-1700,suspected,Decreasing,inferred
22724043,124590,New World blackbirds,Cacicus koepckeae,Selva Cacique,NT,False,False,False,False,True,Not a migrant,True,False,False,0,C2a(ii),76500,2500-9999,suspected,Decreasing,suspected
22736369,124960,New World blackbirds,Icterus northropi,Bahama Oriole,EN,False,False,False,False,True,Not a migrant,True,False,False,0,C2a(ii),8200,2400-8400,estimated,Decreasing,inferred
22724150,124980,New World blackbirds,Icterus bonana,Martinique Oriole,VU,False,False,False,False,True,Not a migrant,True,False,False,0,B1ab(v),1500,6000-15000,estimated,Decreasing,inferred
22724147,125000,New World blackbirds,Icterus oberi,Montserrat Oriole,VU,False,False,False,False,True,Not a migrant,True,False,False,48,D1+2,48,460,estimated,Stable,estimated
22724153,125020,New World blackbirds,Icterus laudabilis,Saint Lucia Oriole,EN,False,False,False,False,True,Not a migrant,True,False,False,0,C2a(ii),620,1000-2499,estimated,Decreasing,inferred
22724163,125130,New World blackbirds,Nesopsar nigerrimus,Jamaican Blackbird,EN,False,False,False,False,True,Not a migrant,True,False,False,0,"B1ab(i,ii,iii)",4300,1500-7000,estimated,Decreasing,suspected
22724209,125150,New World blackbirds,Agelaius xanthomus,Yellow-shouldered Blackbird,EN,False,False,False,False,True,Not a migrant,True,False,False,260,"B2ab(iii,v)",9000,250-999,estimated,Decreasing,estimated
22724196,125160,New World blackbirds,Agelaius tricolor,Tricolored Blackbird,EN,False,False,False,False,True,Not a migrant,True,True,False,0,A2bc+4bc,758000,Unknown,estimated,Decreasing,estimated
22724722,125250,New World blackbirds,Molothrus armenti,Bronze-brown Cowbird,NT,False,False,False,False,True,Not a migrant,True,False,False,0,"A2c+3c+4c; B1ab(ii,iii,v); C1+2a(ii)",13300,2500-9999,suspected,Decreasing,suspected
22724329,125300,New World blackbirds,Euphagus carolinus,Rusty Blackbird,VU,False,False,False,False,True,Full migrant,True,True,False,0,A2cde+3cde+4cde,11300000,Unknown,estimated,Decreasing,estimated
22724332,125310,New World blackbirds,Euphagus cyanocephalus,Brewer's Blackbird,NT,False,False,False,False,True,Full migrant,True,False,False,0,A2b+4b,7800000,15000000-25000000,estimated,Decreasing,estimated
22724268,125400,New World blackbirds,Hypopyrrhus pyrohypogaster,Red-bellied Grackle,VU,False,False,False,False,True,Not a migrant,True,False,False,0,C2a(i),48400,2500-9999,estimated,Decreasing,suspected
22724290,125420,New World blackbirds,Macroagelaius subalaris,Mountain Grackle,EN,False,False,False,False,True,Not a migrant,True,False,False,330,"B2ab(ii,iii,v)",7000,600-1700,estimated,Decreasing,suspected
22724274,125460,New World blackbirds,Anumara forbesi,Forbes's Blackbird,VU,False,False,False,False,True,Not a migrant,True,False,False,0,C2a(i); D1,447000,600-10000,estimated,Decreasing,inferred
22724673,125570,New World blackbirds,Xanthopsar flavus,Saffron-cowled Blackbird,EN,False,False,False,False,True,Not a migrant,True,True,False,0,A2acde+3cde+4acde,828000,1500-7000,estimated,Decreasing,suspected
22721607,125680,New World warblers,Vermivora bachmanii,Bachman's Warbler,CR,True,False,False,False,True,Full migrant,True,False,False,0,D,1,1-49,estimated,Unknown,not applicable
22721618,125690,New World warblers,Vermivora chrysoptera,Golden-winged Warbler,NT,False,False,False,False,True,Full migrant,True,True,False,0,A2bc+3bc+4bc,1910000,Unknown,estimated,Decreasing,estimated
22721873,125820,New World warblers,Leucopeza semperi,Semper's Warbler,CR,False,False,False,False,True,Not a migrant,True,False,False,0,D,1,1-49,estimated,Unknown,not applicable
22721851,125930,New World warblers,Geothlypis speciosa,Black-polled Yellowthroat,VU,False,False,False,False,True,Not a migrant,True,True,False,0,"B1ab(i,ii,iii,iv)",16000,1500-7000,inferred,Decreasing,suspected
22721839,125940,New World warblers,Geothlypis beldingi,Belding's Yellowthroat,VU,False,False,False,False,True,Not a migrant,True,True,False,2928,A2bc,57600,650-1670,inferred,Decreasing,inferred
22721842,125960,New World warblers,Geothlypis flavovelata,Altamira Yellowthroat,NT,False,False,False,False,True,Not a migrant,True,True,False,0,C1+2a(i),80600,2500-9999,inferred,Decreasing,inferred
22721755,126010,New World warblers,Catharopeza bishopi,Whistling Warbler,EN,False,False,False,False,True,Not a migrant,True,False,False,0,"B1ab(i,ii,iii)",140,2000-3300,estimated,Decreasing,suspected
22721749,126030,New World warblers,Setophaga angelae,Elfin Woods Warbler,EN,False,False,False,False,True,Not a migrant,True,False,False,0,"B1ab(ii,iii,v)",1200,1800,estimated,Decreasing,inferred
22721722,126070,New World warblers,Setophaga kirtlandii,Kirtland's Warbler,NT,False,False,False,False,True,Full migrant,True,False,False,0,C2a(ii),278000,4500-5000,estimated,Increasing,estimated
22721740,126090,New World warblers,Setophaga cerulea,Cerulean Warbler,NT,False,False,False,False,True,Full migrant,True,False,False,0,A3bc,2470000,530000,estimated,Decreasing,estimated
103798676,126120,New World warblers,Setophaga graysoni,Socorro Parula,NT,False,False,False,False,True,Not a migrant,True,False,False,0,D2,14300,Unknown,not applicable,Unknown,not applicable
